source_id,designation_aw,tmass_designation,ra,dec,glon,glat,ecl_lat,b_band,parallax,parallax_error,pmra,pmdec,r_med_geo,ruwe,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,M_G,j_m,h_m,ks_m,w1mpro,w1mpro_error,w2mpro,w2mpro_error,w3mpro,w3mpro_error,w4mpro,w4mpro_error,snr3,snr4,w3snr_aw,w4snr_aw,rmse,t_ds,gamma,gvar,verdict,verdict_reason,flag_v1_w3nm0,flag_v1_w4nm0,flag_v1_w3flg32,flag_v1_w4flg32,ph_qual_aw,ph_qual_as,flag_v2_release_inconsistent,flag_v3_subthreshold,p_chance_1as,v5_centroid,n1_flag,n1_cat,n1_name,n1_sep_as,n1_r_as,n2_score,n2_flag,nebular_flag,w3sky,w4sky,w3conf,w4conf,w3_S,w4_S,w3_A,w4_A,w3_G,w4_G,w3_C,w4_C,morph_ok,n4_score,n4_flag,nebular_flag_v2,catalog_version
4845103407768963200,J035800.21-384908.3,03580023-3849081,59.50087,-38.819007,241.930216,-49.633114,-57.37035,outer_b30_50,3.589694,0.060297,-6.188993,-16.816171,276.08945,1.075395,16.87663,18.190409,15.756935,9.671381,14.221,13.675,13.459,13.246,0.024,13.066,0.025,12.226,0.232,8.823,0.282,4.679741,3.85,4.7,3.9,0.192917,110.169492,0.1,0.889215,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 4.7, W4 S/N 3.9) — the excess is at the instrument floor, candidate I's failure mode",True,False,False,False,AABB,AABB,False,True,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.118915,False,False,1283.229,371.144,4.122,1.717,1.042569016307588,1.0867260594949133,0.4126376367020946,0.9554806368590548,0.048969344400178,0.3760223119800043,0.4544258293866276,0.6669673092294952,True,0.2963891675025075,False,False,v2
4847054559871837952,J031926.36-454833.6,03192631-4548334,49.85988,-45.809399,255.424952,-55.325148,-60.437941,core_b50,6.060116,0.043426,33.01024,-22.736981,163.9317,1.002964,16.681223,18.139648,15.485881,10.607908,13.828,13.3,13.03,12.817,0.023,12.625,0.022,11.148,0.097,8.098,0.164,11.192784,6.620122,11.1,6.6,0.15498,140.677966,0.1,0.850448,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",False,False,False,False,AAAB,AAAB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.948121,False,False,1318.514,380.518,0.0,0.0,1.753801608233926,1.2990734947059066,1.207130788161906,1.030423111506645,0.2424723364156736,0.4035420591782241,0.2701714259065611,0.3242419246025307,True,0.7913632939994979,False,False,v2
4848071505048399744,J032149.13-422911.7,03214910-4229114,50.454701,-42.48658,249.577973,-55.893787,-57.766378,core_b50,4.118885,0.362638,24.110594,10.85377,251.99312,1.0272,19.943472,21.378704,18.61722,12.936529,16.705,15.907,15.493,15.396,0.033,15.134,0.054,12.55,0.304,8.727,0.248,3.571382,4.377823,3.6,4.4,0.165705,140.677966,0.336108,0.775734,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 3.6, W4 S/N 4.4) — the excess is at the instrument floor, candidate I's failure mode",False,True,False,False,AABB,AAUU,True,True,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.277716,False,False,1325.181,377.945,0.0,1.525,1.70414995169799,1.235740063022209,0.729342360361192,0.9693455329527468,0.0996434551857414,0.0761354961254846,0.2577826408077391,0.5679184795900016,True,0.7978936810431294,False,False,v2
4897285130111847808,J042307.00-232308.4,04230700-2323091,65.779158,-23.385611,220.778089,-42.338728,-44.19691,outer_b30_50,7.167885,0.044262,-8.140727,49.627481,138.94402,1.000112,16.224047,17.547237,15.092631,10.509848,13.634,13.035,12.791,12.651,0.023,12.432,0.023,11.969,0.247,7.601,0.119,4.395547,9.123529,4.4,9.1,0.115812,100.0,0.125521,0.845025,CONTAMINATION-CONSISTENT,w3nm = 0: never detected in a single exposure; release-inconsistent: W4 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'B' in AllWISE,True,False,False,False,AABB,AABU,True,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.035482,False,False,1389.066,395.381,6.336,2.045,1.892958943548804,2.3197588833955054,1.3511247902118837,3.5541987505022266,0.5205079961983786,1.890960355382274,0.1533432932765189,0.1829577858717503,True,0.9693544335594072,False,False,v2
4913245091144649472,J014322.21-523906.4,01432221-5239061,25.842541,-52.651821,285.645523,-62.698589,-56.569392,core_b50,4.102869,0.032187,0.695531,-22.009485,241.88431,0.975499,16.09297,17.227722,15.038241,9.174932,13.681,13.055,12.877,12.747,0.023,12.646,0.023,11.999,0.23,7.826,0.17,4.720435,6.386471,4.7,6.4,0.049854,110.169492,0.1,0.826191,CONTAMINATION-CONSISTENT,w3nm = 0: never detected in a single exposure,True,False,False,False,AABB,AABB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.301127,False,False,1309.218,382.945,6.291,1.73,1.2005897126902223,2.3516980238967577,0.5664561506031941,2.6825587873275607,0.0576437324255672,0.9177062821608496,0.2235688871678687,0.2138832111759581,True,0.9684052156469408,False,False,v2
4928201228124578944,J010139.68-512528.9,01013961-5125288,15.415566,-51.424704,299.068121,-65.626773,-51.555324,core_b50,3.450536,0.172249,73.771857,-5.454594,284.41608,0.97109,18.684305,20.425764,17.457666,11.414534,15.686,14.953,14.706,14.505,0.028,14.253,0.04,11.789,0.171,8.692,0.302,6.349123,3.595033,6.3,3.6,0.09714,171.186441,0.169955,0.925817,CONTAMINATION-CONSISTENT,"w4nm = 0: never detected in a single exposure, only in the coadd",False,True,False,False,AABB,AABB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.661588,False,False,1365.229,400.747,3.543,3.024,1.2130616811360306,1.24311407725496,0.4001898059735295,0.6966050669527444,0.0476232810351735,0.2802116215917531,0.3578753944580907,0.4601510423224051,True,0.4924774322968906,False,False,v2
4935300744641711232,J012010.24-440757.2,01201000-4407571,20.043137,-44.132536,286.010431,-72.039399,-47.451842,core_b50,3.781251,0.032317,238.970053,14.155306,261.8541,1.011941,15.885442,16.844643,14.928394,8.795145,13.741,13.138,12.971,12.781,0.024,12.692,0.024,11.881,0.237,8.229,0.214,4.581013,5.073364,4.6,5.1,0.193717,100.0,0.1,0.733547,CONTAMINATION-CONSISTENT,w3nm = 0: never detected in a single exposure,True,False,False,False,AABB,AABC,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.332847,False,False,1468.05,435.004,3.056,0.48,1.707304578407702,2.4632967482569827,1.1959764053149031,2.6264563920116464,0.2927768353530485,0.8470981287675977,0.2055598020907613,0.2951073012668259,True,0.97462949007787,False,False,v2
4936588410196981888,J020918.67-521012.5,02091866-5210127,32.327795,-52.170099,277.9774,-61.020201,-58.773268,core_b50,4.482788,0.064285,1.664059,19.644138,220.95113,0.998401,17.261246,18.870129,16.053526,10.539765,14.424,13.778,13.536,13.369,0.025,13.227,0.027,11.973,0.214,8.651,0.293,5.073364,3.705461,5.1,3.7,0.1471,130.508475,0.1,1.058904,CONTAMINATION-CONSISTENT,"w4nm = 0: never detected in a single exposure, only in the coadd",False,True,False,False,AABB,AABB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.223461,False,False,1299.497,378.527,7.119,2.184,2.019732533491569,1.1952668392223444,2.026219371515198,0.9913705813965658,0.2564418795171362,0.2526022732830326,0.2548598353873793,0.3433966697930069,True,0.9044633901705116,False,False,v2
4945674357675614592,J024423.21-453015.9,02442319-4530160,41.096833,-45.504386,259.746128,-61.018698,-56.897802,core_b50,3.508348,0.150763,28.327261,19.369681,285.7541,0.950862,18.760204,20.101685,17.54545,11.480242,15.869,15.225,14.903,14.871,0.03,14.704,0.047,11.437,0.148,8.007,0.203,7.335811,5.348276,7.3,5.3,0.11415,150.847458,0.336108,0.928791,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",False,False,False,False,AABB,AABB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.605103,False,False,1358.731,397.835,2.485,2.167,1.8153676265547487,1.915754190607312,1.201127356580872,0.7612881055622226,0.1874813414475013,0.5351016250366876,0.3518428833556329,0.5088839583712688,True,0.925777331995988,False,False,v2
4972739420509432704,J002616.21-511241.9,00261613-5112417,6.567693,-51.211665,312.442595,-65.449328,-48.042998,core_b50,3.595009,0.169543,61.364678,-21.256047,273.85483,1.044474,18.58126,20.178709,17.36513,11.393658,15.524,15.166,14.826,14.717,0.031,14.579,0.048,11.947,0.253,7.596,0.139,4.291304,7.810791,4.3,7.8,0.077709,130.508475,0.391101,0.967245,CONTAMINATION-CONSISTENT,release-inconsistent: W3 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'B' in AllWISE; release-inconsistent: W4 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'B' in AllWISE,False,False,False,False,AABB,AAUU,True,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.086128,False,False,1412.637,414.076,4.211,1.34,1.914645668813604,3.230313290682537,1.558803001299086,3.574184365676937,0.3291965485210488,1.4978812583643952,0.1695248417645217,0.2524769874002929,True,0.9861843757849786,False,False,v2
4983466638204034944,J011558.82-432612.0,01155875-4326115,18.99523,-43.436669,287.580393,-72.952483,-46.454816,core_b50,7.513291,0.147772,79.767975,-29.224405,132.46814,0.962023,18.28091,20.20423,16.944279,12.670353,14.908,14.358,14.0,13.926,0.026,13.649,0.03,11.737,0.249,8.464,0.274,4.360241,3.962409,4.4,4.0,0.06287,150.847458,0.125521,1.047828,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 4.4, W4 S/N 4.0) — the excess is at the instrument floor, candidate I's failure mode",True,True,False,False,AABB,AABB,False,True,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.419267,False,False,1489.33,441.179,2.779,3.08,1.1822618240776142,1.3043196647455038,0.6506984308317595,0.9659786048087576,0.0158162621512225,0.3301151378735072,0.3832955950432571,0.5106872466324174,True,0.5478522984174831,False,False,v2
4992617181989701760,J002430.66-431717.3,00243063-4317171,6.127807,-43.288184,319.845146,-72.944748,-41.299613,core_b50,5.036315,0.111962,17.528587,-18.8716,197.66876,1.014113,17.927511,19.479437,16.710424,11.447821,15.143,14.517,14.445,14.05,0.026,13.835,0.031,11.366,0.126,8.437,0.253,8.616667,4.291304,8.6,4.3,0.16508,171.186441,0.1354,0.848099,CONTAMINATION-CONSISTENT,"w4nm = 0: never detected in a single exposure, only in the coadd",False,True,False,False,AABB,AAAB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.797511,False,False,1587.651,470.972,2.359,3.404,1.0451307799088765,1.5428585222816495,0.4419075988917359,1.7968610857064222,0.0288160283126832,0.4617293461101794,0.21872766341504,0.3747404404721693,True,0.7799547852298417,False,False,v2
4996271516259377536,J000930.59-410134.4,00093059-4101342,2.377498,-41.026234,332.096177,-73.641956,-37.929253,core_b50,3.450445,0.057303,10.337698,-1.131823,288.41562,0.992835,16.876688,18.201414,15.741062,9.576594,14.208,13.599,13.458,13.211,0.024,13.1,0.027,11.394,0.174,8.445,0.289,6.239655,3.756747,6.3,3.8,0.171096,150.847458,0.1,0.833563,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",False,False,False,False,AABB,AABB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.224024,False,False,1686.585,504.122,4.165,2.248,1.7900975214987276,1.8775019644799795,1.792170374642872,1.543131095823266,0.2766521363005749,0.3963312856065143,0.3371527206736893,0.4821222808662314,True,0.9130871640291384,False,False,v2
5044288078102521344,J030316.35-395617.7,03031629-3956181,45.818261,-39.938123,246.61201,-59.915738,-53.872372,core_b50,6.244366,0.213206,62.109471,57.848922,161.44969,1.060194,19.028439,20.752401,17.663565,12.988253,15.586,15.088,14.733,14.489,0.027,14.24,0.037,12.313,0.259,8.854,0.289,4.191892,3.756747,4.2,3.8,0.132375,150.847458,0.146058,0.950066,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 4.2, W4 S/N 3.8) — the excess is at the instrument floor, candidate I's failure mode",True,False,False,False,AABB,AAUU,True,True,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.67893,False,False,1386.454,399.675,1.622,0.502,1.3802344843753631,0.9662903787950776,0.5378689926319905,0.4956802140437231,0.0913270379377934,0.1852503099852858,0.1584694544937701,0.3197662155216551,True,0.4606318956870612,False,False,v2
5044820658343265536,J030731.36-383838.4,03073135-3838384,46.880687,-38.643979,243.741383,-59.416327,-53.103759,core_b50,4.596308,0.051694,10.66665,8.253587,215.89102,0.987887,16.861847,18.270433,15.715798,10.190674,14.175,13.635,13.336,13.253,0.023,13.09,0.024,12.452,0.293,8.796,0.268,3.705461,4.051119,3.7,4.1,0.123452,100.0,0.1,0.939678,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 3.7, W4 S/N 4.1) — the excess is at the instrument floor, candidate I's failure mode",False,False,False,False,AABB,AABB,False,True,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.701102,False,False,1389.701,399.254,4.915,2.294,1.6167780114385824,1.038243753895395,1.4545608964673662,0.2638110162259631,0.2873178625612612,0.1424673586975267,0.2865170556563529,0.3113680284678498,True,0.7379638916750251,False,False,v2
5056380438264908544,J033753.51-290259.4,03375352-2902595,54.4729,-29.049841,225.940786,-53.426883,-46.761086,core_b50,3.522164,0.118106,-26.423815,12.593534,281.1091,1.031044,18.212324,19.570827,17.13582,10.967949,15.576,14.969,14.651,14.643,0.028,14.477,0.042,12.345,0.255,8.208,0.187,4.257647,5.805882,4.3,5.8,0.164389,120.338983,0.288848,0.944651,CONTAMINATION-CONSISTENT,release-inconsistent: W3 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'B' in AllWISE; release-inconsistent: W4 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'B' in AllWISE,False,False,False,False,AABB,AAUU,True,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.400603,False,False,1501.624,439.854,5.716,1.782,1.1817417270905408,1.3698957114246118,0.7365766652541802,1.1064626179731645,0.1209242295404933,0.4493400819787567,0.1878821931501846,0.3862253303665057,True,0.6327555890479779,False,False,v2
5058632414174491264,J031517.98-290315.0,03151797-2903153,48.824964,-29.054184,224.981875,-58.334469,-45.015101,core_b50,5.127192,0.08573,18.385193,13.268204,192.77122,1.043968,17.627495,19.35819,16.387892,11.202284,14.631,14.064,13.668,13.524,0.024,13.305,0.027,11.438,0.106,8.252,0.166,10.242453,6.540361,10.3,6.5,0.073259,161.016949,0.107871,1.011495,CONTAMINATION-CONSISTENT,release-inconsistent: W4 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'B' in AllWISE,False,False,False,False,AAAB,AABU,True,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.578206,False,False,1539.082,448.545,4.952,2.109,1.9358057617683,1.7895536143268194,1.9668963152346568,1.4588100149710843,0.0506031535277249,0.4863984890992397,0.1965451368773581,0.3467480818355836,True,0.8909821652851042,False,False,v2
5088569744976851200,J034640.81-211258.3,03464081-2112581,56.670099,-21.216239,214.292424,-49.79403,-39.92999,outer_b30_50,4.403633,0.091065,13.206509,-12.816063,227.08064,0.969686,17.38152,18.987202,16.16715,10.600619,14.443,13.807,13.554,13.383,0.024,13.212,0.029,11.364,0.137,8.582,0.268,7.924818,4.051119,7.9,4.1,0.16471,161.016949,0.1,0.95013,CONTAMINATION-CONSISTENT,"w4nm = 0: never detected in a single exposure, only in the coadd; release-inconsistent: W4 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'B' in AllWISE",False,True,False,False,AABB,AABU,True,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.0,False,False,1506.725,433.664,2.338,1.895,1.3259010303220513,1.309018245059129,0.6147928024509093,1.1104237653273503,0.0421812883272097,0.3767776830036288,0.3116107603597007,0.5827638089623446,True,0.5764883195177091,False,False,v2
5140105504235761024,J013119.56-192721.5,01311944-1927216,22.831806,-19.456059,175.054576,-78.061322,-26.816404,core_b50,5.456353,0.188254,155.573164,-7.291167,182.26735,0.959688,18.669615,20.550055,17.379244,12.366071,15.543,15.019,14.739,14.554,0.029,14.243,0.043,11.779,0.191,8.357,0.22,5.684293,4.935,5.7,4.9,0.102822,150.847458,0.213329,0.946655,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",False,False,False,False,AABB,AABB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.576305,False,False,2176.141,674.846,0.0,0.0,1.2483532364032874,0.8952702746427709,0.763070982256051,0.5736947787797186,0.0674182896296717,0.1258591654092503,0.4009943565990985,0.9038699869356744,True,0.3000503018108651,False,False,v2
5144088274654153472,J021740.92-163519.0,02174091-1635188,34.420546,-16.588603,189.541839,-67.435011,-28.517639,core_b50,5.076713,0.053037,16.661391,-10.585997,195.22801,0.957785,16.238276,17.503307,15.144681,9.785565,13.692,13.126,12.855,12.696,0.023,12.551,0.024,11.537,0.173,7.612,0.121,6.275723,8.972727,6.3,8.9,0.059629,120.338983,0.1,0.937237,CONTAMINATION-CONSISTENT,release-inconsistent: W3 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'B' in AllWISE; release-inconsistent: W4 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'B' in AllWISE,False,False,False,False,AABB,AAUU,True,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.275149,False,False,2045.841,620.636,8.651,2.688,1.2816803625402151,2.191017370896293,1.4376540435930507,1.5053603237882556,0.1837861109198217,0.6641049065859689,0.2496696213667713,0.4019215176667802,True,0.9632796780684104,False,False,v2
5173607619239332736,J024157.69-100641.4,02415770-1006414,40.490487,-10.111516,185.060107,-58.903111,-24.541419,core_b50,3.474548,0.171999,20.269021,-5.557051,285.52145,0.944443,18.537687,20.180193,17.302315,11.259493,15.54,15.017,14.784,14.57,0.029,14.385,0.043,11.729,0.163,7.594,0.107,6.660736,10.146729,6.6,10.1,0.065676,130.508475,0.391101,0.880512,CONTAMINATION-CONSISTENT,release-inconsistent: W4 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'A' in AllWISE,False,False,False,False,AABA,AABU,True,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.641864,False,False,2206.442,677.22,0.0,0.0,3.1377646317758496,3.4567449814882902,2.9301056893406177,4.50494172691193,0.9530574991570072,3.0001626353167032,0.1915198960721767,0.163916753679668,True,0.9909456740442656,True,True,v2
6181159431658866560,J130745.35-302936.8,13074534-3029365,196.938973,-30.493644,307.088355,32.246379,-21.451033,outer_b30_50,3.665219,0.058994,7.944555,-40.224322,271.10547,0.969512,16.111137,17.239832,15.061825,8.945446,13.705,13.078,12.877,12.698,0.023,12.597,0.025,12.207,0.308,8.478,0.255,3.525,4.257647,3.5,4.3,0.179024,100.0,0.1,0.746103,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 3.5, W4 S/N 4.3) — the excess is at the instrument floor, candidate I's failure mode",True,True,True,False,AABB,AABB,False,True,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.484017,False,False,2134.032,656.951,10.417,3.266,2.222758518445424,1.129001025143468,2.292034844370836,1.3655456807076165,0.3490654148723735,0.639451025930017,0.2855290647562135,0.1929199379890127,True,0.9416498993963782,False,False,v2
6186917402254534016,J130038.43-275304.8,13003843-2753046,195.160171,-27.884684,305.412811,34.942732,-19.703508,outer_b30_50,4.911749,0.107515,1.941203,-6.828036,202.85188,1.088702,17.073456,18.645126,15.871728,10.537561,14.206,13.536,13.23,13.109,0.024,12.928,0.027,11.786,0.211,8.487,0.247,5.145498,4.395547,5.2,4.4,0.180175,130.508475,0.1,0.826467,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",False,False,False,False,AABB,AABB,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.0,False,False,2204.659,682.57,0.0,0.0,2.521541666195906,1.7889157261823905,2.044718281056231,1.617186300731906,0.4024619309352485,0.5238749490956938,0.2365777949649816,0.4253226012515408,True,0.9553212851405622,False,False,v2
6231151167357700608,J145719.92-224309.1,14571995-2243090,224.333033,-22.71923,337.366064,31.604308,-5.620388,outer_b30_50,3.677452,0.148526,-22.610259,-2.765418,269.33948,1.017739,17.666548,19.084332,16.545128,10.515048,15.001,14.406,14.245,14.041,0.029,13.858,0.043,11.956,0.243,8.698,0.297,4.467901,3.655556,4.5,3.7,0.087074,150.847458,0.1,0.991303,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 4.5, W4 S/N 3.7) — the excess is at the instrument floor, candidate I's failure mode",True,True,False,False,AABB,AACU,True,True,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.445917,False,False,3054.461,1011.906,4.776,2.023,1.8918795880819328,1.1712478574348306,1.274556350663734,0.9817002848132956,0.2375150488290751,0.423103660700359,0.165937274495255,0.2543173947552591,True,0.8940497112729099,False,False,v2
6254880896033640832,J152657.33-185146.3,15265751-1851448,231.738462,-18.863039,346.535625,30.544019,-0.061367,outer_b30_50,10.051895,0.123772,-236.451828,-123.301919,98.98008,0.977553,17.918028,20.012335,16.606022,12.940289,14.724,14.179,13.946,13.731,0.026,13.445,0.033,11.894,0.287,7.93,0.207,3.782927,5.244928,3.8,5.2,0.179849,120.338983,0.197763,0.913422,CONTAMINATION-CONSISTENT,"w4nm = 0: never detected in a single exposure, only in the coadd; w3nm = 0: never detected in a single exposure; release-inconsistent: W4 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'B' in AllWISE",True,True,False,False,AABB,AABU,True,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.969414,False,False,3378.489,1113.789,3.143,2.246,1.6553506142428076,2.0169271565397,1.175650138519826,2.097791131146076,0.030125787866313,0.4102823786930494,0.2107261955528079,0.2526351052970614,True,0.9397439116244036,False,False,v2
6275177326624697856,J135902.10-234434.5,13590212-2344348,209.758743,-23.742924,322.281866,36.575885,-10.875978,outer_b30_50,3.463509,0.233972,-20.566596,20.491398,280.7884,1.078163,18.43241,20.156343,17.212135,11.190514,15.574,14.861,14.581,14.442,0.028,14.342,0.052,12.227,0.31,8.127,0.238,3.502258,4.561765,3.5,4.6,0.064244,130.508475,0.248233,1.131848,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 3.5, W4 S/N 4.6) — the excess is at the instrument floor, candidate I's failure mode",False,False,False,False,AABB,AABC,False,True,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.736934,False,False,2780.111,895.107,6.752,1.542,1.56581068396636,2.579132297633802,0.6715282774545676,1.5170243005969588,0.039667125206017,0.7400496167906744,0.2329795727723662,0.2395526411765229,True,0.983433734939759,False,False,v2
6281791202598809344,J144010.41-191204.2,14401044-1912040,220.043358,-19.201198,335.48782,36.703616,-3.443689,outer_b30_50,3.392179,0.271675,-16.103866,3.284831,298.90686,0.881672,19.079592,20.70455,17.84384,11.701913,16.274,15.539,15.701,15.034,0.038,14.9,0.073,11.844,0.199,8.383,0.232,5.455779,4.679741,5.5,4.7,0.167721,150.847458,0.336108,0.852055,CONTAMINATION-CONSISTENT,release-inconsistent: W3 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'B' in AllWISE,False,False,False,False,AABB,AAUC,True,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.772727,False,False,3222.607,1054.507,4.626,2.276,1.718366957706507,1.3303879610360236,1.2076441897392485,0.7475121686832805,0.0628083007192858,0.1683634772086701,0.2116505302289719,0.3282895820673522,True,0.8320361536530254,False,False,v2
6290839766683065600,J135815.52-190829.0,13581551-1908288,209.564643,-19.14141,324.013584,40.978916,-6.628366,outer_b30_50,3.489181,0.253512,-5.360022,-9.769143,292.97632,0.971192,18.981987,20.756443,17.69749,11.647824,15.714,15.361,14.819,14.742,0.03,14.464,0.052,12.104,0.287,7.983,0.171,3.782927,6.349123,3.8,6.3,0.156256,130.508475,0.336108,0.831908,CONTAMINATION-CONSISTENT,w3nm = 0: never detected in a single exposure; release-inconsistent: W4 is a non-detection ('U') in the WISE All-Sky reduction of the same photons but 'B' in AllWISE,True,False,False,False,AABB,AABU,True,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.476425,False,False,3066.953,994.439,7.949,3.496,1.527042631894454,1.8165863152493769,1.511206580093509,2.1291025401651296,0.1236704895841974,0.6749856731711465,0.1869980399156,0.2925886234351553,True,0.9018327893547576,False,False,v2
6297846030869107072,J141419.31-160408.3,14141937-1604082,213.580356,-16.068924,330.322732,42.351954,-2.437887,outer_b30_50,5.070656,0.061636,-71.350329,0.179132,195.23169,1.002539,16.501242,17.987883,15.31726,10.04849,13.642,13.124,12.824,12.7,0.024,12.453,0.024,10.427,0.065,7.34,0.106,16.703077,10.242453,16.7,10.3,0.118992,171.186441,0.1,0.905356,INDETERMINATE,"passes every gate that could be applied, but a VALID centroid measurement (the peak-search axis fails its own validity check at scale -- M3 Sec 3.2) unavailable — nothing in the archive moves this object either way",False,False,False,False,AAAA,AAAA,False,False,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.734438,False,False,3194.34,1058.782,5.769,3.451,1.3109082565582888,1.7856130165216548,0.6386057898108884,1.407128501644872,0.08116350927426,0.4906844421115642,0.3219402205568001,0.4990781993657371,True,0.8937986442380116,False,False,v2
6331646633214607104,J144005.35-062153.0,14400535-0621527,220.02225,-6.36478,345.047244,47.425987,8.772845,outer_b30_50,5.113132,0.079195,-22.244592,-23.005045,194.3097,1.013261,16.973326,18.560175,15.771659,10.530854,14.028,13.455,13.23,13.09,0.022,12.905,0.026,12.105,0.265,8.289,0.243,4.096981,4.467901,4.1,4.5,0.115139,120.338983,0.1,1.100549,SUB-THRESHOLD,"both excess bands below WISE's own 5σ standard (W3 S/N 4.1, W4 S/N 4.5) — the excess is at the instrument floor, candidate I's failure mode",False,False,False,False,AABB,AABB,False,True,1e-06,"RETIRED (M5 PR-5) — not measured, not usable near the floor",False,,,,,0.327427,False,False,2996.717,980.297,3.025,2.554,1.2048995829162654,1.4030035374760372,0.4035355159363687,1.1815823875883402,0.0691877436988404,0.4530441110779687,0.3377550079839,0.4939907691297346,True,0.6901832789354758,False,False,v2
