source_id,ra,dec,w3sky,w4sky,w3conf,w4conf,w3sigsk,w4sigsk,w3rchi2,w4rchi2,nb,na,ext_flg,w3snr,w4snr,dist_x,designation_aw,glat,ecl_lat
118812298784707584,50.70810023687964,27.781010120855584,3033.191,976.915,9.972,1.979,33.495,11.832,1.115,1.034,1,0,0,2.7,2.0,0.438058,J032249.92+274652.0,-24.15650301644132,8.932182545039765
119676038183091712,53.2400378694667,28.643955661672347,3004.874,966.077,6.225,2.269,30.611,10.587,0.9783,1.088,1,0,0,2.2,2.1,0.640701,J033257.57+283838.6,-22.110969152028655,9.214529202688581
120464108847129216,54.80408358914959,31.15226129987576,3105.598,961.895,7.745,3.353,37.955,11.465,0.9006,1.155,1,0,0,4.5,2.0,0.19421,J033912.98+310908.3,-19.30642963343022,11.3290593263452
120468408110443776,54.719464672443095,31.226265804270028,3154.173,970.777,11.542,3.559,33.42,12.653,1.067,0.9714,1,0,0,6.1,3.3,0.160881,J033852.67+311334.4,-19.29453415646533,11.417953812452962
120511667020043904,52.35863886711867,29.151138968257307,3045.049,966.775,0.0,0.0,33.333,11.603,0.9381,0.7931,1,0,0,2.1,2.6,0.951764,J032926.00+290904.1,-22.1878102420924,9.89458716897834
120659276456137472,53.391414491201694,30.034254718226684,2977.661,948.378,4.163,3.151,35.55,11.771,0.9352,0.9196,1,0,0,2.9,2.1,0.39707,J033333.91+300203.5,-20.93909198099006,10.531946695899489
121081450266577920,54.088387748190925,30.712254239801755,3003.729,942.408,0.0,0.0,33.89,12.435,0.9272,1.02,1,0,0,5.4,2.1,0.280911,J033621.22+304244.3,-20.03420717242288,11.046200027319228
121141377945645440,53.3864029727998,30.797773644068208,2946.123,932.462,3.639,2.297,31.191,11.278,1.073,0.9575,1,0,0,3.1,3.4,0.205199,J033332.74+304752.1,-20.34151477188474,11.273893237261152
121160889981591808,53.322698092218936,31.04407064463548,2996.918,941.814,9.322,2.17,35.604,12.394,0.8401,0.94,1,0,1,3.2,2.7,0.184702,J033317.43+310238.6,-20.18117599429295,11.526093546319984
121176287440183936,54.10247468694697,30.77814877730277,3023.735,947.043,10.521,2.369,33.327,11.97,0.9163,0.9859,1,0,0,8.7,4.3,0.061191,J033624.59+304641.2,-19.975173535235257,11.107328119724134
121215109648958720,54.45653193281495,31.18134153162791,3065.989,948.666,7.88,3.332,34.482,12.535,0.9585,1.026,1,0,0,5.7,2.2,0.103004,J033749.56+311052.9,-19.47072241463431,11.427173143448384
121229922991753216,54.3130629766808,31.37051531003928,3279.937,1005.205,147.554,25.055,151.23,28.12,0.1464,0.7786,1,0,0,2.4,6.1,0.293166,J033715.14+312214.0,-19.399869921568882,11.63997331804598
121270669345369600,53.57464751428433,31.45226423925667,2935.375,926.067,1.864,1.515,34.394,11.937,1.024,0.8924,1,0,0,5.7,2.7,0.45531,J033417.94+312708.4,-19.72694175727443,11.870053641241407
121429411337230976,52.70058740509259,31.672775737171925,2930.843,920.303,4.003,2.526,29.999,11.66,0.9926,1.032,1,0,0,2.8,2.4,0.367606,J033048.11+314022.1,-20.008148630052816,12.26563122470329
122351356132669568,50.37804825047019,30.063495976549657,2922.126,928.027,5.645,3.681,31.299,11.837,0.9889,0.9148,1,0,0,3.0,2.3,0.795147,J032130.70+300349.2,-22.48899186785776,11.212314169185134
122674402097182976,48.80171397479626,30.744594155899883,2867.219,903.104,11.733,3.252,33.562,12.026,0.876,1.077,1,0,0,2.1,2.0,0.151005,J031512.40+304440.5,-22.716348222596412,12.227393756930379
123825182750715264,48.05566303476134,32.413360327216786,2774.419,868.138,9.311,1.981,31.477,11.574,0.9778,0.8448,1,0,0,3.6,3.5,0.023753,J031213.35+322448.1,-21.688280661434874,14.005944815524643
124053159614170752,51.69325872376589,31.514653186735043,2891.448,905.411,2.933,3.572,33.934,11.197,0.9395,0.8082,1,0,0,3.0,3.0,0.233553,J032646.38+313052.9,-20.65065761283914,12.326622204492596
124455198617632128,52.31643099897301,32.013244430814865,2884.466,901.94,7.35,1.824,33.6,12.301,0.9719,1.016,1,0,0,2.6,2.7,0.062892,J032915.94+320047.7,-19.934040002585064,12.676384730404221
124559312920519040,52.74276039645791,32.284910032929965,2944.69,913.357,6.009,3.451,31.961,11.541,1.132,1.075,1,0,0,7.0,3.6,0.232507,J033058.24+321705.7,-19.49958283576062,12.849994664085674
124705479247553792,51.635273463935526,32.47971289607516,2837.481,885.049,6.511,1.882,30.835,11.33,0.958,0.852,1,0,1,2.4,2.0,0.069058,J032632.46+322847.0,-19.903956144845875,13.272722260121002
125286051450387840,48.56864964330871,32.58602647591756,2781.587,870.11,6.452,3.425,30.365,11.561,1.076,1.078,1,0,0,2.2,2.0,0.09465,J031416.47+323509.6,-21.304588365187325,14.054090755670748
125713490892555776,51.30914286086238,34.17541798516018,2710.902,846.249,5.664,3.268,31.88,11.828,2.151,14.14,1,0,1,10.8,13.9,0.220515,J032514.20+341031.6,-18.6933350998825,14.98176067684973
125957067077379712,49.78449847378087,34.770845161889305,2659.811,829.068,0.0,0.0,31.918,11.912,0.8993,0.947,1,0,0,2.0,2.9,0.328648,J031908.28+344615.3,-18.92857845312071,15.88592710709281
130023640896765440,40.91512641320859,31.16955695809206,2743.051,854.899,4.011,4.682,31.969,11.403,0.8567,0.9422,1,0,0,2.6,2.0,0.358259,J024339.60+311010.5,-25.850231047270416,14.593059650560427
131054506062320256,36.51876283422792,29.067101252411263,2788.227,873.085,4.907,6.193,32.674,11.122,0.9008,0.9528,2,1,0,2.2,2.3,0.16335,J022604.51+290401.6,-29.404974224392284,13.818417850937664
131468021218574720,37.04466335025328,29.60592728488948,2757.839,864.989,3.592,1.362,31.625,11.234,0.9828,0.9014,1,0,0,3.0,2.3,0.082368,J022810.71+293621.4,-28.724934437719913,14.176843096780612
132719647703447424,36.61320521588777,31.60482221012476,2640.876,819.407,7.405,2.769,31.454,12.227,1.057,0.9512,1,0,0,2.4,2.3,0.202463,J022627.16+313617.5,-27.052910643131273,16.186320718082516
133055269331993216,40.10079109790576,31.36627170950781,2723.778,848.115,3.591,0.0,31.339,11.17,1.083,0.928,1,0,0,2.1,2.1,0.088365,J024024.18+312158.6,-25.9951097944701,14.997631306108111
133263046965499392,38.59792528315775,31.6696271634132,2669.475,831.036,1.651,1.788,31.529,11.549,0.9197,1.024,1,0,0,2.0,3.0,0.095675,J023423.50+314010.7,-26.289569611728325,15.693781839009148
133491092552294912,40.37537616609748,31.84892289957384,2694.725,838.833,6.712,1.376,30.006,11.937,0.9425,0.9182,1,0,0,2.2,2.3,0.197281,J024130.07+315056.2,-25.45890224230536,15.382188932167981
135170901503122176,45.32773213224757,30.780965724687583,2807.602,886.034,0.0,3.836,32.176,12.218,0.8118,1.045,1,0,0,2.7,2.2,0.166421,J030118.65+304651.6,-24.314471513505936,13.091210913232276
136748494530186112,42.986973594355774,33.441045393038586,2633.07,819.158,0.0,0.0,30.717,10.495,0.9692,0.9704,1,0,0,4.3,2.4,0.324949,J025156.86+332628.0,-23.019600241301752,16.217644331989206
137017638656686976,45.537496051753855,34.14540237815728,2632.697,818.916,1.841,2.555,31.111,10.342,0.9978,1.077,1,0,0,3.2,2.6,0.363006,J030208.96+340843.4,-21.348595751037347,16.26142608037815
137211904322140032,44.292834159826455,34.69544419169386,2590.096,802.117,8.951,1.509,31.598,11.442,0.8716,1.082,1,0,0,2.1,2.1,0.159794,J025710.27+344143.7,-21.395378206190077,17.089057050409988
138169269712017792,49.94860309159735,35.74018261648475,2619.795,810.199,2.369,3.164,30.735,11.25,0.8931,0.8348,1,0,0,2.2,2.4,0.422087,J031947.64+354425.0,-18.053001732327907,16.78422151782002
138524308887663488,46.82142128871325,34.76107953196923,2620.117,811.773,1.038,1.842,31.277,10.716,0.9318,1.119,1,0,0,3.0,3.4,0.231954,J030717.13+344540.1,-20.27015600365522,16.547222738164884
138983045755163136,45.939346498880944,36.20674974443963,2555.42,786.612,7.59,3.541,29.292,11.435,0.9484,0.9602,1,0,0,3.2,3.2,0.062116,J030345.43+361224.3,-19.412871231720104,18.138337660311365
139328502859047808,48.57860443074992,37.80378954701859,2490.904,766.812,3.181,2.661,31.029,11.456,0.8023,0.9362,1,0,0,2.0,2.3,0.612544,J031418.82+374814.0,-16.9426602787218,19.068899068652478
141097582710446208,39.73053321288696,35.602622127616705,2478.854,760.903,1.019,1.047,31.191,11.441,0.8451,1.166,1,0,2,2.1,3.0,0.201067,J023855.32+353609.6,-22.33602744911939,19.11087843547123
144226243045389440,67.36969416447035,20.22821204572889,3368.631,1087.974,0.0,0.668,29.174,10.344,0.9263,1.246,1,0,0,2.0,2.9,0.141013,J042928.72+201341.7,-19.096522615332148,-1.5630627205202687
146556039466514048,71.62034392957926,23.386246441843458,3333.252,1088.26,3.508,1.027,33.23,11.081,0.8497,1.119,1,0,0,4.7,3.5,0.043709,J044628.88+232310.5,-14.042892645037284,1.0141207570279973
146576410496389120,71.37187869193653,23.54619608622816,3309.514,1082.363,3.626,1.435,32.835,11.741,0.9665,0.9412,1,0,0,2.5,2.6,0.369128,J044529.23+233246.5,-14.122070338200576,1.2015681272423095
146728349258818560,69.50651342220445,23.234315194968268,3419.299,1105.191,4.812,2.173,34.791,12.182,0.8348,1.016,1,0,0,2.7,2.7,0.354534,J043801.54+231403.7,-15.6491292353134,1.1205201713317785
146976293426434304,72.3662865213709,23.9197582403883,3306.842,1080.971,5.64,5.578,31.408,11.233,0.8129,0.843,1,0,0,3.1,2.2,0.102945,J044927.91+235511.0,-13.176009092202646,1.4595429118227794
149060585219587072,64.48133534179678,23.608457672534755,3210.632,1058.315,3.631,1.58,32.279,11.705,1.118,1.147,1,0,0,2.3,2.4,0.413348,J041755.50+233630.7,-18.886071855680644,2.2070046881976237
150732603105524864,64.81891408026577,26.074301278072188,3170.696,1037.593,4.404,3.537,32.714,12.679,0.9875,0.8132,1,0,0,2.6,2.4,0.308834,J041916.53+260427.7,-16.989113870434835,4.5844278415648505
155600823978985472,76.48608719888945,28.65809279176551,3180.802,1028.931,5.335,1.94,31.296,11.903,1.159,0.98,1,0,0,2.1,2.3,0.257356,J050556.65+283929.3,-7.367714877480079,5.775079943868806
155979163353280128,77.7131933988681,29.190840031228213,3159.007,1021.423,4.395,3.69,31.783,11.645,1.207,0.9616,1,0,0,2.7,2.1,1.800617,J051051.08+291128.4,-6.186301995538223,6.209791475796945
158732267455742848,71.93395565747645,31.08485647191092,3100.956,994.931,4.411,2.475,32.06,11.976,1.184,1.007,1,0,0,2.2,2.1,0.342313,J044744.13+310505.7,-8.990992100949446,8.617615753404413
162418762439556352,61.13501237499511,25.50012552476878,3124.874,1025.484,2.33,0.14,31.293,10.769,0.9375,1.066,2,0,0,2.0,2.4,0.413324,J040432.38+253000.7,-19.77464569990127,4.621124832934617
165525703126249088,63.1268101325358,28.87796456853658,3031.906,986.202,6.865,4.276,35.171,13.198,0.9704,0.7395,1,0,0,3.1,2.4,0.262286,J041230.42+285240.9,-16.136694620287084,7.608019860823298
166374805280363392,63.67614097971586,31.00258854878624,2985.314,968.795,6.095,2.64,32.047,10.189,0.9718,1.132,1,0,0,3.1,2.6,0.067054,J041442.27+310009.3,-14.306189185883007,9.6121420911358
167542654127910784,60.19495589515731,30.180778190954346,2962.08,958.945,6.944,1.985,32.084,11.875,0.8735,1.044,1,0,0,2.5,3.3,0.100641,J040046.78+301050.8,-16.986805440945183,9.373792277255548
170010787154922112,63.289306562288,34.203648373164576,2895.112,911.405,2.572,2.088,30.705,12.459,0.8897,0.8873,1,0,0,4.5,3.6,0.167929,J041309.44+341213.0,-12.272539435337809,12.819278435932338
170821299023240448,62.53238371934545,34.29777508412723,2822.852,890.906,7.037,2.807,31.31,11.079,0.971,1.041,1,0,0,2.7,2.7,0.051162,J041007.76+341752.0,-12.642370503568811,13.028040543187489
172902468372251904,67.06034643929533,33.38827422760693,3067.885,961.513,6.417,2.011,30.541,11.485,1.033,0.9263,1,0,0,3.4,2.9,0.36271,J042814.46+332317.5,-10.587880256890058,11.480677675505836
173866838852598656,70.62070993073722,34.99599186550894,2952.344,921.171,4.745,2.784,31.369,11.243,0.9549,0.906,2,1,0,2.3,2.4,0.122812,J044228.97+345945.6,-7.3197629571216645,12.63855401027087
176367746769910144,66.55203958132442,35.33811656551122,2979.438,920.996,3.743,2.845,31.416,12.291,1.093,0.9976,1,0,0,2.7,2.2,0.628653,J042612.43+352017.3,-9.563611602643848,13.47257429091288
177097242675294464,62.97561898764049,35.65428238138958,2876.405,894.119,8.567,4.499,33.664,12.543,0.8987,0.91,1,0,0,7.2,2.7,0.39589,J041154.11+353915.5,-11.415580877797852,14.292448876599623
177137409209285760,62.06407424892655,35.622787299467404,2817.891,881.764,12.317,4.858,34.963,12.491,0.9123,0.9403,1,0,0,3.2,3.4,0.04982,J040815.37+353721.9,-11.951472557908664,14.401878466764433
178409814740773120,67.01019660181763,38.02279485878217,2868.267,868.4,6.176,1.78,33.391,12.235,1.728,1.701,1,0,0,11.2,9.6,0.205107,J042802.43+380122.2,-7.4539595036896555,16.062116043070095
180299054893195648,79.50712030357893,31.020422958195145,3083.458,994.973,5.554,2.605,31.782,12.42,0.9275,0.8732,1,0,0,3.1,2.2,0.310668,J051801.69+310113.7,-3.8610101627230904,7.910764092503681
180478064833959552,78.55520614332742,31.537498067784355,3081.703,990.461,5.873,5.257,35.356,10.742,0.9652,1.015,1,0,0,2.7,2.8,0.288158,J051413.23+313215.2,-4.226208248361044,8.488533074643247
180964362507643136,81.14441408051816,33.090032762708525,3050.44,978.227,8.303,4.635,38.008,13.15,1.083,1.285,3,0,0,8.0,7.5,0.218322,J052434.64+330523.9,-1.543420632966672,9.881715869119322
181183126663290624,80.28490591583167,33.40415507267348,3079.139,980.166,14.263,2.949,39.565,13.703,0.7805,0.8708,1,0,0,2.1,2.4,0.154221,J052108.37+332415.0,-1.9585936927892766,10.242024026993283
181186253400855680,80.40642885723793,33.58283533090806,3285.237,1033.767,11.224,3.756,61.158,19.09,1.129,1.077,2,0,0,5.5,4.6,0.308995,J052137.56+333458.2,-1.7736264189709845,10.413421179463182
181192511169675904,80.53111000580066,33.642049521743,3359.376,1056.295,118.942,25.516,71.331,18.465,7.026,4.778,1,0,1,20.6,11.4,0.168529,J052207.47+333831.3,-1.654529805264175,10.465548129456106
181192747391692800,80.48936502652693,33.658780275491765,3214.177,1014.402,11.312,4.702,41.147,13.392,0.8708,1.028,1,0,0,6.3,3.1,0.385814,J052157.44+333931.9,-1.6736537107610696,10.484559228689534
181246627757543936,80.44084759148814,33.88484972537815,3062.85,968.43,10.373,1.671,32.628,12.651,1.013,0.9341,1,0,0,7.1,3.1,0.650216,J052145.80+335306.1,-1.5785024418676068,10.71282370650774
181522669599528064,77.96820746787004,33.048351429384624,3055.58,971.201,4.789,1.191,32.738,11.566,1.113,1.138,1,0,0,2.6,2.9,0.15683,J051152.36+330254.2,-3.7451919587206493,10.034980762088809
181859227532306048,78.7565381671541,33.164367530195854,3051.044,968.541,5.999,2.936,32.844,12.453,1.201,1.046,1,0,0,3.8,3.1,0.336501,J051501.56+330952.0,-3.1416055031402137,10.096795984580123
181953648093076352,78.83742887555677,33.93509681970746,3058.83,963.9,4.242,1.246,36.526,12.414,1.165,1.384,1,0,0,11.1,9.1,0.095302,J051520.99+335606.3,-2.638723636498849,10.859842845601444
181960069068559616,78.69144963183338,33.92696342454777,3065.027,962.255,4.383,4.073,34.041,12.091,1.053,0.8661,1,0,0,2.6,3.1,0.341518,J051445.92+335537.3,-2.741967589168179,10.861293356700696
181962886567084672,78.57290916886829,33.912756431936614,3062.4,961.553,7.069,3.029,31.93,11.604,0.9125,1.065,1,0,0,5.2,3.0,0.276176,J051417.51+335446.1,-2.8301779058583563,10.854984733505987
182041162347363840,79.67078610444726,34.43539310340615,3067.536,957.882,18.751,3.096,36.964,11.288,1.536,1.585,1,0,0,13.7,12.5,0.073061,J051840.99+342607.4,-1.7870050507372879,11.30660626750508
182053836792653952,79.2388065503622,34.10946585933449,3049.089,976.631,5.566,3.811,32.17,11.861,1.125,0.88,1,0,0,3.8,5.4,0.038163,J051657.31+340634.0,-2.266565472660081,11.00806530561889
182099226008267904,79.35377633724482,34.53472285047545,3132.28,985.482,14.562,4.896,38.031,14.796,2.048,1.995,1,0,0,5.6,5.6,0.224022,J051724.88+343204.9,-1.9434329041958658,11.424962827489553
182269895123212544,78.83917918293642,34.60554971114274,3190.096,980.491,24.428,6.479,45.17,13.471,0.7726,1.189,2,0,0,3.7,2.4,0.074276,J051521.39+343619.9,-2.2477774531518175,11.52811352878309
182289956917284224,78.72389266247355,34.89436931455615,3112.67,961.111,14.558,1.422,36.19,13.118,0.9304,0.9001,2,0,0,8.6,5.2,0.270379,J051453.72+345339.9,-2.1566952593242044,11.823515331913718
182292400754039552,79.100955548714,34.75864022928033,3400.623,1038.862,26.58,9.24,117.562,29.451,0.7811,1.064,3,0,0,5.9,5.3,0.40598,J051624.21+344531.4,-1.9836272899015335,11.664017602491745
182594933955444608,82.32639386978524,34.21323376221695,3082.823,963.796,6.588,2.421,39.475,12.196,1.463,1.217,3,0,0,8.4,6.7,0.453607,J052918.35+341247.2,-0.10051803872270543,10.94580883970132
182604421539916672,82.5084875024135,34.43829787973463,3136.368,975.012,8.921,3.675,40.586,13.742,1.161,1.108,1,0,0,9.7,6.0,1.31556,J053002.01+342619.1,0.14909293069720475,11.162508324747138
182610911233404160,82.03602413982226,34.085029920018584,3050.738,961.389,7.187,3.888,33.12,12.173,1.156,1.026,1,0,0,9.1,5.2,0.225368,J052808.66+340506.1,-0.37160669314253925,10.831042006821173
182642870087225216,82.33123430163752,34.33474290392402,3325.311,1010.087,11.423,3.189,147.453,25.931,4.612,2.911,2,0,1,17.6,11.2,0.214679,J052919.49+342005.2,-0.03004091134482194,11.06692370894805
182642870087226880,82.32718557211317,34.33394567919011,3325.311,1010.087,17.06,6.878,147.453,25.931,4.032,3.568,2,0,1,16.5,8.0,0.171014,J052918.52+342002.3,-0.03326793726908554,11.066308528927417
182657679134337152,82.45134963189886,34.63810471645652,3058.055,959.167,20.441,4.96,40.074,12.645,1.145,1.04,1,0,0,9.3,5.7,0.282929,J052948.30+343817.3,0.2199857314462457,11.36453184306475
182686399575787136,80.994826017462,33.73449159102127,3071.745,977.618,13.928,4.399,34.164,12.588,2.263,1.814,3,0,0,14.8,9.5,0.993775,J052358.68+334404.5,-1.2839950181061064,10.532739132834452
182700796309428096,80.55344486908268,33.88941542810114,3097.141,971.655,27.483,8.4,34.845,11.747,0.8823,0.9895,1,0,0,3.4,3.0,0.236307,J052212.84+335322.0,-1.498951321601835,10.711131922962501
182803222687750912,80.80968082511784,34.566131054575216,3077.498,955.642,5.245,1.577,37.151,11.813,0.9756,0.8633,1,0,0,4.7,2.0,0.063858,J052314.32+343358.0,-0.941218844204261,11.372485788344983
182828958133089792,81.74080448256944,34.584003222054754,3096.609,964.085,4.005,3.135,37.31,11.78,0.8741,0.9105,1,0,0,2.9,3.4,0.529736,J052657.75+343502.6,-0.2966720102763225,11.3431410656351
182905683426824064,81.37176795233228,35.076467804401986,3033.885,947.435,11.1,4.014,33.537,10.495,1.257,1.196,2,0,0,9.9,4.9,0.24748,J052529.21+350435.4,-0.27257602532913383,11.852791077732931
182943788377290368,81.48435011815769,35.297070675689675,3038.005,946.037,17.934,5.275,35.648,12.917,1.939,1.143,2,1,0,16.6,8.0,0.268593,J052556.25+351749.7,-0.07279917861579475,12.067412137896978
182982962778216192,82.80995964270929,34.61531306301897,3019.852,949.595,7.831,3.076,35.244,11.987,1.122,1.013,2,1,0,5.6,3.1,0.71183,J053114.35+343655.7,0.4538799238243705,11.32641529424125
183122184137813376,83.48312907270089,35.31500425268243,2926.667,926.594,6.796,2.791,33.007,11.413,1.064,0.8196,1,0,0,2.5,2.7,0.272357,J053355.94+351854.2,1.2980034389625494,11.998544789168138
183248288677757568,82.19645850972407,35.24268460280131,2969.509,935.713,6.524,2.191,33.868,10.961,0.9896,1.122,1,0,0,6.0,4.1,0.382868,J052847.15+351434.0,0.3799336046192913,11.979557188049395
183606862606935168,79.84685643221084,34.996631556899224,3075.25,951.384,5.847,2.263,40.166,12.048,1.66,1.048,2,0,0,10.6,4.9,0.225747,J051923.23+345948.0,-1.3463958178644588,11.855932205911152
183632808507369216,80.01512892183739,35.12166483281087,3045.348,941.817,15.974,6.034,36.7,10.687,1.024,1.162,1,0,0,7.9,2.7,0.308449,J052003.61+350718.2,-1.1618782922775823,11.970859172089055
183651942584681216,79.97179673707338,35.397896122298015,3033.517,932.584,8.84,2.87,33.611,11.632,1.01,1.107,1,0,0,2.1,2.4,0.14267,J051953.22+352352.4,-1.0328734928586214,12.248900628288386
183700595974425472,81.36573568597252,35.50289956127712,3063.682,948.735,11.63,4.243,40.826,13.332,0.8262,0.9509,2,0,0,3.9,3.8,0.055006,J052527.77+353010.4,-0.037614871561175774,12.278728117962752
183825837219684480,79.25721713761654,35.305671185042634,2974.527,925.62,5.397,1.471,33.74,12.213,1.026,0.9135,1,0,0,3.1,2.9,0.179217,J051701.72+351820.5,-1.562648639543512,12.199686426013344
183914554065891200,79.28211757635792,35.86951812491172,2968.225,916.919,4.84,2.643,32.061,11.263,1.129,1.092,1,0,0,3.3,3.6,0.067425,J051707.70+355210.2,-1.220081260711927,12.760372907585884
184455964756762624,80.3591121932525,37.1381883141879,2835.938,884.892,7.289,4.206,30.132,10.972,1.067,1.144,1,0,0,3.5,3.5,0.221243,J052126.16+370817.5,0.21681323130118224,13.963167927508799
185437858707948416,77.89201584278094,35.77099319879952,2921.688,913.31,5.761,4.735,32.059,12.027,0.9503,1.002,2,1,0,2.3,2.7,0.323957,J051134.10+354615.7,-2.1925157515898146,12.753135256016293
