lam_um,bw_um,flux_jy,err_jy,npix,center_flag,band,mjd,uri
3.6600046141489884,0.10037965886412281,0.0008387405795880928,4.993340291864595e-05,12,2097152,SPHEREx-D4,61203.235383,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/4/level2_2026W24_2B_0130_3D4_spx_l2b-v25-2026-166.fits
1.0711287242265288,0.028826838417656542,0.0017973686796733414,0.00010154130835008823,11,2097152,SPHEREx-D1,61203.235383,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/1/level2_2026W24_2B_0130_3D1_spx_l2b-v25-2026-166.fits
3.759164010418356,0.10179951278821361,0.0007665027679442292,5.299446416519686e-05,13,2097152,SPHEREx-D4,61203.236876,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/4/level2_2026W24_2B_0130_4D4_spx_l2b-v25-2026-166.fits
1.0968144491323109,0.02952385450918153,0.0017379884753358594,8.821038579135341e-05,12,2097152,SPHEREx-D1,61203.236876,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/1/level2_2026W24_2B_0130_4D1_spx_l2b-v25-2026-166.fits
3.893095510586286,0.03587942374904841,0.0007753263527912058,0.00012152160299283321,14,2097152,SPHEREx-D5,61203.43865,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/5/level2_2026W24_2B_0165_3D5_spx_l2b-v25-2026-166.fits
3.9268566455040337,0.03615121560492962,0.0006818027853861087,0.00012067156258065961,13,2097152,SPHEREx-D5,61203.440142,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/5/level2_2026W24_2B_0165_4D5_spx_l2b-v25-2026-166.fits
1.2193705687319707,0.029622509353387762,0.0017037620961944178,7.87649221312041e-05,11,2097152,SPHEREx-D2,61204.043475,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/2/level2_2026W24_2B_0277_1D2_spx_l2b-v25-2026-166.fits
1.2484010574655504,0.03030422406340285,0.001794205011063093,7.941930026313233e-05,11,2097152,SPHEREx-D2,61204.044967,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/2/level2_2026W24_2B_0277_2D2_spx_l2b-v25-2026-166.fits
1.278125536267181,0.030859285787027207,0.001635158258584457,7.710400088205704e-05,11,2097152,SPHEREx-D2,61204.046459,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/2/level2_2026W24_2B_0277_3D2_spx_l2b-v25-2026-166.fits
4.758464423303304,0.037324800586373906,0.0003549244555053316,0.00020529080728458367,11,2097152,SPHEREx-D6,61204.790651,ibe/data/spherex/qr2/level2/2026W24_2B/l2b-v25-2026-166/6/level2_2026W24_2B_0417_1D6_spx_l2b-v25-2026-166.fits
