source_id,ra,dec,w3sky,w4sky,w3conf,w4conf,w3sigsk,w4sigsk,w3rchi2,w4rchi2,nb,na,ext_flg,w3snr,w4snr,dist_x,designation_aw,glat,ecl_lat
5331635202821029248,133.05866529117935,-44.3127106197062,1690.611,422.948,17.587,3.959,38.524,11.924,0.6767,0.9475,1,0,0,4.0,3.9,0.357761,J085214.07-441845.4,0.10238518287318421,-58.09130606162683
5332120332263081984,134.25651141005252,-42.71164290158962,1733.359,429.712,50.048,12.396,56.789,13.028,0.4568,0.9878,1,0,0,3.8,4.3,0.217777,J085701.56-424241.6,1.7984409949485598,-56.27087784160136
5332145170056650112,134.7187546231887,-42.96773743072979,1574.27,416.603,17.756,2.462,33.905,11.57,1.405,0.91,1,0,0,7.7,6.0,0.363634,J085852.53-425803.9,1.8884422498790705,-56.32205161599631
5332193690306440960,134.6554329165383,-42.82616461946907,1583.251,429.239,29.593,8.708,39.49,16.114,1.019,0.9231,1,0,0,8.4,6.5,0.407502,J085837.33-424934.4,1.9459180409987666,-56.22312845899003
5332224957667877760,134.6200292432898,-42.34209168938403,1705.724,438.859,13.248,3.419,31.444,11.905,1.568,1.269,2,1,0,11.5,4.6,0.037649,J085828.80-422031.5,2.2424394038309736,-55.81696510828248
5332233341444003456,134.91316618250946,-42.32229390695149,1623.118,417.218,2.692,1.184,32.757,11.347,0.9595,0.9457,1,0,0,7.3,5.0,0.08034,J085939.16-421920.3,2.419252782154114,-55.69192386709015
5332245642230349440,134.80808700918195,-42.30379194019965,1607.464,418.082,30.808,6.922,41.845,12.651,0.5645,1.106,1,0,0,5.0,8.1,0.211379,J085913.95-421813.8,2.372678704126202,-55.714571623043426
5333703388502241280,171.41597233433225,-63.51195057415729,2009.873,471.413,16.47,4.43,44.369,15.379,1.47,1.079,2,1,0,12.1,3.5,0.277293,J112539.85-633042.8,-2.2150614038903744,-57.95722733762997
5333880341153115904,171.64520139248577,-62.34873195778481,2346.121,554.351,0.0,5.443,68.122,13.849,1.343,2.091,1,0,0,8.5,12.8,0.473365,J112634.90-622055.6,-1.0807491878310984,-57.08932876704851
5334091928438245760,175.02363108791545,-62.646789041667,2275.568,526.886,14.908,3.482,41.049,14.31,0.9571,1.271,2,0,0,5.7,4.3,0.09674,J114005.67-623848.5,-0.9011606739853438,-56.17621891466119
5335447484516589568,175.85326035920286,-60.51351075320139,1593.386,410.538,5.94,2.357,33.106,11.394,1.017,0.8708,1,0,0,5.0,4.7,0.284766,J114324.81-603048.7,1.2601507455025114,-54.37044029642544
5335532043832707840,176.96247683029435,-59.83463358276333,1721.148,444.81,6.289,1.467,40.896,12.258,1.049,0.9848,2,0,0,8.4,9.0,0.308591,J114750.95-595004.8,2.056176227903943,-53.49714750690555
5338334428429169664,163.8025854019894,-60.037976905565536,2395.664,593.663,27.075,6.44,39.625,13.713,1.676,1.549,1,0,0,9.2,8.7,0.646536,J105512.67-600217.2,-0.37271632967895796,-58.242411303093434
5338952590144040448,163.76160047723914,-58.36588480394174,1613.717,421.765,14.251,4.445,37.06,11.614,1.433,1.206,1,0,0,11.5,5.7,0.313661,J105502.78-582156.8,1.1257838990666507,-57.08718698285622
5339576498604171648,167.8762169428122,-57.60788155520252,1433.552,390.099,11.653,2.41,22.379,9.679,1.054,1.159,1,0,0,15.5,7.2,0.140794,J111130.27-573628.4,2.70142444929327,-55.03259505425291
5340475727313600512,165.38295393193476,-57.338710738382574,1460.49,394.108,5.213,2.028,26.891,9.442,1.222,1.127,1,0,0,16.0,7.4,0.276615,J110131.93-572019.5,2.420991714571967,-55.748914206591735
5340552933649782144,164.03147890165656,-57.03269847964913,1467.417,397.241,7.95,1.98,31.307,10.982,1.046,1.121,1,0,0,14.0,7.1,0.117411,J105607.55-570157.8,2.39084934715136,-56.026787360303985
5340688448458930304,164.74223278541078,-56.09765865595948,1393.349,386.91,0.0,1.047,28.422,11.005,1.246,1.132,3,0,0,18.6,7.7,0.299034,J105858.16-560551.4,3.4036721061980666,-55.07365583189491
5340727717306892928,167.18738611103475,-56.98704386837748,1405.827,387.027,0.435,0.207,23.545,8.853,1.638,1.308,2,0,0,24.4,11.2,0.274689,J110844.98-565913.0,3.133493426836936,-54.82664047516535
5340753628876221952,167.84213308802063,-56.64898070953657,1412.467,388.878,0.189,0.573,22.257,9.367,1.149,1.065,3,0,0,12.1,5.2,0.238127,J111122.13-563856.4,3.582719674122935,-54.33558214055162
5342809917458430080,172.21027575676746,-56.93103780314596,1464.178,401.305,4.187,5.489,30.696,11.361,1.205,1.014,2,1,0,14.6,6.1,0.299614,J112850.42-565551.7,4.146195579595841,-52.96628584412174
5342905029533423232,172.55459761417117,-56.50155676110695,1394.863,395.177,10.298,2.897,29.247,10.275,0.9236,0.922,1,0,0,6.3,4.7,0.331016,J113013.14-563005.6,4.613203810772232,-52.517312146979485
5343063526686022656,174.0646417374893,-56.26785300418166,1465.719,407.158,6.859,1.924,32.028,11.024,0.9459,1.064,3,0,0,8.2,6.7,0.035052,J113615.51-561604.2,5.086064891622631,-51.80017058556946
5346909618358940032,168.15843484564297,-55.49693496197697,1428.878,395.332,1.145,1.827,22.027,10.156,1.069,0.8911,1,0,0,14.4,4.8,0.096991,J111238.02-552949.0,4.716855499029648,-53.35322665461222
5347263489299488768,165.7270990237079,-54.29046959886093,1355.027,385.501,0.0,0.0,26.037,10.135,0.935,0.9195,1,0,0,5.8,4.2,0.163351,J110254.49-541725.5,5.28143110420031,-53.34292480511867
5347636807860303232,168.28910685055885,-52.88887411711155,1378.508,392.005,8.553,3.511,29.067,10.77,0.9865,1.096,2,0,0,6.9,4.3,0.336972,J111309.41-525320.1,7.165189562134601,-51.29500878739158
5347674122535453184,168.03071229408792,-53.09097765629601,1373.516,390.817,4.206,1.731,28.908,10.467,0.9224,1.123,1,0,0,7.8,4.1,0.386522,J111207.37-530527.1,6.919527543509426,-51.54999329924078
5350796430639733120,159.4852524383227,-58.10116421718724,2842.686,605.899,49.895,11.938,118.872,28.208,1.532,1.514,2,0,0,7.7,4.8,0.367721,J103756.50-580604.3,0.32163283158662376,-58.49431121606452
5350821135292898816,159.92234236183583,-57.6550591541482,1820.903,441.83,28.272,5.379,44.074,12.331,1.022,1.151,2,1,0,9.3,10.1,0.275698,J103941.38-573918.0,0.8244468942400938,-58.01496133844517
5351880858331178624,157.30605436583355,-56.63821535163826,1959.112,470.171,9.947,5.455,46.601,11.967,0.5093,1.058,3,0,0,3.6,7.4,0.256135,J102913.43-563817.7,0.9935236301846276,-58.28670638963539
5352151887959420288,160.20325508638038,-55.91764704966227,1531.531,409.492,8.451,2.369,31.552,10.479,0.9365,1.074,1,0,0,11.5,9.6,0.162823,J104048.78-555503.6,2.420654852730941,-56.65588302916711
5352266920043660672,157.66342576128903,-56.28155305777138,1713.456,426.2,8.961,2.957,32.006,11.343,0.9009,0.9323,1,0,0,7.8,3.7,0.125131,J103039.23-561653.6,1.400933239365065,-57.893060011616214
5352598083529288064,163.2292508776841,-56.31580359372524,1584.198,416.621,0.0,0.0,31.6,11.456,2.141,1.411,2,0,0,18.8,8.3,0.033009,J105255.02-561856.8,2.8446002363489282,-55.80195818797084
5353329155670902528,163.6123293630307,-54.2833505111029,1391.901,397.266,0.0,2.078,27.978,10.135,0.9619,0.979,1,0,0,8.1,4.0,0.234815,J105426.97-541700.2,4.766918426071815,-54.13815768244877
5353356226829825664,163.58637115682177,-54.0666019255655,1402.111,399.708,3.576,2.294,28.242,11.04,1.279,0.8775,3,0,0,7.7,4.1,0.44305,J105420.70-540400.1,4.955287006893181,-53.98334978284054
5353677597752857728,159.74016184487655,-55.47255623483348,1538.658,407.429,12.301,0.667,31.405,9.813,1.005,0.9233,1,0,0,5.8,3.6,0.33785,J103857.60-552821.4,2.6839469822707818,-56.50604511782923
5353789026405929472,159.66298418340375,-54.54529612920784,1370.572,379.733,4.986,1.811,27.442,9.946,0.9404,0.8999,2,0,0,5.4,4.5,0.575025,J103839.18-543243.0,3.4719922101700007,-55.84758589587519
5358158550019234176,154.77094743829466,-52.70541616811137,1383.9,390.041,12.205,2.927,28.619,10.918,1.1,1.032,1,0,0,12.3,6.2,0.275472,J101905.05-524219.3,3.536049159106478,-56.36845540366011
5371829916258411520,176.2597958601194,-48.52281518117036,1459.788,417.578,0.0,0.0,26.833,10.635,1.092,1.977,2,0,0,5.1,6.3,0.264188,J114502.37-483122.0,12.900601543561873,-44.7957393870661
5372998727179366656,172.7735650428617,-49.54880338515871,1437.424,411.233,3.93,1.41,26.735,11.132,1.019,0.95,2,1,0,20.6,5.4,0.187884,J113105.67-493255.6,11.263404458508978,-46.9392369959384
5380085942908370176,177.59171255096592,-42.26352208016424,1648.982,484.647,6.38,2.586,26.653,10.015,1.03,1.064,1,0,0,5.5,3.9,0.413486,J115022.04-421548.5,19.191691154519525,-39.00694847527616
5383431344476221184,170.06186291736685,-41.06766325808144,1573.904,465.768,5.998,2.635,29.4,10.624,0.9204,1.47,1,0,0,7.8,4.9,0.392387,J112014.87-410403.3,18.603404976535117,-40.88156024158178
5387137866889454080,166.62364110504856,-44.58052991345467,1483.703,435.665,6.112,2.041,28.583,10.042,2.055,2.536,2,0,0,10.8,6.2,0.112002,J110629.68-443449.8,14.39132000867833,-45.197217318136225
5392200529527021824,159.39938807835065,-41.46221883553397,1459.391,429.899,3.669,3.001,26.346,11.813,1.293,1.928,1,0,0,13.6,9.1,0.31385,J103735.88-412743.9,14.743842018172007,-45.42829012636439
5392682974612205824,161.58901992045872,-40.343190527727785,1514.759,444.985,7.54,3.254,29.225,9.864,1.127,1.134,1,0,0,6.1,4.3,0.356232,J104621.39-402035.6,16.5349601859831,-43.6062319373035
5404997470483169152,151.02569648720169,-51.76344523330586,1422.178,392.811,4.66,1.822,26.814,10.248,1.108,1.224,1,0,0,5.2,3.8,0.443631,J100406.19-514548.0,2.9950783863178705,-57.130116894887465
5406738237912785536,152.38026131867466,-49.945426167568606,1355.379,389.083,6.374,3.246,27.108,10.499,1.024,1.266,1,0,0,3.5,5.7,0.315112,J100931.25-495643.2,4.968723823248152,-55.17909907917089
5424318333624746496,140.2542473184329,-43.80139518723935,1420.744,385.915,2.161,5.566,24.572,9.939,1.05,1.046,1,0,0,10.5,3.7,0.181593,J092101.03-434804.9,4.271514145474505,-54.94560724411344
5427070028972357248,138.11891210113174,-43.37924711683586,1482.076,396.604,9.419,2.805,30.372,10.553,1.385,1.137,1,0,0,14.8,10.6,0.222157,J091228.54-432245.5,3.4536352040227776,-55.402131810483205
5452437445851546624,167.99709446492898,-29.62625082212778,1844.724,556.165,2.236,1.225,29.585,10.328,0.9208,2.701,1,0,0,4.0,11.5,0.393623,J111159.33-293734.3,28.45881172380715,-31.6989533333864
5468305769463118592,157.74983150898598,-27.289441202694245,1663.274,502.643,3.182,1.758,28.544,10.385,1.154,2.041,1,0,0,6.7,6.3,0.297944,J103059.98-271721.9,25.974030596209154,-33.676813052923094
5472033771012233344,155.24166654009852,-26.30908255599181,1652.322,498.636,8.15,3.594,28.629,9.573,0.9605,0.9055,1,0,0,4.7,3.7,0.416728,J102057.97-261832.4,25.45734414934689,-33.777582567219234
5476628557091779840,94.242180903983,-64.7590525026817,1041.589,290.772,0.0,0.0,26.173,10.588,1.02,1.025,2,0,0,4.5,3.9,0.101014,J061658.10-644532.6,-27.989622647819576,-87.49044057786959
5477281808731975680,96.74273139662802,-63.361718308458734,1037.78,288.702,5.441,2.474,25.919,10.247,1.026,1.065,1,0,0,6.8,5.7,0.320819,J062658.26-632142.4,-26.750231675283096,-85.71765000666863
5480920573744676608,91.36289786499968,-62.91830293798893,1007.203,274.951,2.966,2.229,26.176,10.243,1.022,1.198,1,0,0,5.7,7.6,0.605083,J060527.09-625506.4,-29.126826339095903,-86.31166901818867
5487991734884510464,113.9349153556229,-56.04578474588406,1103.758,311.016,4.694,2.485,26.896,10.135,0.9216,1.025,1,0,0,6.6,5.3,0.05077,J073544.37-560244.8,-16.423842040275517,-74.60147601579132
5490569849133841280,110.4795626161008,-54.76803160293471,1076.473,301.035,0.0,0.0,25.53,10.373,1.198,1.401,1,0,0,6.8,4.1,0.249768,J072155.06-544604.8,-17.720637324027642,-74.66371580207418
5494085576221735808,116.22372186631478,-49.3553922643344,1199.056,329.846,15.252,3.367,28.194,10.523,1.04,0.8756,1,0,0,10.8,5.4,0.265425,J074453.69-492119.1,-12.239014434933384,-68.21504746178161
5494088806037136000,116.2107337763898,-49.30882720739915,1176.981,325.729,3.144,2.127,30.664,10.002,0.7795,1.117,1,0,0,4.0,6.0,0.090053,J074450.58-491831.8,-12.224924488743216,-68.17802824039067
5494119622422768256,114.19169891044292,-50.18887159078437,1127.561,314.089,5.138,2.351,27.443,10.082,0.8699,1.083,1,0,0,8.5,4.2,0.192993,J073646.01-501119.7,-13.786188142811918,-69.5678811409191
5494206483842388736,113.62310272533811,-49.552293651476,1147.269,319.601,3.99,1.717,27.047,9.932,0.9371,1.063,1,0,0,6.7,4.4,0.136433,J073429.53-493308.1,-13.837689671548281,-69.16953004376647
5494254553118103552,115.18097380422566,-49.48354542017453,1164.112,321.292,6.643,1.776,27.772,10.457,0.8673,1.094,1,0,0,5.3,4.2,0.108486,J074043.42-492900.6,-12.900735389892033,-68.6465246688207
5494350176267641984,115.13046543698536,-48.770301914239006,1148.947,319.417,8.219,3.288,28.074,10.127,0.8764,1.04,2,0,0,7.1,4.1,0.171339,J074031.30-484612.9,-12.607188106523282,-68.02766648414966
5496034628081146112,92.33684282586287,-56.57593080108605,1018.452,277.773,4.021,1.687,26.55,10.712,0.971,1.11,2,0,0,4.1,4.8,0.191441,J060920.85-563433.1,-28.040786486712765,-79.95517765293829
5503599989634862080,107.33649811168384,-52.73452673816799,1079.17,299.265,3.811,2.808,26.3,9.932,1.003,0.9964,1,0,0,3.7,3.8,0.28276,J070920.76-524404.5,-18.712744215145825,-73.75684140364481
5507110940719484800,110.24668813075328,-48.272171830525394,1097.625,304.783,3.633,1.429,25.693,10.579,1.388,1.478,1,0,0,11.9,7.9,0.104542,J072059.19-481619.7,-15.316099279699825,-68.92797730434651
5507470373644346112,112.90135671875456,-46.88306326789554,1180.466,323.988,2.991,2.022,29.502,11.449,0.8323,0.8933,1,0,0,6.2,4.0,0.116698,J073136.33-465259.0,-13.107715294763727,-66.95118131484331
5507624373993297408,112.2682161077086,-47.16386741493958,1174.494,322.169,5.875,1.763,26.525,9.82,1.077,1.065,1,0,0,9.4,5.0,0.103323,J072904.37-470950.0,-13.61831929109535,-67.37921673145011
5507628462802274048,112.3345264593414,-47.03121104902641,1176.744,322.409,4.988,1.867,27.694,10.587,0.9418,0.9661,1,0,0,10.0,6.0,0.253266,J072920.28-470152.1,-13.520595526858285,-67.2394743979496
5508375722687735680,106.2636013633629,-48.85362024395511,1068.002,296.544,4.748,1.347,25.982,10.389,1.04,1.005,1,0,0,4.1,4.0,0.152188,J070503.26-485113.1,-17.974767794611886,-70.41584894119583
5512610491722210560,122.12564817308606,-52.67993283872632,1208.263,331.08,3.337,2.316,27.747,10.583,0.9742,0.9996,1,0,0,7.6,4.2,0.067199,J080830.16-524047.7,-10.637296761888559,-69.04661282490821
5512951988865652992,120.85008977106376,-51.75143069294347,1250.149,332.893,6.559,1.194,28.046,10.697,0.9658,1.054,1,0,0,10.5,8.0,0.148034,J080324.02-514505.0,-10.831772091057362,-68.739277815139
5513094311201416064,122.61519649122216,-51.72308133893871,1274.612,345.936,7.864,3.764,31.461,11.062,0.9558,0.972,1,0,0,10.5,5.9,0.125542,J081027.65-514323.0,-9.881379446799691,-68.09430243202358
5513128189904085248,123.44795763029424,-51.72913947986429,1240.932,339.198,5.778,3.029,28.997,10.85,0.979,1.032,1,0,0,9.0,7.1,0.392625,J081347.52-514345.2,-9.44747191534019,-67.80135052696698
5513233876159634432,123.551916039565,-50.99473629645159,1221.691,334.217,7.356,1.732,27.643,10.212,0.9187,0.9777,1,0,0,3.8,3.5,0.34504,J081412.47-505941.3,-8.998546464011905,-67.1624258280828
5515195198747640448,125.46207459996327,-48.62425232026803,1265.322,346.145,0.0,0.0,29.172,11.121,0.9447,0.8989,1,0,0,12.0,6.1,0.269655,J082150.87-483727.3,-6.66530877537658,-64.50532773947171
5515235884977569536,126.81798174532508,-49.26474348191117,1350.474,357.441,8.061,3.606,29.902,10.397,0.8909,1.03,1,0,0,6.0,4.6,0.234873,J082716.33-491553.1,-6.296629054500511,-64.55627213001833
5518492462319638400,117.6437055194837,-47.403241372147335,1145.073,319.14,2.801,2.096,26.246,10.056,1.095,1.013,1,0,0,5.9,4.5,0.415704,J075034.53-472411.6,-10.483486531504752,-66.04824973981556
5521911806042935040,128.4023904877222,-45.95953352951369,1423.724,368.422,16.824,4.752,29.574,10.789,0.9801,0.986,1,0,0,5.5,4.7,0.129453,J083336.58-455734.2,-3.4979351201046134,-61.191090608665554
5522268739313352704,130.0282340424602,-45.43485074950564,1438.287,373.904,5.373,2.317,28.446,10.791,1.038,1.13,2,0,0,10.5,4.6,0.590066,J084006.74-452604.9,-2.275362495327968,-60.15776965416585
5522427824894177920,130.6793974454455,-44.38836911989576,1462.714,377.893,7.285,5.163,29.429,11.272,1.022,0.9593,1,0,0,7.2,4.3,0.588278,J084243.10-442318.3,-1.2693316319742758,-59.022265184777865
5523726206386537472,132.26889980071792,-44.04664590423353,1711.848,431.819,17.419,8.502,36.287,13.938,0.9551,0.8555,1,0,0,6.5,3.6,0.422062,J084904.57-440248.0,-0.16598444620255934,-58.151615298721836
5523857254427847040,133.42602343738727,-43.27895590026305,1802.004,438.956,0.0,0.0,57.077,16.535,1.512,1.025,3,0,0,9.2,6.0,0.115498,J085342.23-431644.3,0.9682872028826138,-57.06629666051075
5523925840763544320,132.86519294036304,-43.00717724749131,1820.568,454.305,15.995,3.023,65.742,14.697,0.626,1.448,3,0,0,6.4,7.4,0.361358,J085127.67-430025.7,0.8276238965971229,-57.035612344187534
5524047779176980608,130.9455369587232,-43.26069901910983,1680.918,412.178,11.322,2.584,36.661,12.209,1.038,0.8144,3,0,0,8.6,3.5,0.096867,J084346.93-431538.5,-0.42156777274038154,-57.9485043640686
5524303626087474176,133.16686292640046,-42.799418346980175,1745.956,436.319,160.201,29.511,39.322,12.532,2.245,1.996,2,0,0,16.2,11.7,0.195424,J085240.05-424758.0,1.1303435466726819,-56.745526992035046
5524338187685848448,133.44475435010844,-42.46016271279527,1678.165,454.051,33.71,7.82,37.618,14.592,1.258,0.8449,2,1,0,7.5,4.9,0.3816,J085346.77-422736.5,1.5047501616141405,-56.34954501886321
5524536615173915520,132.90964005455967,-42.10881944066681,1680.055,453.433,13.791,2.948,67.404,15.283,0.738,1.116,2,0,0,4.3,5.8,0.125365,J085138.32-420631.7,1.4253008954929935,-56.23753583724937
5524822733012994944,130.55884006443475,-42.85138270692502,1601.373,403.525,8.921,3.335,31.647,10.876,1.198,0.9859,1,0,0,10.4,5.6,0.341436,J084214.13-425105.3,-0.3910975040189363,-57.72902846453254
5525034144185346944,130.98948311824518,-41.61634531856475,1784.641,420.638,32.453,3.151,42.411,12.532,1.215,1.22,2,0,0,10.0,5.5,0.254324,J084357.48-413659.0,0.6224876353789854,-56.49198794706626
5525275972321032064,131.10773506485177,-40.90714388842013,1940.698,451.785,4.098,1.769,94.923,20.728,2.951,1.697,1,0,0,12.4,7.1,0.511228,J084425.89-405425.9,1.1319987539306418,-55.82395644049451
5525391348026468352,132.66384674451342,-41.25853351241416,1553.379,389.603,9.075,2.228,33.543,11.658,0.8266,1.156,1,0,0,4.3,3.7,0.172517,J085039.31-411530.8,1.8245019321512652,-55.581076984655084
5526414104298410624,125.92328944319011,-42.84701747653565,1401.332,478.979,12.98,2.3,31.964,17.795,0.9303,1.749,1,0,0,9.6,10.7,0.227163,J082341.59-425049.4,-3.121998949513246,-59.32754923226226
5526655202281060736,128.68657563588775,-41.87764426715068,1444.864,375.069,7.108,2.458,28.058,11.032,0.9437,1.017,1,0,0,11.4,4.2,0.067147,J083444.77-415239.5,-0.8993456299332644,-57.526966291852005
5527981114526197504,125.25528296342944,-40.20643272467573,1493.166,378.361,9.031,2.883,28.941,9.78,1.177,0.9386,1,0,0,13.8,4.8,0.226488,J082101.27-401223.3,-2.0280052101306056,-57.17681135654405
5528185516308588544,129.50488261032646,-41.28520116952173,1668.957,427.013,0.0,0.0,39.755,11.835,0.7056,1.252,1,0,0,4.0,6.5,0.219607,J083801.18-411706.8,-0.05391133161557881,-56.7187189020875
5528363882010248832,130.2901834348315,-40.27195122138393,1496.975,389.108,11.225,2.766,32.5,12.18,0.915,1.038,1,0,0,5.1,4.6,0.081561,J084109.63-401618.9,1.0351126594307696,-55.5456548373495
5528414867563118976,130.08979476139382,-40.19303428155845,1525.973,397.402,7.698,2.576,27.723,10.678,2.379,1.689,3,0,0,23.6,9.9,0.422343,J084021.56-401134.5,0.9624468806420532,-55.54473987328677
5528537497470145536,128.48356917426028,-40.10617854094448,1456.304,383.572,0.0,0.0,32.413,11.088,0.8516,0.8778,2,0,0,4.7,5.0,0.193796,J083356.06-400622.4,0.036396816514632675,-56.016953747007676
5528538910520334720,128.16365895713471,-40.31695657884461,1526.361,394.112,8.691,3.588,35.112,11.364,1.098,1.008,3,1,0,8.8,3.7,0.512124,J083239.30-401901.4,-0.2853772701682519,-56.31414822442249
5528658168871165056,129.55964177139904,-39.26098876340139,1508.119,395.672,8.426,2.197,31.788,10.835,0.7566,1.093,2,0,0,4.7,4.4,0.461726,J083814.34-391539.8,1.2063303533593186,-54.89291512431904
5530513118004579968,115.35325312755766,-47.39071980624744,1152.748,317.882,3.17,2.547,27.171,10.224,1.107,0.9731,2,0,0,7.4,3.6,0.279991,J074124.77-472326.8,-11.844343542680027,-66.72392387612861
5532300580315435520,118.85010912345014,-43.377372954400045,1176.765,328.97,3.799,2.053,25.915,10.768,1.027,0.8795,1,0,0,4.0,4.4,0.035885,J075524.02-432238.5,-7.7566617238297475,-62.05102833300155
5535470880358088192,114.89214297799226,-42.28533197283557,1194.603,331.63,3.831,2.323,28.567,11.445,1.005,0.9197,1,0,0,8.1,4.5,0.587041,J073934.13-421707.7,-9.760894085708761,-62.15840649608733
5536328877382021248,114.50892956927404,-41.16241693357853,1247.74,339.505,4.287,2.474,29.416,10.67,1.079,1.207,1,0,0,7.7,3.7,0.056256,J073802.14-410944.7,-9.487533964638148,-61.20695888068098
5536500504274285056,113.91600448123648,-41.24795713169628,1262.012,341.569,6.397,3.703,28.28,11.759,0.9074,0.8718,1,0,0,9.1,5.1,0.314391,J073539.84-411452.9,-9.922218366685039,-61.43905617873214
5536638737803739776,115.1378440140354,-41.26966970295853,1197.678,329.957,6.988,2.599,28.608,10.683,1.05,1.286,1,0,0,10.1,4.4,0.321661,J074033.10-411611.0,-9.120637052850373,-61.143708743654464
5538463682288650112,117.2984407952884,-39.05084002354078,1263.166,345.985,5.548,1.647,29.543,9.49,1.044,1.425,1,0,0,12.1,6.8,0.325506,J074911.64-390303.2,-6.599943922141483,-58.48769950187176
5539617447940785536,124.96137342304912,-40.20839160518318,1563.078,391.831,2.681,1.055,29.476,10.524,1.082,1.083,1,0,0,8.2,7.7,0.10598,J081950.72-401230.3,-2.2141365972874683,-57.27344488513361
5540693010833042944,122.3798661832033,-38.75390889647646,1499.313,384.397,2.98,3.001,39.789,11.483,1.148,1.387,2,1,0,9.0,9.2,0.404494,J080931.15-384513.7,-3.0681554631456893,-56.75081593979199
5540785099231567360,122.6629925147192,-38.68629647657709,1414.144,371.338,11.321,2.874,29.759,10.635,0.966,0.9802,1,0,0,6.1,4.0,0.158055,J081039.11-384110.5,-2.846006929780646,-56.60254741024114
5540896145606928640,121.82524952115529,-38.53477679620919,1417.39,375.376,6.893,2.423,37.684,11.759,0.6553,0.8922,1,0,0,4.4,4.5,0.044861,J080718.05-383205.2,-3.3143371875577086,-56.71554538975785
5541544616947895424,123.62001273421949,-36.95498986622433,1350.959,365.254,6.711,2.258,28.206,10.065,0.9148,1.23,1,0,0,5.6,3.7,0.195041,J081428.80-365718.1,-1.2628367903468245,-54.71365533213845
5541638212874198400,123.53250636401305,-36.2538733294514,1566.255,405.307,15.095,2.065,33.547,12.216,1.363,1.312,1,0,0,10.3,4.9,0.33839,J081407.80-361513.6,-0.9329891350489232,-54.091091733514865
5543103282063238912,124.58022880209217,-35.98400400936427,1602.306,410.572,12.819,2.592,40.388,14.553,2.483,2.11,2,0,0,19.2,8.9,0.158614,J081819.26-355902.3,-0.08009153480897821,-53.521899030623466
5544620401956535808,122.30687789801996,-36.04137300885774,1416.454,378.086,4.902,0.895,29.328,10.737,1.094,1.374,3,0,0,9.5,5.5,0.15571,J080913.66-360229.0,-1.644029273791248,-54.259143704249276
5544621089150478976,122.26240553645508,-36.03801521196454,1406.302,375.269,4.526,2.08,32.792,10.832,1.438,1.165,2,1,0,15.6,7.8,0.791719,J080903.03-360217.2,-1.6724012068228657,-54.26909761031016
5545170668857819520,119.4635711974276,-36.13921854436455,1433.818,379.553,6.063,2.413,31.589,11.628,0.9344,2.024,1,0,0,6.4,5.4,0.229687,J075751.25-360820.9,-3.6424892872569465,-55.162689539823916
5546554988355545088,122.61213822583004,-34.26691294270682,1319.543,365.406,6.041,3.463,32.986,10.945,1.963,2.069,2,0,0,12.4,12.0,0.128338,J081026.92-341600.8,-0.46804804347153534,-52.51296603750965
5556209765598688512,100.93449280083426,-44.289801837482194,1076.093,298.472,2.335,2.318,26.29,10.5,1.046,1.041,2,0,0,4.6,4.0,0.053698,J064344.27-441723.3,-19.86516149768209,-66.9601317958496
5560724669582208896,111.6459742175793,-41.07810812173114,1224.622,333.937,6.352,2.797,27.295,10.221,1.048,1.053,1,0,0,9.6,6.8,0.168969,J072635.04-410441.1,-11.369843849391069,-61.83242224778809
5561271539175611776,108.31642087389535,-41.24953709919758,1128.264,312.997,5.479,2.766,27.125,10.435,1.209,1.126,2,0,0,5.0,4.2,0.287829,J071315.92-411458.0,-13.710442969842362,-62.72872323504952
5564623610829925504,106.97368745899952,-39.99341132965208,1132.96,315.451,5.444,2.307,26.694,9.714,1.101,1.093,1,0,0,6.8,4.5,0.128371,J070753.67-395936.3,-14.131155941685986,-61.779532636569705
5565023794403240960,109.19102530905,-38.16278858111856,1173.894,325.367,6.341,2.993,27.372,10.811,1.056,1.19,1,0,0,10.8,5.0,0.077782,J071645.85-380946.0,-11.804956838927005,-59.57414873975268
5566165465431512320,107.58485598875718,-36.59874329223624,1270.253,351.195,6.772,4.225,31.429,11.244,0.9572,0.9856,1,0,0,6.9,4.9,0.178923,J071020.37-363555.6,-12.298194916519801,-58.36799481967102
5569768603691556992,99.72325995125992,-41.0461218372276,1106.236,305.955,7.204,3.649,27.717,10.413,1.003,1.247,1,0,0,3.9,5.7,0.492444,J063853.54-410246.2,-19.64255990356506,-63.91805037162287
5573032813195919872,92.16455935595836,-39.98969103377584,1102.916,304.655,1.436,2.165,25.449,9.394,2.768,2.303,2,0,0,9.2,9.8,0.108821,J060839.49-395922.9,-24.80804786617584,-63.40113150984029
5573168534162502528,92.39349227966096,-39.17899591833787,1112.337,306.426,3.551,1.838,26.826,10.518,1.138,0.9078,1,0,0,4.8,4.0,0.272552,J060934.44-391044.6,-24.417759162271135,-62.58478312787001
5584948731806736640,112.79903275180293,-39.359086228737766,1252.298,340.013,5.342,1.795,27.636,10.809,0.9886,0.9526,1,0,0,7.1,4.0,0.285779,J073111.75-392132.9,-9.81097014551433,-59.925428792490436
5587609996622037248,116.47052582005828,-35.640874730104095,1378.679,367.784,8.896,1.975,29.738,10.642,0.963,1.369,1,0,0,6.0,4.4,0.118869,J074552.92-353827.0,-5.47974749538861,-55.48691832951955
