z,n_5sigma,sum_snr
1.194000000000001,2,64.0785830746443
1.196000000000001,2,62.07746734846897
1.198000000000001,2,70.55699618371365
1.200000000000001,2,87.34925641276143
1.202000000000001,3,110.70508545226325
1.204000000000001,3,122.5039208976074
1.206000000000001,3,125.0999738149454
1.208000000000001,3,124.3886629901222
1.210000000000001,3,129.43199025094015
1.212000000000001,3,131.46390805135718
1.214000000000001,3,127.22573040945079
1.216000000000001,3,121.26298242795005
1.218000000000001,4,125.44426343048531
1.220000000000001,4,128.36788682610626
1.222000000000001,4,132.5219696973169
1.224000000000001,4,136.4906061013584
1.226000000000001,4,135.569325844216
1.228000000000001,3,125.271598331657
1.230000000000001,4,133.19425681529634
1.232000000000001,4,136.4760595205762
1.234000000000001,4,135.02617645731596
1.236000000000001,4,131.91275722036949
1.238000000000001,3,110.87961520668405
1.240000000000001,3,112.22442078080697
1.242000000000001,3,108.22831261871791
1.244000000000001,3,108.71047946116586
1.246000000000001,3,112.21130237811177
1.248000000000001,3,112.6542444924824
1.250000000000001,3,112.5548598547378
1.2520000000000011,3,114.89047253148422
1.2540000000000011,3,113.45801728405493
1.2560000000000011,3,108.87187480170255
1.2580000000000011,3,106.58540692654687
1.2600000000000011,3,105.91179825117287
1.2620000000000011,3,106.34433972896892
1.2640000000000011,3,106.3655990147145
1.2660000000000011,3,102.92544935290854
1.2680000000000011,2,97.2821899275005
1.2700000000000011,2,98.01802698393531
1.2720000000000011,2,99.8820597161838
1.2740000000000011,3,106.22687007210493
1.2760000000000011,3,108.3259104250659
1.2780000000000011,3,108.59511942711524
1.2800000000000011,3,108.1593575776729
1.2820000000000011,3,107.45894610035265
1.2840000000000011,3,106.03820819480084
1.2860000000000011,3,104.4840609786463
1.2880000000000011,2,97.5228037391186
1.2900000000000011,2,96.75587118376623
1.2920000000000011,2,96.14861917268992
1.2940000000000011,2,95.57418888204369
1.2960000000000012,2,95.49044262394153
1.2980000000000012,2,94.44711783848906
1.3000000000000012,2,93.74200148745685
1.3020000000000012,2,92.26634039845695
