band,donor,is_donor,lam_um,tail_frac,tail_slope,p000,p002,p004,p006,p008,p010,p012,p014,p016,p018,p020,p022,p024,p026,p028,p030,p032,p034,p036,p038,p040,p042,p044,p046,p048,p050,p052,p054,p056,p058,p060,p062,p064,p066,p068,p070,p072,p074,p076,p078,p080,p082,p084,p086,p088,p090,p092,p094,p096,p098,p100,p102,p104,p106,p108,p110,p112,p114,p116,p118,p120,p122,p124,p126,p128,p130,p132,p134,p136,p138,p140,p142,p144,p146,p148,p150,p152,p154,p156,p158
4-long,con,True,24.66699962085113,0.0,-1.7948533198359895,0.20138188451823844,0.20138188451823844,0.18085340644095757,0.1537642807307313,0.12711792913507983,0.10164809161529847,0.0761782540955171,0.059466955794647815,0.04509704916616095,0.034211281074860475,0.031276495799190486,0.028341710523520493,0.02631887395216528,0.02449579757318378,0.02315331959279161,0.022760861702634142,0.022368403812476675,0.02165256805407032,0.020880363676427927,0.01930573340418517,0.016348198930609875,0.013390664457034582,0.012864403147746789,0.01266087721424937,0.01357527257337534,0.016177509884109147,0.018779747194842957,0.019867688183243873,0.020813259431938284,0.021953372981242524,0.02335169722044707,0.024750021459651626,0.023998612608294785,0.023122839032690592,0.020068071265645294,0.014464988257762103,0.008861905249878912,0.0026935937459894987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4-long,con,True,25.203999625518918,0.4877364976458088,-2.8638723559095443,0.09521358120488614,0.09521358120488614,0.08561338543437448,0.0729450858609158,0.06065102658866346,0.04935137725961655,0.038051727930569636,0.031304250170524,0.025773689562587618,0.021087397178162524,0.018327768175596535,0.01556813917303054,0.014797325215785277,0.0144621564589436,0.013879138624002668,0.012806186564912043,0.011733234505821416,0.01089296719492225,0.010093259610772051,0.009433109398803678,0.00901347295591462,0.00859383651302556,0.008491595704718117,0.008431487060293189,0.008848559322464745,0.009986081188713336,0.011123603054961925,0.011126369649605434,0.011022449851192056,0.011171033398000242,0.01165475774846613,0.012138482098932018,0.011077189071257008,0.00992651487294575,0.008086256249343508,0.005439534484299274,0.002792812719255039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4-long,con,True,25.740999630186707,0.6763456896445376,-2.4384478764823774,0.05340064123286985,0.05340064123286985,0.048728560288838,0.04256334007403309,0.036342857206937695,0.02997553357804184,0.02360820994914598,0.01943974946562084,0.015859103882343316,0.0128589342457184,0.011183440487351988,0.009507946728985577,0.00885227695393775,0.00841999719428352,0.007995836597641396,0.007587725509279014,0.007179614420916633,0.00646919253894942,0.00570607428011531,0.005350162952238525,0.005696033781969044,0.006041904611699563,0.005670550800757341,0.005203990179106348,0.0051601513270757016,0.005754539460550278,0.006348927594024855,0.006890026257242704,0.007426114799325307,0.007777634276177753,0.007884180266451997,0.007990726256726241,0.007103870615838574,0.006159545459098567,0.0051889132285295545,0.0041875150980588225,0.003186116967588091,0.000682233796332108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4-long,con,True,26.277999634854496,0.314341293857734,-3.5479660419439027,0.08895798816989602,0.08895798816989602,0.08135223962800531,0.07131578794386087,0.061360309897231465,0.05161999037314202,0.041879670849052565,0.0361800997976178,0.0315607288329323,0.0274855428781895,0.024652215023059518,0.021818887167929537,0.021023084844416437,0.02067359763735275,0.01986118857320933,0.01813370141948971,0.016406214265770085,0.015762049673060576,0.015306721123095949,0.015002372844733772,0.014958224608920502,0.01491407637310723,0.015441100114483259,0.01604394314486672,0.01628375418317632,0.015975458096197926,0.015667162009219537,0.016220834901357454,0.016855547612044768,0.01672414985812828,0.01557591457846495,0.01442767929880162,0.013004548119402765,0.01156551387142417,0.008988491231540354,0.005080600811292812,0.0011727103910452693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4-long,con,True,26.81799963954836,0.7602467891409183,-2.2711559724641814,0.035507554309826814,0.035507554309826814,0.03272509261659306,0.029053390588408317,0.025389914913020957,0.021748297832209492,0.01810668075139802,0.015507190047246574,0.01318628758240028,0.011184451851490262,0.009910742769819434,0.008637033688148606,0.00828268909482556,0.008129729103712026,0.007801006065305585,0.007124844445041072,0.0064486828247765585,0.006188826274057496,0.006001536662066539,0.005836874763317926,0.005711209561859312,0.005585544360400698,0.005205386184182113,0.004791445754676807,0.004655967624459432,0.004940912965715988,0.005225858306972544,0.005450193576297844,0.005668830462792002,0.005687825939842199,0.005441842818903144,0.005195859697964088,0.004111564447606625,0.002978771801332396,0.001559206916992628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4-long,con,True,27.35499964421615,0.0895169285321144,-5.776095255431799,0.12597608959019174,0.12597608959019174,0.12095455091022385,0.11432819059026622,0.1017622920096108,0.07341419176481558,0.045066091520020314,0.0379002902205047,0.036397083688539056,0.034213566277269694,0.030477544551691865,0.02674152282611403,0.027188738950214477,0.028552283365196825,0.02923525671723756,0.028572915177416953,0.027910573637596352,0.02725501701563873,0.026600643085785667,0.025827309316756874,0.024848959654680557,0.023870609992604243,0.0237789032593445,0.023804892490086958,0.02407507705594731,0.02471394869639741,0.02535282033684751,0.022736552700066665,0.01981424632781967,0.018153200517582197,0.01816619145328461,0.01817918238898702,0.013046308113471846,0.0076157391563159964,0.0042007130511662084,0.003142847230565869,0.0020849814099655295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4-long,con,True,27.89199964888394,,,0.8835616949980445,0.8591004558775867,0.7897054931986941,0.6862786813606547,0.5638323590157684,0.43793900306493627,0.32158174946248064,0.22324580215662054,0.14651744904704211,0.09090955582300568,0.05332659604650693,0.029572792022579834,0.01550439895830342,0.007684784278629761,0.0036009953968901,0.0015952457316578835,0.0006681081290765822,0.0002645331237522836,9.902104479753179e-05,3.504201636150525e-05,1.1723703097509158e-05,3.7081276360315126e-06,1.10881393955711e-06,3.1345616753432974e-07,8.377397086465715e-08,2.1166815437338686e-08,5.056104999573678e-09,1.1418019628793625e-09,2.437696455706637e-10,4.920198294992634e-11,9.38857599737241e-12,1.693678543553256e-12,2.888526691021715e-13,4.657318336997681e-14,7.099203122778707e-15,1.0230513213547439e-15,1.3937965285737462e-16,1.795210898220151e-17,2.185977629708325e-18,2.516460339548517e-19,2.7387261379181235e-20,2.8178720074498495e-21,2.7409938345622146e-22,2.5206293808703283e-23,2.1914121707122538e-24,1.801164107938704e-25,1.3995764899338057e-26,1.0281444434285683e-27,7.140453026971475e-29,4.688258395073437e-30,2.910123721682069e-31,1.707754765231797e-32,9.474443238523254e-34,4.96930931583426e-35,2.4640669410849658e-36,1.1551093878736588e-37,5.1192679829605474e-39,2.144898548239088e-40,8.49610332938264e-42,3.1816100929535456e-43,1.1263886492339048e-44,3.770020525896895e-46,1.1929254493822716e-47,3.568593108124689e-49,1.0092410360302595e-50,2.698403607130133e-52,6.820764522604575e-54,1.6299464773470539e-55,3.6823729414652646e-57,7.864956723262169e-59,1.588104380056648e-60,3.031627860064287e-62,5.471253974312945e-64,9.334950090999329e-66,1.505744429823881e-67,2.2961733380646075e-69,3.310337044687261e-71,4.5118421586136175e-73,5.813661233794933e-75,7.082061351897306e-77
4-long,con,True,28.431999653577805,,,0.8835616949980445,0.8591004558775867,0.7897054931986941,0.6862786813606547,0.5638323590157684,0.43793900306493627,0.32158174946248064,0.22324580215662054,0.14651744904704211,0.09090955582300568,0.05332659604650693,0.029572792022579834,0.01550439895830342,0.007684784278629761,0.0036009953968901,0.0015952457316578835,0.0006681081290765822,0.0002645331237522836,9.902104479753179e-05,3.504201636150525e-05,1.1723703097509158e-05,3.7081276360315126e-06,1.10881393955711e-06,3.1345616753432974e-07,8.377397086465715e-08,2.1166815437338686e-08,5.056104999573678e-09,1.1418019628793625e-09,2.437696455706637e-10,4.920198294992634e-11,9.38857599737241e-12,1.693678543553256e-12,2.888526691021715e-13,4.657318336997681e-14,7.099203122778707e-15,1.0230513213547439e-15,1.3937965285737462e-16,1.795210898220151e-17,2.185977629708325e-18,2.516460339548517e-19,2.7387261379181235e-20,2.8178720074498495e-21,2.7409938345622146e-22,2.5206293808703283e-23,2.1914121707122538e-24,1.801164107938704e-25,1.3995764899338057e-26,1.0281444434285683e-27,7.140453026971475e-29,4.688258395073437e-30,2.910123721682069e-31,1.707754765231797e-32,9.474443238523254e-34,4.96930931583426e-35,2.4640669410849658e-36,1.1551093878736588e-37,5.1192679829605474e-39,2.144898548239088e-40,8.49610332938264e-42,3.1816100929535456e-43,1.1263886492339048e-44,3.770020525896895e-46,1.1929254493822716e-47,3.568593108124689e-49,1.0092410360302595e-50,2.698403607130133e-52,6.820764522604575e-54,1.6299464773470539e-55,3.6823729414652646e-57,7.864956723262169e-59,1.588104380056648e-60,3.031627860064287e-62,5.471253974312945e-64,9.334950090999329e-66,1.505744429823881e-67,2.2961733380646075e-69,3.310337044687261e-71,4.5118421586136175e-73,5.813661233794933e-75,7.082061351897306e-77
4-medium,con,True,20.927000536117703,0.5477205521529253,-2.38301674682878,0.1301271559830622,0.1301271559830622,0.11685184438207219,0.09933390742406475,0.08344388515714847,0.071879464783703,0.06031504441025749,0.0481271251651737,0.035772528003909385,0.02624826163918555,0.023182955297336154,0.02011764895548676,0.018145623787094948,0.016413079256698614,0.01499955533464588,0.014216653545365379,0.01343375175608488,0.01230366094398675,0.011113050944425001,0.009956027892263046,0.00885688872817308,0.007757749564083111,0.007428521845948957,0.007201494762233715,0.006742039232642915,0.005931662323985105,0.005121285415327295,0.00482844351406113,0.004584258750242039,0.004345054375133131,0.004112460334130465,0.0038798662931277977,0.003593344202071472,0.003303702306466589,0.0033001126541672295,0.0036310586762421256,0.003962004698317021,0.0018252299386386016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4-medium,con,True,21.401000540237874,0.9567197392526322,-2.0272034435446677,0.011465999181363271,0.011465999181363271,0.010374619560707123,0.008934448514892822,0.0076529600580514286,0.006793113909052331,0.005933267760053231,0.004725955843510666,0.003425757038614898,0.002415669875344958,0.0020676323557852405,0.0017195948362255227,0.0015410791813316367,0.001399696887269314,0.0012671761725897893,0.0011521725334343999,0.0010371688942790104,0.0009991641193972537,0.0009745811648934697,0.0009140955188323879,0.0007917350213640487,0.0006693745238957095,0.0006535659081724047,0.0006519013475479984,0.0006205819600731141,0.0005444895987259408,0.00046839723737876737,0.0005276961320129419,0.000599724119089807,0.000616308766061716,0.0005593049798034115,0.000502301193545107,0.00040803139961489705,0.00031160572094333716,0.0003163576151518152,0.0004394358234064385,0.0005625140316610618,0.0002437920406539642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4-medium,con,True,21.875000544358045,0.0,0.3865026032644848,0.35745840018671804,0.35745840018671804,0.32227392346445566,0.2758449232536352,0.2336380752876743,0.2026500890009114,0.1716621027141484,0.13295136497527926,0.09217612932347083,0.06048193465400179,0.049511141200640534,0.03854034774727928,0.03391721802865134,0.03068452893763165,0.027564012932318735,0.024665234422007572,0.021766455911696406,0.02046887315164405,0.019450397907691853,0.01758321143119751,0.014253352405002886,0.010923493378808258,0.009975332952129922,0.009343327206803306,0.00871756064490588,0.008101214026617239,0.007484867408328598,0.00749198476766164,0.007557718398395008,0.008368432693009513,0.010167939505138973,0.011967446317268432,0.013376949789915965,0.014763891085899256,0.013702486340405487,0.00977776164809958,0.005853036955793675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4-medium,con,True,22.349000548478216,0.16446109300595757,-4.119855216124196,0.21528317124352966,0.21528317124352966,0.19243248675376276,0.16227900618994662,0.1354644661174457,0.11752196792186803,0.09957946972629035,0.07896089872752039,0.057626941929877225,0.04057466447054266,0.03329339883452768,0.026012133198512685,0.02445593034575379,0.02415378886456528,0.023555998512173982,0.02237378597252135,0.021191573432868722,0.020220064889653038,0.019285284565999757,0.017683514117337464,0.01493225004897878,0.012180985980620097,0.012432655156612517,0.013082943789819687,0.013411327250152006,0.01325369701810465,0.013096066786057292,0.011970778860384472,0.010754514570353707,0.010890631502132174,0.012821727146493789,0.0147528227908554,0.013690646448625771,0.01245530561130409,0.010272030409000661,0.0069801540001931586,0.003688277591385654,0.0028704968107746615,0.0021120943252403825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4-medium,con,True,22.823000552598387,0.0,-0.3198032305572172,0.24784966857548807,0.24784966857548807,0.22342902484848293,0.19120384549738328,0.16150917582736754,0.13853843188137452,0.11556768793538148,0.09104576882377342,0.06610917912333758,0.046506823818541175,0.03907746495507585,0.03164810609161052,0.030614287319118718,0.03098139637607826,0.03051265363995507,0.028391645731459043,0.026270637822963017,0.024336128200448504,0.022434127453472053,0.020586514821016914,0.018832634896566596,0.01707875497211628,0.01525628059918255,0.013424700768485535,0.012474654089123535,0.01285554961863989,0.013236445148156245,0.014382145229247481,0.01559975001176883,0.016787008127096277,0.017933987938693628,0.019080967750290986,0.019239498285230496,0.01934084580416501,0.015617229831220998,0.007420351469469924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4-medium,con,True,23.297000556718558,0.5173296427596555,-2.531670161546582,0.11611784584112604,0.11611784584112604,0.10558549007667296,0.0916871237070854,0.07881643151629143,0.06867641642914898,0.05853640134200652,0.047152083539135616,0.03543513035681253,0.025929931353766995,0.021472068811124047,0.0170142062684811,0.016286346899934412,0.016375535845713572,0.015576319321274557,0.01302095244872985,0.010465585576185144,0.009811303655816795,0.009488403516103036,0.009114206657165396,0.008651604814033409,0.008189002970901419,0.007409677847690335,0.006588309811194417,0.0061331824485167065,0.006231006691407666,0.006328830934298627,0.006526860701344375,0.006734311500575617,0.007121290241642541,0.00774655152369137,0.008371812805740198,0.009380280578878812,0.01041091732257634,0.008393144733849847,0.0028102832648308758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4-medium,con,True,23.77100056083873,0.0,-1.608991450298411,0.32190201280171105,0.32190201280171105,0.2913400939774876,0.25101096398263606,0.21381433986832724,0.1849412313794604,0.15606812289059355,0.12235461807977056,0.08734714593535534,0.06028156505822756,0.051339787329525044,0.04239800960082252,0.038116834934833574,0.034856554273058095,0.03159187736137484,0.028318510188245955,0.02504514301511707,0.021548743045747085,0.0180134657999681,0.016032056025392257,0.016728588062889908,0.017425120100387555,0.014684516020279263,0.011487654933409116,0.009934953632884928,0.010864611225471305,0.01179426881805768,0.012503599929845817,0.01319221658617429,0.014174445188916397,0.015546376920534776,0.016918308652153158,0.013359072350695255,0.009514561865505682,0.004284665844742047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4-medium,con,True,24.2450005649589,0.0,-0.4843073113435105,0.25894862782198813,0.25894862782198813,0.23330403139355957,0.19946373919934454,0.16802113617009792,0.14294953577919595,0.11787793538829394,0.09558060659426747,0.07402491476178195,0.056052511074395316,0.04625735469249061,0.03646219831058591,0.03369643426764229,0.03247044187989966,0.03147207601660354,0.030923669562096984,0.030375263107590436,0.027839487228712895,0.02495728915659638,0.022194792324471784,0.019638589118716254,0.017082385912960723,0.016910733892411826,0.017055615215031954,0.01690829160788213,0.01631979585186395,0.015731300095845765,0.017756948385026165,0.020028370900678216,0.021643314905337697,0.02238693288631614,0.02313055086729458,0.01057004432028991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4-short,con,True,17.901000764686614,0.047543501302878745,-4.050289780425152,0.41742716438042,0.41742716438042,0.37588851568703574,0.32107462875143594,0.27319343141714486,0.24373338073775994,0.21427333005837496,0.17393907079757118,0.1306978448862891,0.09315519612956262,0.06861699267425786,0.044078789218953085,0.035410823794346465,0.03021919622408328,0.026069453599417487,0.02397925098349074,0.021889048367563994,0.01951352167517767,0.017088259593316737,0.014797285184893306,0.012737742724308975,0.010678200263724642,0.008732995060959486,0.006802967370294223,0.0058646578376356385,0.006423648269026355,0.006982638700417071,0.005052003946727645,0.002887301867945223,0.0017764460690017389,0.0020643316960262848,0.002352217323050831,0.0022941707585274725,0.002216111587881509,0.0021602521925222135,0.0021303552462269876,0.002100458299931762,0.001235856380871119,0.00035122154246410687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4-short,con,True,18.306000768207014,0.014488589849630303,-7.2011296175012,0.39908269176399075,0.39908269176399075,0.35924927185289945,0.3066855837227995,0.2610518245365467,0.23383187654394438,0.20661192855134206,0.16850782421996893,0.12749409393664718,0.09114368443338045,0.06543521209485469,0.03972673975632893,0.031776255682383646,0.027715616656870293,0.024873457497402333,0.024439921328954325,0.024006385160506318,0.021609932833762578,0.018871320809701234,0.016970312668721056,0.0165128346241148,0.016055356579508538,0.01385341780672987,0.011419913450565483,0.010035721474988862,0.01023578544657417,0.010435849418159476,0.008742698280421372,0.0068715525597554325,0.005129366048421299,0.003558343578563925,0.001987321108706551,0.0021847508013972143,0.002484487643987347,0.0020527423187978793,0.0007655347973915969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4-short,con,True,18.71400077175349,0.14381809519006758,-3.232093822429649,0.3363600506990823,0.3363600506990823,0.3043570171283659,0.2621262099422658,0.22508730031828555,0.20184400421650928,0.17860070811473294,0.14343958274548116,0.10509250301759729,0.0732235632586698,0.056138071121206765,0.03905257898374373,0.03324919919489943,0.02991713925384783,0.026693427465424392,0.023683892257777565,0.020674357050130737,0.017291203159706586,0.013842923076871709,0.011529736055685453,0.011172773247127675,0.010815810438569894,0.009252002262302515,0.007527993373507313,0.006303714733559291,0.005833930783047214,0.005364146832535137,0.005222245508557737,0.0051111707563058165,0.004717222920943458,0.003947825357089064,0.0031784277932346713,0.004079598626708168,0.00507741391291964,0.004988998565212895,0.0036302456964831587,0.0022714928277534218,0.0010425021713152322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4-short,con,True,19.122000775299966,0.09479761423312232,-3.884810597971485,0.399082586705799,0.399082586705799,0.3588456340870912,0.30574944918817776,0.2593933114955377,0.23094644209385232,0.2024995726921669,0.15496229882775067,0.1023216495129015,0.06239792365008399,0.05149486925472335,0.04059181485936272,0.036441181079774364,0.033769648958878996,0.0303778716875236,0.025562354002468143,0.02074683631741269,0.018212769287912194,0.016076386317636873,0.013795367125073137,0.011265081251544257,0.00873479537801538,0.007579052713521185,0.006605771536951949,0.006790634123428835,0.00872406670509299,0.010657499286757145,0.008227303492703916,0.005386852039395222,0.00437648852520119,0.0057951508211047794,0.007213813117008369,0.004545921173984903,0.0016416170022631885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4-short,con,True,19.527000778820366,0.02665053241988034,-5.692677158168348,0.4010562759340864,0.4010562759340864,0.36038448729605815,0.30671449816546426,0.2598506185934024,0.23107154441972572,0.20229247024604902,0.15191221550805947,0.09575738774792696,0.05489743280311291,0.04894116197530758,0.04298489114750225,0.03801931809568569,0.033270755032895255,0.030022252276002855,0.02973898500751354,0.029455717739024227,0.0270102868455516,0.024187965044971796,0.02156996669057668,0.019304100232797734,0.017038233775018785,0.013887547239896887,0.01061940671220734,0.008470921342145497,0.008012895719874511,0.007554870097603527,0.005551645089577852,0.0034031449256265284,0.003322085537907253,0.0059850839077323055,0.008648082277557357,0.005905094508248346,0.0028493637391547324,0.001068998108702977,0.0007801611997137255,0.0004913242907244738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4-short,con,True,19.932000782340765,0.012727614313021858,-7.047156665260863,0.4533646186054479,0.4533646186054479,0.4111239972166182,0.35538379579630675,0.30565287708462346,0.2718894809987235,0.23812608491282347,0.17828132724702153,0.11146432440639435,0.061735012097809454,0.0510006858751672,0.040266359652524945,0.03730321688946583,0.03604233336041065,0.032782242163937304,0.025570228834195515,0.018358215504453736,0.01983374052799538,0.022823607099357067,0.023245015924871562,0.019239933741585582,0.015234851558299603,0.01151991811168306,0.007843499984093432,0.006241971873206145,0.007773120846359637,0.009304269819513128,0.006677482500815476,0.003659778094849781,0.0020308516092162098,0.0022452121814779836,0.0024595727537397574,0.0013284465544256862,0.00011948227741714774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4-short,con,True,20.34000078588724,0.09193148447867483,-4.357434757457377,0.3584080302925895,0.3584080302925895,0.31334425960530665,0.2538786652963147,0.20495879303560705,0.18406041078891147,0.1631620285422159,0.12458179310339734,0.08127472562312021,0.049323712108524,0.0432877961053534,0.037251880102182805,0.035168389640629426,0.033950668583430293,0.03227514168783306,0.029694649762844222,0.027114157837855382,0.024014939342020678,0.02082530061824037,0.018209562459147177,0.01658288697536583,0.014956211491584487,0.01412227223119224,0.013393563442931291,0.012438422451973255,0.011141413233413751,0.009844404014854246,0.00944069493782475,0.009120971344186962,0.007841425918372356,0.005287935151668535,0.0027344443849647133,0.0044579122322056415,0.006428807437278074,0.005282546060506417,0.0004907964778493196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4-short,con,True,20.748000789433718,0.03325628327067983,-5.0237052436638985,0.45646720892510756,0.45646720892510756,0.40466924959827655,0.3363173032700872,0.27838262794827,0.24812812987195568,0.21787363179564137,0.16618564322657717,0.1087679096743026,0.06615224869913883,0.05731567642558675,0.04847910415203468,0.04349596756935875,0.03935691689992236,0.03497789625917148,0.030124516372798935,0.025271136486426385,0.023005673024479766,0.021191314260368854,0.018993447467613143,0.016134641306341922,0.013275835145070703,0.011798319614266441,0.010504161246798498,0.008538518947729827,0.005559067575460086,0.0025796162031903433,0.0023914101857482745,0.0024656289452558064,0.0027010930094318614,0.0031505735688952276,0.003600054128358594,0.0017255898868723724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
