z,n_5sigma,sum_snr
0.20400000000000013,2,23.62954765979224
0.20600000000000013,2,29.225170428279455
0.20800000000000013,2,34.24984752365897
0.21000000000000013,3,57.052532021257775
0.21200000000000013,3,70.08046086521964
0.21400000000000013,3,74.67887375250001
0.21600000000000014,3,71.9995009739568
0.21800000000000014,3,60.5199208903483
0.22000000000000014,3,66.81566817047562
0.22200000000000014,3,61.475168336144705
0.22400000000000014,3,72.13611004202136
0.22600000000000015,3,101.00353553671614
0.22800000000000015,3,125.23011298486745
0.23000000000000015,3,147.69927637035795
0.23200000000000015,2,152.3867957918598
0.23400000000000015,2,165.30474023760522
0.23600000000000015,2,169.61293312605352
0.23800000000000016,2,168.6300515336998
0.24000000000000016,2,152.04494383266476
0.24200000000000016,2,129.50164688272685
0.24400000000000016,2,121.51578162825388
0.24600000000000016,1,114.5607867159492
0.24800000000000016,1,105.99033383716899
0.25000000000000017,1,105.66782602237745
0.25200000000000017,1,112.2085710877334
0.25400000000000017,1,113.66422189315472
0.25600000000000017,1,113.56549876164222
0.2580000000000002,1,109.87436682727045
0.2600000000000002,1,93.0798505234394
0.2620000000000002,1,73.12199660666198
0.2640000000000002,1,67.31257633003787
0.2660000000000002,1,64.04275851612802
0.2680000000000002,1,56.573392705741625
0.2700000000000002,1,52.06589878245689
0.2720000000000002,1,49.92252850347108
0.2740000000000002,1,49.88205174734023
0.2760000000000002,1,64.42282322529165
0.2780000000000002,2,77.254221329978
0.2800000000000002,2,80.3664728304822
0.2820000000000002,2,81.01257749551367
0.2840000000000002,2,79.00135548769819
0.2860000000000002,1,65.58039054900549
0.2880000000000002,1,49.217519324605796
0.2900000000000002,1,37.23184356310038
0.2920000000000002,1,34.70499483019132
0.2940000000000002,1,38.26240054160178
0.2960000000000002,1,40.645641660929876
0.2980000000000002,1,46.11798338360698
0.3000000000000002,2,68.54452059336788
0.3020000000000002,2,89.86664702632245
0.3040000000000002,2,94.5828915137293
0.3060000000000002,2,91.6662602251165
0.3080000000000002,2,84.89731471367567
0.3100000000000002,1,29.33228787457627
0.3120000000000002,1,42.64557758234807
0.3140000000000002,1,48.22870950649869
0.3160000000000002,1,63.126370997521256
0.3180000000000002,1,90.57300588455182
0.32000000000000023,1,111.90740576015617
0.32200000000000023,1,133.2786035906213
0.32400000000000023,1,146.86947585533244
0.32600000000000023,1,156.65555078823417
0.32800000000000024,1,165.64734488755266
0.33000000000000024,1,165.76387609138428
0.33200000000000024,1,158.76337834782905
0.33400000000000024,1,140.2718989464419
0.33600000000000024,1,120.93707883611603
0.33800000000000024,1,118.35003158299487
0.34000000000000025,1,118.4334641020757
0.34200000000000025,1,107.85176495820315
0.34400000000000025,1,111.50994281717975
0.34600000000000025,1,116.41915153925123
0.34800000000000025,1,118.06606810674994
0.35000000000000026,1,118.15674169038427
0.35200000000000026,1,114.2710364839658
0.35400000000000026,1,101.9838321007509
0.35600000000000026,1,82.08706833241185
0.35800000000000026,1,69.891645309004
0.36000000000000026,1,69.16542092291598
0.36200000000000027,1,62.762963999528836
0.36400000000000027,1,56.57107516006855
0.36600000000000027,1,52.84532609401194
0.36800000000000027,1,51.764532279509375
0.3700000000000003,1,51.53499076462551
0.3720000000000003,1,69.40509157963372
0.3740000000000003,1,74.50189739064622
0.3760000000000003,1,76.99919448610598
0.3780000000000003,1,77.22766622403685
0.3800000000000003,1,76.74383883208111
0.3820000000000003,1,70.61642363253529
0.3840000000000003,1,56.391744227966264
0.3860000000000003,1,42.19123222489034
0.3880000000000003,1,33.36418468535324
0.3900000000000003,1,39.213254352995165
0.3920000000000003,1,41.144949738914136
0.3940000000000003,1,43.969730824627234
0.3960000000000003,1,51.01147820930106
0.3980000000000003,1,58.18385597909468
0.4000000000000003,1,59.27502192370958
0.4020000000000003,1,59.30815606019969
0.4040000000000003,1,56.40562711149826
0.4060000000000003,2,61.48648184561171
0.4080000000000003,1,9.999185420794936
0.4100000000000003,1,13.272917451964213
0.4120000000000003,1,14.578153887485755
0.4140000000000003,1,16.249047437495587
0.4160000000000003,1,17.731990585118673
0.4180000000000003,1,18.015004012644443
0.4200000000000003,1,18.02267746988963
0.4220000000000003,1,17.73767491931922
0.4240000000000003,1,13.471711917244836
0.4260000000000003,1,11.310129271860779
0.4280000000000003,1,11.856840443438085
0.4300000000000003,1,17.736632856609486
0.43200000000000033,1,30.17454335209434
0.43400000000000033,1,39.98546046242345
0.43600000000000033,1,43.85200056323239
0.43800000000000033,1,45.604793894856385
0.44000000000000034,1,46.467136956692954
0.44200000000000034,1,46.788116060333245
0.44400000000000034,1,46.813935490714385
0.44600000000000034,1,46.365620702235866
0.44800000000000034,1,43.63101633110646
0.45000000000000034,1,42.85238079902968
0.45200000000000035,1,42.88001281335054
0.45400000000000035,1,42.83247573893049
0.45600000000000035,1,39.766567822381745
0.45800000000000035,1,35.94950271573486
0.46000000000000035,1,35.51871517167035
0.46200000000000035,1,38.207337771926596
0.46400000000000036,1,51.89347604921833
