source_id,element,gaia,gaia_err,ref,ref_err,z,rel_diff,nss_solution_type,phot_g_mean_mag,significance
617947666777317888,eccentricity,0.1731703438923451,0.0047763423,0.19200000166893005,0.014499999582767487,-1.2334040117037224,-0.09807113340057864,AstroSpectroSB1,8.841366,162.44202
767786671869455360,eccentricity,0.0144527080627369,0.005269716,0.027899999171495438,0.015399999916553497,-0.826169799679264,-0.4819817744832486,AstroSpectroSB1,8.983541,154.20819
3935131126305835648,eccentricity,0.3299156928155953,0.010055918,0.3547999858856201,0.015799999237060547,-1.328676859431815,-0.07013611629073453,AstroSpectroSB1,9.042868,166.32777
1480959875337657088,eccentricity,0.0972846221038848,0.0128427,0.09200000017881393,0.039000000804662704,0.12870443372393073,0.05744154255216872,AstroSpectroSB1,10.654482,86.1296
4228891667990334976,eccentricity,0.2203054663307096,0.018344292,0.26010000705718994,0.0024999999441206455,-2.149445799078743,-0.15299707668877705,OrbitalTargetedSearch,6.586022,110.16369
2045507792814514944,eccentricity,0.3537921558387545,0.08479914,0.20170000195503235,0.008100000210106373,1.7854310629191235,0.7540513257785197,Orbital,8.96033,13.305122
2133597988670827776,eccentricity,0.0181013459924341,0.04014714,0.02199999988079071,0.004000000189989805,-0.09663069718280747,-0.17721154134008504,Orbital,6.0254774,97.671196
770810466284247936,eccentricity,0.6929820455310844,0.015200804,0.6783000230789185,0.0005000000237487257,0.9653493518589796,0.02164532205899361,AstroSpectroSB1,7.197783,65.4925
1215279005201870336,eccentricity,0.5228850993487962,0.03985214,0.5697000026702881,0.002199999988079071,-1.1729290324924728,-0.08217465877139168,OrbitalTargetedSearchValidated,7.731624,38.43403
1416249870831275392,eccentricity,0.4178166709572708,0.00904638,0.41260001063346863,0.0017000000225380063,0.566737130711149,0.012643383881141942,AstroSpectroSB1,7.6680355,111.89717
69883417170175488,eccentricity,0.1347306084279665,0.08103765,0.10000000149011612,0.009999999776482582,0.42534748095961167,0.3473060642032401,AstroSpectroSB1,10.628875,33.526585
661200083396357248,eccentricity,0.0323722213092606,0.02793423,0.11699999868869781,0.019999999552965164,-2.4632746266566747,-0.7233143446830846,AstroSpectroSB1,10.449558,91.76149
661000693831238528,eccentricity,0.2680923555317434,0.016477747,0.17000000178813934,0.05999999865889549,1.5765023673559238,0.5770138394813111,Orbital,9.336361,85.49135
1204817598741858944,eccentricity,0.4949500493564383,0.01173009,0.483599990606308,0.002899999963119626,0.9393214256163172,0.023469931700991837,AstroSpectroSB1,8.891229,56.668507
1267970076306377344,eccentricity,0.1475301820074959,0.003589542,0.12700000405311584,0.009999999776482582,1.93230183298619,0.16165493936357372,AstroSpectroSB1,7.1577315,200.37161
2073826131417096064,eccentricity,0.6216236847714667,0.0028805092,0.6159999966621399,0.00800000037997961,0.661393723523835,0.009129363863310593,AstroSpectroSB1,7.5808997,354.83316
1831860352703149568,eccentricity,0.3132347009012274,0.0031638152,0.3019999861717224,0.014999999664723873,0.7328568304955557,0.037201043854077326,Orbital,8.112418,520.70526
5076269164798852864,eccentricity,0.4191297633247904,0.0054367017,0.527999997138977,0.06700000166893005,-1.6196054423734276,-0.20619362576536238,OrbitalTargetedSearch,7.5274553,219.82307
1074883087005896320,eccentricity,0.289054473270356,0.015738545,0.24899999797344208,0.017999999225139618,1.6751985107741356,0.1608613478831677,AstroSpectroSB1,8.398538,196.16982
2198442167969655296,eccentricity,0.5728391783990278,0.013348781,0.597100019454956,0.007699999958276749,-1.5743176880042062,-0.04063111751038635,Orbital,9.634868,131.45398
316416154867209088,eccentricity,0.582484069729109,0.008978851,0.5440000295639038,0.035999998450279236,1.0372266730582844,0.07074271704737933,Orbital,9.056167,102.8853
