source_id,ra,dec,l,b,nss_solution_type,period,eccentricity,a0_mas,nss_parallax,significance,goodness_of_fit,sigma_ti2,phot_g_mean_mag,bp_rp,ruwe,m1_used,m1_source,amrf,a_tr_margin,q_min_dark,m2_min_dark,p_class3_mc,flag_alias_1yr,flag_low_lat,flag_sig_gt20
5835380273400727296,242.3092149293972,-56.90211078089244,327.5036581605625,-3.786659555307609,AstroSpectroSB1,821.0244595903276,0.2215705208160141,1.6283729218033873,1.0146165227916994,63.65601,0.13579012,0.22539185471377096,7.3923535,1.5249329,2.8079891,,evolved_bracket,0.7423317378705295,1.2088413698817357,1.2895179764308435,2.579035952861687,1.0,False,True,True
5519315932102588160,123.39650811809328,-46.98234774599824,262.87518683244355,-6.914401044145677,AstroSpectroSB1,873.7566534437003,0.5807896918027452,1.5504470980679919,0.9269693060703484,59.090496,1.5993505,0.05269364156262339,8.964997,1.7009268,4.536678,,evolved_bracket,0.7421894086868795,1.208609595600023,1.2891221200845613,2.5782442401691226,1.0,False,True,True
5416364152972856960,156.76105475533765,-41.84194950499339,276.1118513339865,13.388679104110793,AstroSpectroSB1,1068.715129264599,0.3559649163911491,1.6400674798410306,0.8644440684973689,114.74308,4.8149457,0.023593557856040198,9.586109,1.529645,5.8600364,,evolved_bracket,0.7360946559420497,1.1986846673216154,1.272243518176166,2.544487036352332,1.0,False,False,True
6328149636482597888,218.0862015987908,-10.366347345725677,339.4642388370678,45.22812966196444,Orbital,736.0178501588972,0.1353663260231133,2.0739233674663655,1.231583665886212,89.910286,0.7381435,14.183002569273988,13.33589,0.8171387,10.241397,1.0910412,binary_masses,1.0252969197711086,1.4972629982010512,2.2492564941400683,2.454031504474373,1.0,False,False,True
4519469364057123328,286.82051619516955,20.212438449693625,52.73230461097534,5.730567072002775,AstroSpectroSB1,1419.0943518763388,0.3193556441248414,3.4962907057368984,1.5630794527376088,15.821275,2.937527,0.2931078686691354,9.453353,1.8860006,5.526671,,evolved_bracket,0.7183494854980005,1.169787753645387,1.223900089711362,2.447800179422724,0.993,False,True,False
5351833716769179264,157.5834847070854,-57.13641242927265,284.66746630346125,0.6448840974019578,Orbital,931.3551286566062,0.261261141081462,0.9046330024539796,0.5807630552720922,22.31063,5.3323693,0.2953752787348688,12.021913,0.36467457,2.614183,2.5440784,binary_masses,0.6113358888127377,1.1037501025553413,0.9562217381284737,2.4327030695831064,0.748,False,True,True
1980745870743978752,325.99930217307707,50.730171320006896,95.40844557948942,-1.844654079515616,Orbital,730.0103120275834,0.5314035716421354,0.8532496083196641,0.5971920908334393,50.734325,1.2917603,0.74772620489794,13.101243,1.7175522,4.1452937,,evolved_bracket,0.714703986963243,1.1638512845200069,1.2141142488740035,2.428228497748007,1.0,False,True,True
420760358106619520,1.98735407414814,55.968189737018726,116.8344626943156,-6.387850509015187,AstroSpectroSB1,621.9247928373869,0.607667881833902,0.7197906110360905,0.5606540365050073,15.918737,3.14479,0.1712657020854669,12.872098,1.6167831,2.4489663,,evolved_bracket,0.714610613107644,1.163699230965302,1.21386424563506,2.42772849127012,1.0,False,True,False
4121620118218865408,263.88517378770604,-19.040779987502862,7.217210149903757,7.168115506349354,Orbital,756.7313274598548,0.6088981255537216,0.9690137898996424,0.6629912447119638,13.13229,1.9666884,0.048289535684796506,9.465128,2.567875,2.1614149,,evolved_bracket,0.7138021303464214,1.1623826667410568,1.2117009252935582,2.4234018505871164,0.998,False,True,False
2373789361772391936,7.665886784570142,-15.554127382718397,99.25005191766552,-77.46034028190934,AstroSpectroSB1,548.9843917624469,0.5195986596392937,1.4413346002221579,1.2228166550591022,38.818924,4.282127,0.02585990982407995,12.055974,1.2049952,6.289055,,evolved_bracket,0.7129848253662326,1.1610517360783095,1.2095164510703684,2.419032902140737,1.0,False,False,True
2071382226300926848,308.07290733750267,46.077825083971305,83.95995344596643,3.752347685468884,Orbital,996.1046709150072,0.330546514624188,0.7141216513051123,0.4094817567845524,18.31553,0.6507716,0.32326026321157325,13.558182,2.1250582,3.093783,,evolved_bracket,0.7091168570383356,1.15475298864018,1.1992116017814967,2.3984232035629933,0.959,False,True,False
2192105682452865536,322.21382331682304,61.526084557094855,101.09963770434663,7.571569967551251,Orbital,985.53134316545,0.1853837818949486,0.7261562278528234,0.4204692426541318,30.765553,-1.5099554,0.1861795406167657,13.45527,0.99299526,3.235498,,evolved_bracket,0.7072381689427341,1.1516936611519302,1.194226317098556,2.388452634197112,0.981,False,True,True
5544150395092057216,121.2549410037642,-37.23218478246179,253.77179810547725,-2.9965485416134907,AstroSpectroSB1,487.2113748767,0.3222820359812803,1.3027721646639907,1.2113795387612591,92.99497,2.24081,0.01901209237308563,9.16826,1.455452,5.079139,,evolved_bracket,0.7044120480030713,1.1470914978146147,1.1867512493159855,2.373502498631971,1.0,False,True,True
5290789243502185984,121.22113662800898,-60.52619501982715,274.01924004193086,-15.012338544856233,AstroSpectroSB1,982.8176986403626,0.2475889035997096,2.200595317136308,1.2867139491179778,121.297646,1.2359885,0.1128230980048648,9.24048,1.5180874,7.0667086,,evolved_bracket,0.7016593994206356,1.1426089796715269,1.1794985174610155,2.358997034922031,1.0,False,False,True
2222168013975025664,323.5197941204671,68.04895025099957,106.0862240915444,11.89709186992071,AstroSpectroSB1,650.0148339470064,0.2753772598629938,1.2104053238186618,0.934183386232194,98.29196,1.3787794,0.02046829445010852,11.0737505,1.9174404,5.375098,,evolved_bracket,0.7002718336131487,1.1403494144853001,1.1758529763359187,2.3517059526718374,1.0,False,False,True
5852017396147657088,210.76281027483503,-65.32357079811518,310.31946784306564,-3.484109029293568,Orbital,1118.3250614147466,0.1314031100047246,0.6557782372824245,0.3538855888856607,10.672981,-2.9073405,5.69966077121461,13.77147,1.718977,2.195693,,evolved_bracket,0.6975343011202216,1.135891511960024,1.1686811472345435,2.337362294469087,0.987,False,True,False
1978700096240282368,322.6448733786747,48.6183691243392,92.38138388959018,-1.9688042958741592,Orbital,912.5105596403724,0.4041297444362342,0.6821203577835998,0.4217822689564338,10.385318,-1.1688848,0.26314730858120283,14.781263,1.7391691,1.8745455,,evolved_bracket,0.6971575115459966,1.1352779334184813,1.1676961510849122,2.3353923021698244,0.954,False,True,False
1979624957311892864,327.70934904875475,49.290702132856325,95.32914953525086,-3.653830965118671,Orbital,542.8101766665037,0.2279469352446738,0.7854990808949343,0.6879300722150637,52.679676,4.4125795,0.16632311524804136,9.606362,1.4407177,2.488234,,evolved_bracket,0.6959096897275416,1.133245932684259,1.1644377795438658,2.3288755590877317,0.918,False,True,True
4097602897229964544,274.1628041047797,-16.538675482271593,14.302845937917096,-0.0458148380067027,Orbital,569.5011902176549,0.4138778240381723,1.0148551822176197,0.8637767816747467,27.230394,2.4421415,0.8655285157560941,12.378122,1.5731592,3.2434947,,evolved_bracket,0.6935156642925162,1.1293474101790653,1.158202102713679,2.316404205427358,0.98,False,True,True
2176842468190463744,317.3497949264263,55.10770597750984,94.68800297741154,4.917532810305437,AstroSpectroSB1,549.3435117625122,0.420529527401154,0.8171428198938915,0.7132465375609333,47.182888,5.791199,0.4755050909543746,11.084035,2.0932703,2.3353121,,evolved_bracket,0.6927009476680891,1.128020694493753,1.1560847275671873,2.3121694551343746,1.0,False,True,True
2543788153077017344,5.954756927243057,0.121915935774886,108.1182568437789,-61.95287177955244,AstroSpectroSB1,816.2683778788082,0.0169622678158569,3.4417400204043966,2.3091047584735533,105.709785,0.37412405,0.6334670226094342,8.403802,1.1247859,8.753874,,evolved_bracket,0.6920900335199608,1.1270258585490822,1.1544985810150585,2.308997162030117,0.938,False,False,True
1811600167323837824,307.9857420178509,16.096513771112555,59.38311742025764,-13.689625637928296,AstroSpectroSB1,527.7316873668165,0.0905273595101351,2.983536249374711,2.6773565509247685,129.41339,-0.030979471,0.030966060646687853,8.194982,1.41115,6.2139144,,evolved_bracket,0.6920431019960804,1.1269494334621246,1.154376785801015,2.30875357160203,1.0,False,False,True
5325643246709449856,138.21138752214432,-49.945602618756496,271.26763880101834,-1.01139560324889,Orbital,599.3490388156422,0.4673551650854637,0.5868144654047558,0.4841185393050253,20.567888,-1.201396,0.8290032470127193,14.357573,2.207096,2.1236138,,evolved_bracket,0.691532675625021,1.126118235653736,1.1530526537383077,2.3061053074766154,1.0,False,True,True
4161042729638132096,276.29305189858,-5.492291594023707,25.03938161946978,3.3057588600492323,Orbital,915.274745412079,0.1406622656608995,0.9880790789385155,0.6162902684274226,27.325073,0.3805527,2.0747982024658462,13.594913,2.532014,4.1391354,,evolved_bracket,0.6897455260243436,1.1232079729487305,1.1484238455310276,2.296847691062055,0.767,False,True,True
