rank,source_id,nss_solution_type,p_class3_corr,period,significance,sigma_ti2,phot_g_mean_mag,flag_alias_1yr,flag_low_lat,m2_min,queue_bin,flag_hi_sigma_ti2,flag_xray_active,xray_tested,flag_dust_unresolved_south,eb26_verdict
552,5188536620619778688,Orbital,0.96,564.8397224328369,40.831562,0.3895653724482208,15.960456,False,False,0.5835844347588608,v2_main,False,False,True,False,
553,5395941759575400448,Orbital,0.9597,1343.14342311144,16.147242,4.161898793618615,13.886748,False,False,1.285458532453342,v2_main,False,False,True,False,
554,443126520557053312,Orbital,0.9596,725.1966034119928,19.58484,0.3646520486980285,16.498583,False,True,0.7666181710510203,v2_main,False,False,True,False,
555,4129482893281612416,Orbital,0.9587,474.41697122641295,35.40668,0.7734850026922595,14.691736,False,False,0.6053761474059702,v2_main,False,False,True,False,
556,4376707984005940608,Orbital,0.9585,852.1607078314458,48.6891,18.4195233762778,15.693804,False,False,0.5342664326659672,v2_main,False,False,True,False,
557,1683575679079854848,Orbital,0.9584,795.5664209871641,49.559277,0.0233312374686135,14.29955,False,False,1.168151139488048,v2_main,False,False,True,False,CONFIRMED
558,2992090998281520128,Orbital,0.9583,569.9559634366707,31.529871,22.29006961455997,15.836901,False,False,0.7254217690040882,v2_main,True,False,True,False,
559,539382029057972096,Orbital,0.9581,1195.519484993539,35.797108,0.1718053145102345,13.788988,False,False,0.5928362157605659,v2_main,False,False,True,False,
560,3489566065058932864,Orbital,0.9579,496.747485933207,116.26563,1.9052894321306024,14.71891,False,False,0.5705666202229102,v2_main,False,False,True,False,
561,1346973388376838400,AstroSpectroSB1,0.9579,212.08313315452145,266.78848,0.8192442635155734,12.765218,False,False,0.554019970944127,v2_main,False,False,True,False,
562,2197889285419854848,Orbital,0.9567,782.2899849155564,16.112404,6.321750623366353,16.958157,False,True,0.5633577791408029,v2_main,False,False,True,False,
563,2207907760480934400,Orbital,0.9559,596.1159867054447,39.85075,27.12156622668649,13.965799,False,True,2.978367303021088,v2_main,True,False,True,False,
564,1822800617416961152,AstroSpectroSB1,0.9558,1307.7874029793827,19.096039,2.2494447989983266,9.994658,False,True,2.011402754841007,v2_main,False,False,True,False,
565,5807146051670381312,Orbital,0.9545,854.0893788660977,54.745167,9.703551590262188,14.475931,False,False,1.2500609434056018,v2_main,False,False,True,False,
566,6053747543236684544,Orbital,0.9543,245.86155810785172,88.571335,34.92570495105073,14.865977,False,True,0.5744698786182335,v2_main,True,False,True,False,
567,2855850134523801856,Orbital,0.954,687.2393223270471,37.406887,1.0154110246032684,16.113485,False,False,0.622488524240481,v2_main,False,False,True,False,
568,2045202918859889664,AstroSpectroSB1,0.9537,779.7331873076342,45.485615,0.036046903407745,12.0682,False,True,1.9933172989788013,v2_main,False,False,True,False,
569,576397706481154176,Orbital,0.9529,95.62754613764947,16.605747,0.4468828255527003,13.401242,False,False,0.7254309073499321,v2_main,False,False,True,False,
570,5335709894187445760,Orbital,0.9528,906.9618694514236,14.053267,0.2169465553245188,13.456109,False,True,2.254749572907471,v2_main,False,False,True,False,
571,1685261230405657728,Orbital,0.9523,602.8173869103738,42.584377,5.74762631148186,15.902456,False,False,0.6010921044597779,v2_main,False,False,True,False,
572,5523322380682928640,Orbital,0.9521,191.19558459264127,32.713726,1.9219077010197028,14.542872,False,True,0.6117124042845405,v2_main,False,False,True,False,
573,6053335599996298496,Orbital,0.952,997.9767957743449,12.618406,8.533937320575433,13.584953,False,True,2.0525018605997687,v2_main,False,False,True,False,
574,5813236315296173824,AstroSpectroSB1,0.9517,1237.205670579832,94.37354,0.1019109489398681,12.822415,False,False,0.9557612025645768,v2_main,False,False,True,False,
575,4055726558125681280,Orbital,0.9515,219.27491515513915,108.59922,1.2938685022951408,14.05309,False,True,0.6024826042095152,v2_main,False,False,True,False,
576,2800293117642445824,Orbital,0.9514,610.7884715711207,44.960167,1.7734245225891423,15.091603,False,False,0.6820037694328808,v2_main,False,False,True,False,
577,6111811480954965760,Orbital,0.9512,1044.4323679640486,16.443563,0.8411668933042856,13.510172,False,False,1.2133878908730584,v2_main,False,False,True,False,
578,2000643874420209280,AstroSpectroSB1,0.9508,1072.4360532548246,31.889845,0.893262648026985,11.142999,False,True,2.0227325864351955,v2_main,False,False,True,False,
579,5541715767108021632,Orbital,0.95,966.8268440659068,92.96099,8.221265105872035,14.402978,False,True,0.5976420208980295,v2_main,False,False,True,False,
580,5895166321182018304,Orbital,0.9497,1138.674447873428,10.656531,0.1024568009549121,14.789216,False,True,0.9190179032541408,v2_main,False,False,True,False,
581,1746878446141859968,Orbital,0.9485,744.1504742590131,34.573227,1.609531128022882,15.763784,False,False,0.6099788600188538,v2_main,False,False,True,False,
582,6704912963785653120,AstroSpectroSB1,0.9484,936.4019661720674,86.43247,0.193348897252769,11.01336,False,False,1.985149084933432,v2_main,False,False,True,False,
583,1990645465423518848,Orbital,0.9468,930.5432883837058,17.742474,0.6572087887502014,17.22075,False,False,0.494458024872132,v2_main,False,False,True,False,
584,1586949806959008768,Orbital,0.9467,216.8101064830656,22.551855,7.504867165062043,15.780199,False,False,0.4287755317196162,v2_main,False,False,True,False,
585,2173911823033237248,Orbital,0.9464,723.1061092967738,34.91502,19.12944287188377,15.946395,False,True,0.6582932723079964,v2_main,False,False,True,False,
586,3981295977423773312,Orbital,0.9463,470.7439175751496,80.188255,33.40082243574085,13.577896,False,False,0.6267783678416744,v2_main,True,False,True,False,
587,746115022807859712,Orbital,0.9458,710.6817438210863,32.716156,17.076823010495843,15.867985,False,False,0.6509806196531635,v2_main,False,False,True,False,
588,4472164113196505728,Orbital,0.9457,492.6729344418554,55.88415,0.1066790983219542,15.2146,False,False,0.6081475441359873,v2_main,False,False,True,False,
589,474731879218078336,Orbital,0.9456,218.9852864686354,37.800114,0.1258738312846393,14.9856,False,True,0.5499467127294524,v2_main,False,False,True,False,
590,737640502576656384,Orbital,0.9452,893.6929676107169,62.69243,0.0271164251913277,14.488436,False,False,0.6061056555985603,v2_main,False,False,True,False,
591,3341306542781547392,Orbital,0.9451,701.9034923911944,21.082827,1.9195740096625515,15.022722,False,True,1.0750811490323504,v2_main,False,False,True,False,
592,2302795682674624896,AstroSpectroSB1,0.945,584.3718788029831,62.28178,0.925022962323444,11.89419,False,False,1.956340002248603,v2_main,False,False,True,False,
593,5954475421490093440,Orbital,0.9444,239.6822335076349,44.66618,23.277511750633924,14.808965,False,False,0.5941331175814146,v2_main,True,False,True,False,
594,4612689120926484736,AstroSpectroSB1,0.9443,795.9414160101335,50.181236,18.282152281441043,12.942905,False,False,1.9757584357158071,v2_main,False,False,True,False,
595,6498539132373446144,Orbital,0.944,936.3925275754464,12.674994,3.8521530151878,16.578665,False,False,0.5112778311037566,v2_main,False,False,True,False,
596,5332815704681444224,AstroSpectroSB1,0.9437,690.6058526681607,70.9541,0.5201741542564103,11.178243,False,True,1.955160041993028,v2_main,False,False,True,False,
597,5118716532742525056,Orbital,0.9434,770.1553765834346,40.743145,6.725854855457921,15.46748,False,False,0.7332591008418247,v2_main,False,False,True,False,
598,6404973407268787200,Orbital,0.9434,490.491236193385,30.03148,26.68725427093668,15.952234,False,False,0.5943783542405895,v2_main,True,False,True,False,
599,6589237709111184768,Orbital,0.9425,499.9820335216261,37.133705,2.672665074974515,15.249221,False,False,0.6732825526782931,v2_main,False,False,True,False,
600,6410599470829058560,Orbital,0.9421,919.0018188839828,90.23562,4.359163721826862,15.483091,False,False,0.6032668469678395,v2_main,False,False,True,False,
601,1962476183678332672,Orbital,0.9414,559.4874384248765,62.692226,0.5248496310226596,14.436549,False,True,1.0823068903957465,v2_main,False,False,True,False,
602,6803410960608215680,Orbital,0.9414,927.4269492947057,31.26612,5.741608330620133,15.10254,False,False,0.6055728597783551,v2_main,False,False,True,False,
603,4863754045553887744,Orbital,0.9413,1014.9933921923072,24.109268,0.931904552048294,16.719753,False,False,0.551290264885225,v2_main,False,False,True,False,
604,4518143627905286656,Orbital,0.9408,546.7723055241237,30.03034,4.817523647184386,14.96683,False,True,1.197619119970078,v2_main,False,False,True,False,
605,3819808917945934208,Orbital,0.9407,929.678627432431,19.033525,30.40717230145533,13.361972,False,False,2.0081329360805005,v2_main,True,False,True,False,
606,4189020799389583616,Orbital,0.9399,844.8266183289384,56.86072,0.0364890723036687,10.201223,False,False,1.976832137327444,v2_main,False,False,True,False,
607,5359871868317321472,Orbital,0.9393,959.2045004047473,42.118603,0.5342829039590989,15.271762,False,True,0.3963446300341781,v2_main,False,True,True,False,
608,5933215127248291456,Orbital,0.9384,833.2210330838159,34.509766,7.119274133941291,13.48727,False,True,1.9938665139611484,v2_main,False,False,True,False,
609,5634687859004763520,Orbital,0.9384,845.918791158934,22.301052,5.93582616510275,16.642912,False,False,0.5568841484998472,v2_main,False,False,True,False,
610,4254362164119828096,Orbital,0.9382,912.3823170568776,17.197828,0.3628882584691202,14.029654,False,True,0.5361248108784554,v2_main,False,False,True,False,
611,3615078925141325696,Orbital,0.9381,597.5400795686462,18.538956,0.0799217276077891,8.122025,False,False,2.095183886846426,v2_main,False,True,True,False,
612,5240533036598132224,AstroSpectroSB1,0.9381,1034.2921712836012,17.682203,0.0303324127028679,11.842533,False,True,2.017039998129178,v2_main,False,False,True,False,
613,569379558119837056,Orbital,0.9381,640.0801921224606,206.22945,1.148169242020753,14.27912,False,False,0.6671620250379343,v2_main,False,False,True,False,
614,6242885877007796608,Orbital,0.9379,261.35501559621724,27.841143,0.2020479160818517,15.188631,False,False,0.5880551093522363,v2_main,False,False,True,False,
615,4942135618157909632,Orbital,0.9378,447.8809342841241,83.528496,0.908016386313935,15.014215,False,False,0.5184651838283029,v2_main,False,False,True,False,
616,4219168995905254272,Orbital,0.9367,729.1464029544392,34.122562,12.16697629106724,15.39387,False,False,0.5098378375189876,v2_main,False,False,True,False,
617,2309170719810924672,Orbital,0.9366,1172.6667549308331,11.036477,2.792220205333495,15.552104,False,False,0.584173709998998,v2_main,False,False,True,False,
618,5546724970294540544,Orbital,0.9363,785.9383123214955,32.377625,33.030346261034666,16.208115,False,True,0.6215610788306148,v2_main,True,False,True,False,
619,6458838138316614784,Orbital,0.9362,955.7541244778154,18.801737,16.12995875657635,14.942384,False,False,0.890766802218474,v2_main,False,False,True,False,
620,3659456004712247552,Orbital,0.9359,813.9105552826642,45.631443,0.8013833261630465,11.802397,False,False,1.956456806058655,v2_main,False,False,True,False,
621,4255577674234698624,Orbital,0.9359,561.2878650352369,90.7643,0.7066469932439307,14.508087,False,True,0.5364352189851228,v2_main,False,False,True,False,
622,6511513266501987712,Orbital,0.9344,406.492466890979,46.84284,20.474922490589368,14.978033,False,False,0.5342862315699108,v2_main,True,True,True,False,
623,6558928365420159488,Orbital,0.9341,829.2323929874599,35.225624,21.033402853382714,15.277546,False,False,0.516839303753989,v2_main,True,False,True,False,
624,5955618466918606336,Orbital,0.9335,1058.5505846511896,10.402999,8.540564700742644,15.072944,False,True,1.3997024449372142,v2_main,False,False,True,False,
625,2641701617740887808,Orbital,0.9333,721.4948206296608,16.442331,0.1582572610504299,16.427015,False,False,0.4556201229716107,v2_main,False,False,True,False,
626,4514206242416262656,Orbital,0.9328,601.1178536631722,20.925837,0.899113025827952,15.933287,False,True,0.6915443551248308,v2_main,False,False,True,False,
627,5375530765017981952,Orbital,0.9311,1053.5811530573328,10.86915,2.2297248149616173,15.786376,False,False,0.7648792472479249,v2_main,False,False,True,False,
628,1388272763102569472,Orbital,0.9309,858.6226267256419,73.37345,0.4009687607231959,14.456709,False,False,0.5724883075573384,v2_main,False,False,True,False,
629,3087509606637739648,Orbital,0.9307,440.3292806589614,29.199184,0.6138732499623158,15.08757,False,False,0.601258900970229,v2_main,False,False,True,False,
630,1278309505697519360,Orbital,0.9298,600.208865289553,27.36633,10.0253971342059,16.694735,False,False,0.5490162655094329,v2_main,False,False,True,False,
631,6760827970480284288,Orbital,0.9291,711.1107934454677,13.276713,0.1010358466616333,12.503439,False,False,2.161530068520208,v2_main,False,False,True,False,
632,527111273138867456,Orbital,0.9285,592.7305671766111,43.22251,1.6605213531008771,16.271563,False,True,0.6603985506824099,v2_main,False,False,True,False,
633,4357622008333542912,Orbital,0.9279,667.7792053671202,54.04251,0.0622898149518602,14.150362,False,False,1.0477238128726585,v2_main,False,False,True,False,
634,2790201525044593152,Orbital,0.9275,783.7357418279711,10.898838,0.176103264489251,14.190449,False,False,1.1829883151287557,v2_main,False,False,True,False,
635,6784523000111321216,Orbital,0.9274,232.1786127797624,62.5951,2.551708712857284,13.980194,False,False,0.6501212559611533,v2_main,False,False,True,False,
636,5057064373153576448,Orbital,0.9274,510.354431617134,64.50363,9.71780754874604,15.595812,False,False,0.6013153904956592,v2_main,False,False,True,False,
637,4743434866083440128,Orbital,0.9273,1014.4678609630356,26.800755,0.7211929552349365,16.29639,False,False,0.66474050490189,v2_main,False,False,True,False,
638,4868510429775953280,Orbital,0.9269,624.9531356811196,54.987362,3.813189966600535,15.359726,False,False,0.6664261652502427,v2_main,False,False,True,False,
639,5276763151622673280,Orbital,0.9246,827.5046774226519,10.25085,0.3442455180698583,16.068253,False,False,0.9934577037615449,v2_main,False,False,True,False,
640,1963233437956756096,Orbital,0.9244,508.9525705656514,57.8286,6.791425650078538,15.098579,False,True,0.7125085657389592,v2_main,False,False,True,False,
641,4920760390559115136,Orbital,0.924,813.0960364897828,28.314537,0.312042594599514,16.010715,False,False,0.6295464144480415,v2_main,False,False,True,False,
642,4385759541680773376,Orbital,0.924,461.03227896882726,92.58664,5.289185560068261,14.233518,False,False,0.6036426480748192,v2_main,False,False,True,False,
643,800547475516832384,Orbital,0.9234,728.1259859713277,54.77769,0.1359274496231265,15.516474,False,False,0.5558053341106215,v2_main,False,False,True,False,
644,500084590127752960,Orbital,0.9219,414.4147601303703,122.94336,32.02644689322342,13.256083,False,False,1.055223290607275,v2_main,True,False,True,False,
645,5258541770064649728,Orbital,0.9216,846.5189156285111,16.653423,0.0942915133557778,13.325003,False,True,1.6970043005167117,v2_main,False,False,True,False,
646,580233077914694912,Orbital,0.9213,487.95692440234126,38.776,21.387919304541576,15.818325,False,False,0.5205165805499717,v2_main,True,False,True,False,
647,5942872825078311552,Orbital,0.9207,842.4702748224735,36.90914,2.0267838216532743,13.506536,False,True,1.965626120748387,v2_main,False,False,True,False,
648,5547038365463031296,Orbital,0.9204,569.5953106889855,24.26609,5.30757485469579,16.747076,False,True,0.5335643785178339,v2_main,False,False,True,False,
649,6349700579783559168,Orbital,0.9191,711.2593140934227,48.850933,2.1783264530047166,15.80186,False,False,0.6795882456039374,v2_main,False,False,True,False,
650,548950254119058816,Orbital,0.9185,701.8817418066503,27.140938,0.5915107849485661,14.9786625,False,False,1.154789985869167,v2_main,False,False,True,False,
651,5837184090862337920,Orbital,0.9183,440.49092008559165,34.18938,1.0245066228267106,15.659346,False,False,0.7341045571488888,v2_main,False,False,True,False,
652,6806977570172268288,Orbital,0.918,643.5200183306538,25.323729,1.3151263273436242,16.510336,False,False,0.3865629678538354,v2_main,False,False,True,False,
653,1759056705651688576,Orbital,0.9179,738.0473515232868,14.242371,3.6234067680111504,15.408534,False,False,0.8581894596895396,v2_main,False,False,True,False,
654,6091702959474320128,Orbital,0.9179,868.7000851255842,31.262705,0.3616465407580839,16.471582,False,False,0.4582122657314451,v2_main,False,False,True,False,
655,3236163097674579072,Orbital,0.9176,536.1014455782176,21.59433,0.0166065642173309,14.052207,False,False,1.362799181094768,v2_main,False,False,True,False,
656,1094967762832995584,Orbital,0.9176,900.5226106015142,20.744785,28.694078093442545,15.839988,False,False,0.5968999494351005,v2_main,True,False,True,False,
657,4888385889154753408,Orbital,0.9167,1035.4936792960862,12.104446,2.016429800832445,16.135542,False,False,0.6358263803527295,v2_main,False,False,True,False,
658,813438635173507456,Orbital,0.915,963.8785387813928,21.606968,3.334374126075137,16.675913,False,False,0.5611358552100834,v2_main,False,False,True,False,
659,4129880298015426176,Orbital,0.9147,601.2264205754892,10.117056,0.1314286264211684,13.560696,False,False,2.210487409261648,v2_main,False,False,True,False,
660,4029061064636970624,Orbital,0.9145,801.5431727616033,75.44453,0.7198545834446928,15.113965,False,False,0.5524782577472075,v2_main,False,False,True,False,
661,4261143913150355584,Orbital,0.9144,940.0925661263192,29.85955,2.322738989251315,12.792135,False,True,2.003344072842552,v2_main,False,False,True,False,
662,2885499393281538688,Orbital,0.9142,610.0507195066273,36.24926,1.1587290219800306,16.175352,False,False,0.5404401244914762,v2_main,False,False,True,False,
663,2911328192728836352,Orbital,0.914,854.6670046821846,43.710403,1.6938508405763448,14.6877985,False,False,0.4727638194246016,v2_main,False,False,True,False,
664,5664714937442270848,Orbital,0.9139,170.5504951836893,32.722233,1.8550276943451136,14.012662,False,False,0.668872753122291,v2_main,False,False,True,False,
665,3706034512721027456,Orbital,0.9138,220.7697650227401,46.58785,35.70009920062647,14.539476,False,False,0.5487814501084927,v2_main,True,False,True,False,
666,5405967656372430720,Orbital,0.9136,702.4200794570759,21.144424,0.6708505859857457,15.495709,False,True,0.7859761737623278,v2_main,False,False,True,False,
667,1799040342916892928,Orbital,0.9131,952.7009948644628,27.802404,0.6327200616769089,14.472698,False,False,1.042176613777781,v2_main,False,False,True,False,
668,2189771075667268480,AstroSpectroSB1,0.9127,990.0782380713672,18.216572,0.3531804819718644,12.913432,False,True,1.9346025537895448,v2_main,False,False,True,False,
669,768642435513276544,Orbital,0.9114,907.672991027478,22.040554,0.9000177359580106,16.010132,False,False,0.6798111224261918,v2_main,False,False,True,False,
670,710907560975311104,Orbital,0.911,583.3685318357873,57.183,1.5793683214384493,14.91407,False,False,0.5597668519306689,v2_main,False,False,True,False,
671,4090718481357761792,Orbital,0.9102,926.3928942456364,35.577812,27.875149766906027,15.803513,False,True,0.5785986891509449,v2_main,True,False,True,False,
672,5008631916742944128,Orbital,0.9101,424.7415833157247,44.495754,1.8389661709318847,15.846392,False,False,0.5713515713860624,v2_main,False,False,True,False,
673,5970947922418891904,Orbital,0.9091,779.4639623094706,31.363148,0.1776777170839849,13.670663,False,True,1.6859339780406073,v2_main,False,False,True,False,
674,1093398519220918272,AstroSpectroSB1,0.9085,49.33543386067945,138.71822,6.729887521652912,12.695765,False,False,0.6454508913644668,v2_main,False,False,True,False,
675,5858664081383081600,Orbital,0.9081,990.4251423906932,10.406433,0.1722748463440976,13.564016,False,True,1.9865439692558755,v2_main,False,False,True,True,
676,423864210713892224,Orbital,0.908,434.7293629049953,61.50324,0.5835457038442824,15.2357645,False,True,0.6989229703729916,v2_main,False,False,True,False,
677,2217766634570681984,Orbital,0.9077,815.5456920222157,47.848766,11.54786241348604,14.959281,False,True,0.581178896928989,v2_main,False,False,True,False,
678,5304995582275067136,Orbital,0.9074,278.51766146145536,16.035625,0.3492485376388411,12.135204,False,True,1.7324316089071463,v2_main,False,False,True,False,
679,6668996931127150208,AstroSpectroSB1,0.9069,266.27923447742774,207.709,7.8289516809283155,12.479801,False,False,0.7297998091169549,v2_main,False,False,True,False,
680,6354333818703870720,AstroSpectroSB1,0.9063,1190.7364847083052,62.893536,0.0630395397858968,9.998456,False,False,1.9282029972136232,v2_main,False,False,True,False,
681,3416706995764557568,AstroSpectroSB1,0.9055,725.3539151085089,22.789654,0.4056698676903972,11.816548,False,True,1.5553748172906718,v2_main,False,False,True,False,
682,4351710754647398528,Orbital,0.9036,535.1278503503655,19.494637,0.0849750494517713,12.150243,False,False,2.003785435401303,v2_main,False,False,True,False,
683,1315947506703332352,Orbital,0.9035,480.67047508674506,69.73381,3.563587965167588,14.912504,False,False,0.69013023690537,v2_main,False,False,True,False,
684,3227051582254046720,Orbital,0.903,580.6287100697775,33.21819,2.2807031028938467,15.992671,False,False,0.635128124532435,v2_main,False,False,True,False,
685,1957237732324888320,Orbital,0.902,827.7914428756659,104.41794,0.1518445359809546,15.005957,False,False,0.5443204873083812,v2_main,False,False,True,False,
686,5211170273635393920,Orbital,0.9014,612.4925744791009,28.114244,0.1092175664173612,13.558584,False,False,1.9573956008380724,v2_main,False,False,True,False,
687,4466767229088016256,Orbital,0.9013,776.6040441530886,116.07076,7.167121142168471,13.784063,False,False,1.1859727754716525,v2_main,False,False,True,False,CONFIRMED
688,3029592969088456192,Orbital,0.9006,571.3674053082209,20.106058,0.0609121068097665,15.178951,False,True,1.064108478274711,v2_main,False,False,True,False,
689,1461700864025122176,Orbital,0.9005,282.0546553705911,40.459263,17.855413751259622,14.561831,False,False,0.6323829230976911,v2_main,False,False,True,False,
690,611041256286259584,Orbital,0.9004,804.2947272871764,63.55513,0.530017022571258,13.998935,False,False,1.1590967550484887,v2_main,False,False,True,False,
691,1310248016382385536,AstroSpectroSB1,0.9004,99.80997397312854,217.81235,25.950649778160745,11.5484,False,False,0.5413586772193768,v2_main,True,False,True,False,
692,6628782091478194432,Orbital,0.9003,681.971628808464,10.67904,0.1818098569518689,14.025743,False,False,1.2173780821952953,v2_main,False,False,True,False,
693,3177027410962600448,Orbital,0.8993,828.9616823977283,26.336407,7.477320723741194,16.556877,False,False,0.5478079857436403,v2_main,False,False,True,False,
694,5237721898914548480,Orbital,0.899,916.127963668398,11.653174,0.795576864620993,15.418402,False,True,1.263265025123406,v2_main,False,False,True,False,
695,6055539472293963392,AstroSpectroSB1,0.8986,548.0173712872956,43.61138,0.2547065748318429,12.78821,False,True,1.9550781629199687,v2_main,False,False,True,False,
696,1273420355446355840,Orbital,0.8979,326.7572333827715,73.34131,3.5573197021213843,15.34359,False,False,0.6215512928909452,v2_main,False,False,True,False,
697,2254340686276492800,Orbital,0.8979,565.0020066111126,23.207355,7.413354389420863,16.359196,False,False,0.6190526177061465,v2_main,False,False,True,False,
698,3075883233243117184,Orbital,0.8979,717.8966973242633,61.51154,14.506959802737276,15.807608,False,False,0.5084124722037752,v2_main,False,False,True,False,
699,1439339443215585792,Orbital,0.8966,269.4137417930116,79.540344,17.023435703980248,14.00742,False,False,0.5983836604631013,v2_main,False,False,True,False,
700,5858721324714675584,Orbital,0.8953,591.6594628199058,28.25076,7.167392338358717,16.414284,False,True,0.5331168640548455,v2_main,False,False,True,False,
701,4366500702166868608,Orbital,0.8942,275.3408505853898,47.042747,25.972652411446138,14.979367,False,False,0.5252126773709588,v2_main,True,False,True,False,
702,6418993829793252608,Orbital,0.8933,1159.0740928745754,11.155752,5.261033474259079,15.702133,False,False,0.5834901528873323,v2_main,False,False,True,False,
703,1442404091359396224,Orbital,0.8933,588.8224411592518,48.919777,0.6739149828272322,15.807341,False,False,0.5698910329935826,v2_main,False,False,True,False,
704,6150696671738067840,Orbital,0.8931,827.3019219423893,38.141346,1.3397160929845828,15.18747,False,False,0.6763521376013513,v2_main,False,False,True,False,
705,5120499356487487104,Orbital,0.8923,552.7193064320315,99.16174,0.0722622571961919,14.258029,False,False,0.514839747932177,v2_main,False,True,True,False,
706,3261805564258966272,Orbital,0.8897,564.1768682890169,15.171584,2.9979190389531545,15.087606,False,False,0.8014944919385575,v2_main,False,False,True,False,
707,5073554092632638848,Orbital,0.889,817.9821556362531,33.751274,0.2710166159202912,15.46875,False,False,0.583679946696003,v2_main,False,False,True,False,
708,5859138073991077248,Orbital,0.8879,846.3519945338211,12.379369,0.571049426856962,13.96205,False,True,2.1639987390298234,v2_main,False,False,True,False,
709,4751288437122136704,Orbital,0.8877,841.548286702477,56.021477,5.704926700147137,14.698454,False,False,0.5476046014872079,v2_main,False,False,True,False,
710,4248199573219059584,Orbital,0.8867,878.4706384958316,23.28495,0.988273689217996,13.368764,False,False,1.7446314517912458,v2_main,False,False,True,False,
711,1322568628286373632,Orbital,0.8862,1021.9121995539748,13.880161,4.984963352930319,16.466581,False,False,0.6326919071450519,v2_main,False,False,True,False,
712,6387647680995666304,Orbital,0.8855,860.8943983257599,73.76801,16.404239889000433,15.340816,False,False,0.5825970680543109,v2_main,False,False,True,False,
713,5649773914452646272,Orbital,0.8847,888.2075278515636,37.31477,0.3206523823760658,15.403893,False,False,0.6992629425738486,v2_main,False,False,True,False,
714,5355633933885075328,Orbital,0.8845,574.7398061433263,76.76796,2.2453851914797847,13.725297,False,True,1.1392068518170446,v2_main,False,False,True,False,UNKNOWN
715,2440289474287776896,Orbital,0.8844,899.8992675491502,10.618296,11.768875948868704,14.723334,False,False,1.0895764078758707,v2_main,False,False,True,False,
716,6679706797153534080,Orbital,0.8843,1058.5534332017005,13.332854,5.79302609950729,15.308904,False,False,0.5865010970426983,v2_main,False,False,True,False,
717,4071380820557119104,Orbital,0.8837,324.6019138090502,179.36105,0.0696713950309463,11.167371,False,False,0.5525617737820342,v2_main,False,False,True,False,
718,3482193667796615296,Orbital,0.8819,977.1685649340178,110.13001,0.4891643439165545,14.011243,False,False,0.5965149709228408,v2_main,False,False,True,False,
719,5852496469609565184,Orbital,0.879,962.3062022624443,17.661951,0.1245667329425387,13.040917,False,True,1.9387913823414569,v2_main,False,False,True,False,
720,5999921810471833216,AstroSpectroSB1,0.8789,781.805973678709,54.4756,0.7801688182699305,9.897571,False,True,1.9331668172985104,v2_main,False,True,True,False,
721,788587507734102912,Orbital,0.8778,479.63948175676376,26.150179,1.2358708356468886,16.107828,False,False,0.4819843546119453,v2_main,False,False,True,False,
722,3571596122186232192,Orbital,0.8778,246.84348880002628,27.328032,0.3240158067373451,15.193114,False,False,0.4770692413070593,v2_main,False,True,True,False,
723,1901235241435006080,Orbital,0.8756,214.21100695052343,42.83691,2.337802111304053,15.14034,False,False,0.523656083081495,v2_main,False,False,True,False,
724,6858282947387193856,Orbital,0.8754,558.8136961360422,35.559006,2.852183899630992,14.826546,False,False,0.6448285159708191,v2_main,False,False,True,False,
725,454629027094387712,Orbital,0.8744,512.8667183546745,62.1816,0.3771086066101015,14.91581,False,True,0.5733200806710154,v2_main,False,False,True,False,
726,379584781510800256,Orbital,0.8739,1059.4151294359735,268.0267,0.4423880067825974,13.56195,False,False,0.5901225637748806,v2_main,False,False,True,False,
727,4236844985355568128,Orbital,0.8732,565.0615001560645,52.727596,7.971428364466159,15.24412,False,False,0.5436013149001192,v2_main,False,False,True,False,
728,2024549009598558208,Orbital,0.8726,847.3559430337637,93.7372,10.96715671054707,13.816488,False,True,0.599663789120441,v2_main,False,False,True,False,
729,6492905956347080832,Orbital,0.8692,1057.5292172594154,18.843756,4.396436990695816,16.139242,False,False,0.6573367807274663,v2_main,False,False,True,False,
730,3184078579032750464,Orbital,0.8687,614.8946644912102,87.36731,0.9486445411002358,13.73133,False,False,1.195538877183418,v2_main,False,False,True,False,CONFIRMED
731,1987297620020146432,Orbital,0.8677,724.8099795895389,13.111063,0.1186899271144274,16.419813,False,True,0.7088520347295136,v2_main,False,False,True,False,
732,4858726803513513344,Orbital,0.8671,286.32471339757257,41.27985,0.5271535902063778,15.077928,False,False,0.5258060432107355,v2_main,False,False,True,False,
733,4968789738520547456,Orbital,0.8654,789.5674926780252,51.225742,0.2950696054346178,15.066429,False,False,0.6178047971027626,v2_main,False,True,True,False,
734,1964774712743440384,Orbital,0.8651,889.271141081874,11.5169935,0.3472888060571543,16.029753,False,True,1.009518603629575,v2_main,False,False,True,False,
735,6914785436893172224,Orbital,0.8651,810.3646977705463,16.638525,0.4517543198284764,15.981152,False,False,0.5848190714229825,v2_main,False,False,True,False,
736,2208943221256515712,AstroSpectroSB1,0.865,889.4045062789444,99.54239,1.159287078271538,12.688024,False,True,1.048065931383313,v2_main,False,False,True,False,
737,2174204774167549440,Orbital,0.8639,399.7304427667327,11.365291,0.323492615725848,14.069323,True,True,1.0698220930423343,v2_main,False,False,True,False,
738,314069006779562496,Orbital,0.8638,897.7831187886533,26.92136,1.8390302058955263,16.195084,False,False,0.555830857900387,v2_main,False,False,True,False,
