DETUID,IAUNAME,RA,DEC,DET_LIKE_0,primary_100,ls10_NWAY_p_any,ls10_NWAY_match_flag,ls10_LS10_RA,ls10_LS10_DEC,ls10_class_gal_exgal,ls10_Class_STAREX,ls10_Exgal_prob_STAREX,ls10_class_jetted,ls10_dered_mag_r,ls10_LS10_TYPE,ls10_n_alt,gdr3_NWAY_p_any,gdr3_NWAY_match_flag,gdr3_GDR3_RA,gdr3_GDR3_DEC,gdr3_GDR3_PQSO,gdr3_GDR3_PGal,gdr3_GDR3_Pstar,gdr3_GDR3_parallax,gdr3_GDR3_parallax_over_error,gdr3_GDR3_phot_g_mean_mag,gdr3_n_alt,cw_NWAY_p_any,cw_NWAY_match_flag,cw_CW2020_RA,cw_CW2020_DEC,cw_CW2020_w1mpro,cw_CW2020_w2mpro,cw_n_alt,in_ls10,in_gdr3,in_cw,gdr3_dsc_max,gdr3_dsc_label,ls10_gdr3_sep,diff_object_0.5,class_conflict_0.5,tier_0.5,diff_object_0.8,class_conflict_0.8,tier_0.8
sm03_167072_020_ML00452_001_c030,3eRASS J111229.2+173817,168.12176506715608,17.638065941207188,7.4810143,False,0.9998606,1.0,168.12240106469318,17.638908022859134,4.0,0.0,0.9026113986937683,0.0,20.531697571018327,PSF,0.0,0.8538327,1.0,168.12240106469318,17.638908022859134,0.00217571,2.069e-05,0.9973202,,,20.792868,0.0,0.9989956,1.0,168.1224469,17.6389027,15.816,14.748,0.0,True,True,True,0.9973202,STAR,0.0,False,True,T2_classified_contested,False,True,T2_classified_contested
sm03_163156_020_ML01831_001_c030,3eRASS J104419.7-664010,161.08235540414177,-66.66970375894246,6.081003,False,,,,,,,,,,,,0.091985844,1.0,161.08739124239312,-66.66876311203939,0.0,0.0,0.99296397,3.2687972914460413,71.09839,16.647022,0.0,0.30822796,1.0,161.0873723,-66.6687727,12.63,12.523,0.0,False,True,True,0.99296397,STAR,,False,False,T3_no_ls10_nothing,False,False,T3_no_ls10_nothing
sm03_055129_020_ML01158_001_c030,3eRASS J033249.4-381623,53.20622929312401,-38.27305963177805,18.32392,False,0.0321749,1.0,53.20557166614377,-38.272886846097904,5.0,0.0,0.9955618051122196,0.0,23.175506894896746,DEV,0.0,3.472851e-10,1.0,53.20907436429457,-38.278751231491206,1e-08,1.5e-07,0.9999928,2.142903469085646,2.2632992,20.543716,0.0,0.6487423,1.0,53.2044146,-38.272674,17.324,16.545,0.0,True,True,True,0.9999928,STAR,23.317540875820544,False,False,T4_in_ls10_unclassified,False,False,T4_in_ls10_unclassified
sm03_071150_020_ML00889_001_c030,3eRASS J044120.2-594947,70.33456656783754,-59.82993006580182,70.96355,False,0.9881688,1.0,70.33349126432611,-59.829832686496765,-5.0,1.0,1.0576321637461472e-09,0.0,15.769177515758518,PSF,0.0,0.9772204,1.0,70.33349126432611,-59.829832686496765,0.0,0.0,0.99296397,6.313659388283076,275.77127,15.531647,0.0,0.99307024,1.0,70.3334064,-59.8298228,11.87,11.759,0.0,True,True,True,0.99296397,STAR,0.0,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_029120_020_ML01408_001_c030,3eRASS J015415.6-300026,28.56525304063277,-30.007433840701967,6.7994757,False,0.71302265,1.0,28.563436643163126,-30.007674654220484,4.0,0.0,0.9131167952311205,0.0,20.752455816702337,REX,0.0,0.0,1.0,28.567032349982632,-29.99160609200969,0.0,0.0,0.999947,0.35475761378868614,5.8724613,16.553053,0.0,0.79493785,1.0,28.563365,-30.0076678,15.989,15.611,0.0,True,True,True,0.999947,STAR,58.92288628653217,False,False,T1_single_catalog_classified,False,False,T4_in_ls10_unclassified
sm03_310138_020_ML00448_001_c030,3eRASS J204602.2-473536,311.50926160009834,-47.5934449130059,14.416569,False,0.9824711,1.0,311.5084508198202,-47.594706866138914,5.0,0.0,0.973802057438384,0.0,22.467182026356635,REX,0.0,1.344227e-06,1.0,311.50162845245654,-47.592427740354886,0.0,0.0,0.9999732,2.3458711402095482,5.802412,19.6923,0.0,0.99863535,1.0,311.5084279,-47.5946886,15.753,14.759,0.0,True,True,True,0.9999732,STAR,18.48375182808509,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_123129_020_ML00303_001_c030,3eRASS J081656.4-401531,124.2353215532954,-40.258787760588,10.386669,False,,,,,,,,,,,,0.08446046,1.0,124.23489616658416,-40.25763495263254,0.0,0.0,0.9999955,0.21420341390781947,1.0433929,19.132225,0.0,0.96836996,1.0,124.2369277,-40.2570772,15.498,14.29,0.0,False,True,True,0.9999955,STAR,,False,False,T3_no_ls10_nothing,False,False,T3_no_ls10_nothing
sm03_206090_020_ML00285_001_c030,3eRASS J134254.3-004028,205.72637099329498,-0.6746960068969484,28.64562,False,0.47399244,1.0,205.72577588347116,-0.6731942920523297,4.0,0.0,0.8956328140300334,0.0,18.598092698796012,SER,0.0,0.0,1.0,205.71928126106388,-0.680462684117097,0.0,0.0,0.99969655,1.9928924965327448,94.51285,13.723301,0.0,0.927063,1.0,205.7258227,-0.6738002,15.974,15.359,0.0,True,True,True,0.99969655,STAR,35.089165232423056,False,False,T4_in_ls10_unclassified,False,False,T4_in_ls10_unclassified
sm03_074099_020_ML01109_001_c030,3eRASS J045639.5-093723,74.16495715023312,-9.623197328986882,6.2007103,False,0.9982805,1.0,74.16467078343112,-9.621529663737983,4.0,0.0,0.9249613559735891,0.0,19.26905819160572,PSF,0.0,0.99780566,1.0,74.16467078343112,-9.621529663737983,0.973009,0.0,0.02699101,-0.1458750875051797,-0.4939258,19.385176,0.0,0.9709154,1.0,74.1646354,-9.6214628,16.425,15.078,0.0,True,True,True,0.973009,QSO,0.0,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_148063_020_ML00469_001_c030,3eRASS J094753.5+255740,146.97318338606098,25.961192522111062,8.38961,False,0.40603772,1.0,146.97174371701436,25.960781614185453,4.0,0.0,0.835460006660426,0.0,21.837200630912065,REX,0.0,0.0,1.0,146.9713401983561,25.97515751286662,0.0,1.0,0.0,,,19.914865,0.0,0.72197384,1.0,146.971737,25.9607712,16.214,15.895,0.0,True,True,True,1.0,GALAXY,51.76971329812135,False,False,T4_in_ls10_unclassified,False,False,T4_in_ls10_unclassified
sm03_308156_020_ML00179_001_c030,3eRASS J204158.2-672129,310.4928636462468,-67.35812374096871,32.431496,False,0.98780376,1.0,310.4906746901359,-67.35648896556881,-5.0,1.0,1.9499834051694077e-06,0.0,10.18776484787054,PSF,0.0,0.8949203,1.0,310.4906746901359,-67.35648896556881,0.0,0.0,0.99296397,6.883112544185777,314.3976,10.201574,0.0,0.96428967,1.0,310.4906479,-67.3564665,8.905,8.908,0.0,True,True,True,0.99296397,STAR,0.0,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_189075_020_ML01059_001_c030,3eRASS J123822.5+162404,189.59403221895542,16.40120038234896,6.1413946,False,0.9829622,1.0,189.5952521656317,16.401534839158963,4.0,0.0,0.9237312031788246,0.0,22.29965599480402,PSF,0.0,0.07293365,1.0,189.5971498112353,16.400316561482462,1e-08,8.6e-07,0.99999446,-0.030353279646687246,-0.037693463,19.990448,0.0,0.94731027,1.0,189.5954091,16.4015124,17.166,16.124,0.0,True,True,True,0.99999446,STAR,7.885678633720821,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_187126_020_ML00219_001_c030,3eRASS J122310.6-370251,185.79424195998834,-37.04762817546999,35.289715,False,0.9996799,1.0,185.79422401681114,-37.04844850673197,5.0,0.0,0.994472449648615,0.0,20.24890612897483,PSF,0.0,0.9329408,1.0,185.79422401681114,-37.04844850673197,0.13960999,0.0,0.86038655,0.27987575557079614,0.30338198,20.674065,0.0,0.9986822,1.0,185.7942483,-37.0484914,15.817,14.618,0.0,True,True,True,0.86038655,STAR,0.0,False,True,T2_classified_contested,False,True,T2_classified_contested
sm03_236174_020_ML01377_001_c030,3eRASS J160710.1-850006,241.79249182038063,-85.0017628914274,10.430458,False,0.07173167,1.0,241.785695146045,-85.00156514791806,3.0,0.0,,0.0,23.147953221591518,PSF,1.0,0.09189859,1.0,241.79916507448917,-85.00390301445672,0.0,0.0,0.9999742,1.4375301175246777,5.2054634,19.507505,0.0,0.38912725,1.0,241.7616561,-85.0006905,12.236,12.127,0.0,True,True,True,0.9999742,STAR,9.417280908976577,False,False,T4_in_ls10_unclassified,False,False,T4_in_ls10_unclassified
sm03_028129_020_ML01196_001_c030,3eRASS J015018.8-400419,27.578518035104274,-40.072184923535275,10.051396,False,0.98529476,1.0,27.579678895935707,-40.07238450752931,4.0,0.0,0.8636261495723212,0.0,20.4965236174012,PSF,0.0,0.9661848,1.0,27.579678895935707,-40.07238450752931,0.8456672,5.8e-07,0.15433046,-0.33941259508274313,-0.417668,20.59594,0.0,0.79114264,1.0,27.5795201,-40.0723738,17.325,16.253,0.0,True,True,True,0.8456672,QSO,0.0,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_077162_020_ML02865_001_c030,3eRASS J050051.6-721549,75.2151054243113,-72.26363228430989,6.003171,False,0.06099951,1.0,75.21095867325111,-72.26336076494566,2.0,0.0,,0.0,20.479018901989797,PSF,1.0,0.030816149,1.0,75.21675848789653,-72.26230272101232,4e-08,0.0,0.99999297,0.08624471852388041,0.34089738,19.64567,1.0,0.03678707,1.0,75.2163507,-72.2623016,17.49,18.262,0.0,True,True,True,0.99999297,STAR,7.413973041186362,False,False,T4_in_ls10_unclassified,False,False,T4_in_ls10_unclassified
sm03_323138_020_ML00592_001_c030,3eRASS J213656.4-463317,324.23539134607194,-46.554822928768424,7.1353607,False,0.9380625,1.0,324.23826990681044,-46.55277365582771,5.0,0.0,0.9783304434853628,0.0,22.044641971550675,PSF,0.0,0.01889046,1.0,324.24135413404963,-46.555359728744,0.12781128,4.1e-07,0.87218356,0.07853234974133737,0.08629965,20.612942,0.0,0.028001558,1.0,324.2390514,-46.5523871,16.769,16.394,0.0,True,True,True,0.87218356,STAR,12.040550190467263,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_185093_020_ML00377_001_c030,3eRASS J121205.8-015603,183.02419106262653,-1.9342453354810047,14.329561,False,0.99997836,1.0,183.02279140422038,-1.9341749268024953,5.0,0.0,0.996493747309297,0.0,20.1244142063106,PSF,0.0,0.99982643,1.0,183.02279140422038,-1.9341749268024953,0.9999994,5.6e-07,8e-08,-0.5812738544616927,-0.6437027,20.120188,0.0,0.9955503,1.0,183.0228935,-1.9341009,15.185,14.488,0.0,True,True,True,0.9999994,QSO,0.0,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_060177_020_ML00671_001_c030,3eRASS J050935.8-874639,77.39951681750229,-87.77770469564307,12.152723,False,0.03796373,1.0,77.40314371217785,-87.7775226918681,-5.0,1.0,0.02792860955979173,0.0,18.522196079122512,PSF,0.0,0.39137197,1.0,77.40314371217785,-87.7775226918681,0.0,0.0,0.99998957,0.4785097567837362,2.804136,18.927097,0.0,0.12371149,1.0,77.4044291,-87.7775348,15.93,16.035,0.0,True,True,True,0.99998957,STAR,0.0,False,False,T4_in_ls10_unclassified,False,False,T4_in_ls10_unclassified
sm03_185096_020_ML00784_001_c030,3eRASS J122102.5-053854,185.26077778718124,-5.648406833496078,9.481626,False,0.0020576122,1.0,185.26129603446273,-5.646715047412228,5.0,0.0,0.996568554014454,0.0,23.359366467362612,REX,0.0,5.5607707e-08,1.0,185.26418818169205,-5.653520108609295,0.0,0.0,0.9999838,0.9978339635018317,5.5191154,18.226696,0.0,0.4748632,1.0,185.2601259,-5.6473298,17.753,17.037,0.0,True,True,True,0.9999838,STAR,26.599199470672595,False,False,T4_in_ls10_unclassified,False,False,T4_in_ls10_unclassified
sm03_174150_020_ML00245_001_c030,3eRASS J114009.7-595636,175.04064386149525,-59.94350714653044,17.92254,False,,,,,,,,,,,,0.12976073,1.0,175.03955078125,-59.945613861083984,0.0,0.0,0.9999503,1.4185854196548462,52.764435,15.035195,0.0,0.0003793113,1.0,175.0463492,-59.9426001,14.518,14.566,0.0,False,True,True,0.9999503,STAR,,False,False,T3_no_ls10_nothing,False,False,T3_no_ls10_nothing
sm03_180081_020_ML00068_001_c030,3eRASS J115451.6+091713,178.71520798790033,9.287018369416357,73.2561,False,0.9999915,1.0,178.71459491114564,9.287769446624047,5.0,0.0,0.9991394826891662,0.0,19.221166542692227,PSF,0.0,0.99629,1.0,178.71459491114564,9.287769446624047,0.99999905,7.2e-07,2.5e-07,-0.9840607035702644,-2.2207732,19.257868,0.0,0.99989486,1.0,178.7146271,9.2877901,14.999,13.972,0.0,True,True,True,0.99999905,QSO,0.0,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_196114_020_ML00535_001_c030,3eRASS J130014.8-241016,195.06168124904138,-24.17137734907248,16.657274,False,0.99418914,1.0,195.06253473084507,-24.16973166990091,-5.0,1.0,0.00020859300215100558,0.0,10.886033530267573,PSF,0.0,0.9380839,1.0,195.06253473084507,-24.16973166990091,0.0,0.0,0.99861324,6.969325540226445,234.14148,9.922735,0.0,0.9764836,1.0,195.0625685,-24.1697194,8.513,8.533,0.0,True,True,True,0.99861324,STAR,0.0,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_158108_020_ML00077_001_c030,3eRASS J103232.9-183310,158.13723548472458,-18.552953732828048,54.50088,False,0.9989208,1.0,158.13692905352835,-18.552553716987283,-5.0,1.0,2.2148623310066077e-06,0.0,13.092271535408704,PSF,0.0,0.9971471,1.0,158.13692905352835,-18.552553716987283,0.0,0.0,0.99984413,1.081168831062864,56.394302,13.29014,0.0,0.99294704,1.0,158.1369387,-18.5525723,11.491,11.501,0.0,True,True,True,0.99984413,STAR,0.0,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_064135_020_ML01415_001_c030,3eRASS J041156.7-441103,62.98664036158118,-44.18419049804718,15.799934,False,0.021291023,1.0,62.98614479211423,-44.18462383885492,4.0,0.0,0.6556155863048306,0.0,22.026277024893133,DEV,0.0,2.220446e-16,1.0,62.97691281680202,-44.18420244141791,0.0,0.0,0.99990845,1.0328851959848953,40.28897,15.720051,0.0,0.21902318,1.0,62.98614,-44.1846128,16.026,15.876,0.0,True,True,True,0.99990845,STAR,23.881053938195016,False,False,T4_in_ls10_unclassified,False,False,T4_in_ls10_unclassified
sm03_051123_020_ML01912_001_c030,3eRASS J032556.1-340805,51.48380099673039,-34.13488940425863,6.2211967,False,0.30287248,1.0,51.483296079466314,-34.13586663994897,4.0,0.0,0.884379530727157,0.0,23.216780298291418,REX,0.0,0.015091335,1.0,51.48850909918272,-34.137488518487665,0.0,0.0,0.9982583,4.617356353813894,121.658485,16.343573,0.0,0.5205325,1.0,51.4831479,-34.1358213,17.02,16.242,0.0,True,True,True,0.9982583,STAR,16.594612024569372,False,False,T4_in_ls10_unclassified,False,False,T4_in_ls10_unclassified
sm03_230162_020_ML00932_001_c030,3eRASS J151901.4-725352,229.75621968563212,-72.8978988712824,7.1503825,False,0.9498917,1.0,229.75492766890352,-72.8962849126462,2.0,0.0,,0.0,inf,PSF,0.0,0.10349626,1.0,229.75492766890352,-72.8962849126462,0.17696828,9.4e-07,0.8230308,-1.2170414675385326,-1.2855744,20.605394,0.0,0.95617825,1.0,229.7550146,-72.8963801,16.012,15.012,0.0,True,True,True,0.8230308,STAR,0.0,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_150138_020_ML00716_001_c030,3eRASS J095903.8-484801,149.76622838654512,-48.800280693729995,11.677858,False,,,,,,,,,,,,0.6756791,1.0,149.76621294254522,-48.800923245292054,0.0,0.0,0.99976176,1.8638578205691543,174.02267,13.2223015,0.0,0.5034661,1.0,149.766231,-48.8008636,11.596,11.672,0.0,False,True,True,0.99976176,STAR,,False,False,T3_no_ls10_gdr3_dsc_only,False,False,T3_no_ls10_nothing
sm03_072144_020_ML01500_001_c030,3eRASS J044321.4-550819,70.8394652322914,-55.138645496482404,24.412804,False,0.96730375,1.0,70.8407324770939,-55.13812839716333,5.0,0.0,0.961472985272638,0.0,22.256917522041213,PSF,0.0,0.0,1.0,70.8233332026209,-55.13191115190766,0.0,1e-08,0.99995595,0.4815717561381573,3.27218,18.246143,0.0,0.7532341,1.0,70.8402617,-55.1381543,17.676,17.0,0.0,True,True,True,0.99995595,STAR,42.22381208855685,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_183072_020_ML00125_001_c030,3eRASS J120902.6+175340,182.2610367180698,17.894684445601083,38.57398,False,0.99992466,1.0,182.26095514185062,17.894860240874113,5.0,0.0,0.969040097311274,0.0,19.058842642755582,PSF,0.0,0.9965207,1.0,182.26095514185062,17.894860240874113,0.98863405,3e-08,0.01136575,-0.37024729851382654,-1.0664275,19.459059,0.0,0.99981695,1.0,182.2609904,17.8948638,14.887,13.779,0.0,True,True,True,0.98863405,QSO,0.0,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_167096_020_ML00819_001_c030,3eRASS J110722.9-065758,166.84549323341923,-6.966248730751994,8.386458,False,0.999963,1.0,166.8466519510989,-6.967790220004177,4.0,0.0,0.8989707842095302,0.0,18.261026077091117,PSF,0.0,0.9994857,1.0,166.8466519510989,-6.967790220004177,1.0,0.0,0.0,0.1517553431403832,0.63490933,18.365622,0.0,0.9958914,1.0,166.8466754,-6.9677799,14.994,13.63,0.0,True,True,True,1.0,QSO,0.0,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_184132_020_ML00184_001_c030,3eRASS J121705.7-431418,184.27383634546044,-43.238535168373794,35.69922,False,,,,,,,,,,,,0.68733954,1.0,184.27488195974018,-43.23938927386931,0.01080447,3e-08,0.9891892,-1.2514684698569836,-1.626484,20.43645,0.0,0.99914116,1.0,184.2748951,-43.2393747,16.014,15.024,0.0,False,True,True,0.9891892,STAR,,False,False,T3_no_ls10_gdr3_dsc_only,False,False,T3_no_ls10_nothing
sm03_100156_020_ML01003_001_c030,3eRASS J063412.2-663232,98.55094684624825,-66.5423318449381,70.00848,False,0.99962723,1.0,98.55191203731289,-66.54221480195046,5.0,0.0,0.9947793170717969,0.0,20.268157402091333,PSF,0.0,0.8981537,1.0,98.55191203731289,-66.54221480195046,0.2599425,0.0,0.7400571,-1.5991533410939902,-1.6623957,20.77058,0.0,0.97999245,1.0,98.552352,-66.5424113,16.927,15.92,0.0,True,True,True,0.7400571,STAR,0.0,False,True,T2_classified_contested,False,True,T2_classified_contested
sm03_129120_020_ML00440_001_c030,3eRASS J083011.5-304444,127.54822254452694,-30.74555970004487,8.434096,False,,,,,,,,,,,,0.15164527,1.0,127.55148412904067,-30.747122772437127,0.05198073,8.8e-07,0.9480038,-0.36593998443093223,-1.0537966,19.841225,1.0,7.3928313e-06,1.0,127.5436968,-30.7494083,17.184,17.92,0.0,False,True,True,0.9480038,STAR,,False,False,T3_no_ls10_nothing,False,False,T3_no_ls10_nothing
sm03_019168_020_ML01562_001_c030,3eRASS J010211.5-785716,15.548186814424437,-78.95464030805725,10.3545,False,0.67440933,1.0,15.544675736224427,-78.95321940294967,4.0,0.0,0.9145719441211869,0.0,21.23437571101443,PSF,0.0,0.002735163,1.0,15.549926986561326,-78.95129788438179,0.00015358,1.422e-05,0.99908715,,,21.026075,0.0,0.8799656,1.0,15.544399,-78.9530261,17.364,16.443,0.0,True,True,True,0.99908715,STAR,7.80848248500573,False,False,T1_single_catalog_classified,False,False,T4_in_ls10_unclassified
sm03_245114_020_ML00548_001_c030,3eRASS J162554.0-233156,246.4752789627622,-23.532427428627727,6.4966326,False,,,,,,,,,,,,0.018315418,1.0,246.47700419615356,-23.532464756051418,0.0,0.0,0.99999636,-0.8371649303318559,-1.7020984,19.910622,0.0,0.14070259,1.0,246.4768907,-23.5325107,16.761,16.976,0.0,False,True,True,0.99999636,STAR,,False,False,T3_no_ls10_nothing,False,False,T3_no_ls10_nothing
sm03_213081_020_ML00628_001_c030,3eRASS J141430.7+090303,213.62824958305285,9.051038072844168,10.907793,False,0.96597755,1.0,213.62835317339918,9.05170702606221,5.0,0.0,0.9791731480228947,0.0,21.98716591924843,REX,0.0,0.0,1.0,213.61726912419056,9.039300656066473,0.0,0.0,0.9999045,0.3411731549937465,5.1440344,16.624126,0.0,0.93338263,1.0,213.6283947,9.0517286,17.551,16.517,0.0,True,True,True,0.9999045,STAR,59.56159504403654,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_106144_020_ML02243_001_c030,3eRASS J071110.9-550614,107.7956626072825,-55.1041088771828,6.5296073,False,0.00014410744,1.0,107.80310782299334,-55.10443264654105,-5.0,0.0,,0.0,19.97592602514893,PSF,0.0,0.0010363768,1.0,107.80310782299334,-55.10443264654105,0.0,0.0,0.9999916,0.5043324283367087,1.0227225,20.413738,0.0,0.81172687,1.0,107.7936161,-55.1035202,16.496,15.81,0.0,True,True,True,0.9999916,STAR,0.0,False,False,T4_in_ls10_unclassified,False,False,T4_in_ls10_unclassified
sm03_323138_020_ML00178_001_c030,3eRASS J212755.2-465339,321.9800751863377,-46.89424304816874,28.450024,False,0.9999682,1.0,321.9798482648635,-46.89288415108355,5.0,0.0,0.9963349645909922,0.0,19.583399282930507,PSF,0.0,0.99934614,1.0,321.9798482648635,-46.89288415108355,1.0,0.0,0.0,0.7328526635970777,1.5750688,19.639488,0.0,0.9907064,1.0,321.9797561,-46.8928591,15.964,14.728,0.0,True,True,True,1.0,QSO,0.0,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_166120_020_ML00232_001_c030,3eRASS J110132.2-295620,165.38435172042486,-29.9390094513388,29.414904,False,0.99680716,1.0,165.3843419592161,-29.939051876601017,4.0,0.0,0.8115072691798175,0.0,20.353363583461174,REX,0.0,0.0,1.0,165.37938020710325,-29.94357829212815,0.0,7e-08,0.999995,-1.2040493298422814,-0.64222085,20.874914,0.0,0.9920722,1.0,165.3843974,-29.939017,15.96,15.446,0.0,True,True,True,0.999995,STAR,22.474884294173172,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_042108_020_ML00558_001_c030,3eRASS J025446.1-172757,43.69232293431003,-17.465989846559214,15.718582,False,0.98292583,1.0,43.691608061898286,-17.463984735713296,4.0,0.0,0.907043931761041,0.0,21.17062132847371,PSF,0.0,0.00016121948,1.0,43.68850607165008,-17.46942149029784,0.0,0.0,0.99998945,1.388942841341049,2.7388513,20.25628,0.0,0.8357382,1.0,43.6916782,-17.4640866,17.097,16.054,0.0,True,True,True,0.99998945,STAR,22.283394992861577,False,False,T1_single_catalog_classified,False,False,T1_single_catalog_classified
sm03_122057_020_ML00344_001_c030,3eRASS J080858.9+322551,122.2455537435643,32.430994545283,7.61718,False,,,,,,,,,,,,0.38604498,1.0,122.24686273472115,32.430441726005306,0.0,0.0,0.99993074,0.36617139413472477,3.1344702,17.376648,0.0,0.049399506,1.0,122.2469016,32.4304572,15.931,16.281,0.0,False,True,True,0.99993074,STAR,,False,False,T3_no_ls10_nothing,False,False,T3_no_ls10_nothing
sm03_014162_020_ML00522_001_c030,3eRASS J004428.4-722206,11.118542366404995,-72.36837772559011,10.238925,False,0.024504492,1.0,11.123921167569604,-72.36793981829747,-5.0,0.0,,0.0,16.983570496174067,PSF,2.0,0.06110266,1.0,11.112158164386779,-72.36582091795276,0.1203386,0.00020223,0.87944835,0.6831668636550801,0.5811935,20.827091,1.0,0.057472527,1.0,11.111937,-72.3696277,15.789,15.731,0.0,True,True,True,0.87944835,STAR,14.923758137384906,False,False,T4_in_ls10_unclassified,False,False,T4_in_ls10_unclassified
sm03_185162_020_ML00492_001_c030,3eRASS J121502.9-705930,183.76240042022232,-70.99168654646203,17.00665,False,,,,,,,,,,,,0.027214075,1.0,183.75989976045832,-70.99243879677616,0.0,0.0,0.9999855,-0.29433840650736726,-0.8720627,19.769442,0.0,0.22591962,1.0,183.76019,-70.99148,17.906,18.145,0.0,False,True,True,0.9999855,STAR,,False,False,T3_no_ls10_nothing,False,False,T3_no_ls10_nothing
