IAUNAME,UID,RA,DEC,POS_ERR,DET_LIKE_0,EXT_LIKE,ML_RATE_1,ML_RATE_ERR_1,ML_FLUX_1,ML_EXP_1,MJD_MIN,MJD_MAX,FLAG_SP_SNR,FLAG_SP_BPS,FLAG_SP_LGA,FLAG_SP_GC_CONS,FLAG_NO_RADEC_ERR,FLAG_NO_CTS_ERR,FLAG_OPT,in_dr2_any_sep,in_dr2_any_name,in_dr2_any_rate,in_dr2_any_extlike,in_dr2_any_detlike,nn2_sep_arcsec,nn2_rate,nn2_detlike,next_sep_arcsec,next_extlike,next_rate,n2_within_120,nn2_bright_sep_arcsec,nn2_bright_name,nn2_bright_rate,dr1_nn_sep_arcsec,dr1_nn_rate,forensic_class,ul_exposure_s,ul_b_flux,ul_s_flux,ul_flag_pos,ul_presence,ul_fade_frac,t1_over_t3_approx,forensic_class_v2
1eRASS J055216.6-681015,109015900365,88.06918590212834,-68.17095656374906,1.9657853,46.511044,0.0,0.018720258,0.003393735,1.7430408e-14,2503.9958,58943.54,58967.54,0,0,0,0,0,0,0,58.78848585366826,3eRASS J055216.1-681114,0.042285413,19.625616,38.810627,63.31449696847018,0.031650156,278.82584,58.78848585366826,19.625616,0.042285413,2,63.314496968465335,3eRASS J055225.1-680934,0.0316501557826995,260.6489090031885,0.0065021296,ARTIFACT-CONFUSION,7707.8818359375,3.575204436429176e-14,3.1841676105710814e-14,1,1.122806608722448,2.051130665690198,0.3248617263857473,FADE-CANDIDATE
1eRASS J051235.3-093621,107709900071,78.14741253641436,-9.606101566337902,3.0161016,46.377567,0.0,0.16698653,0.03743466,1.5548093e-13,141.77574,58925.902,58927.07,0,0,0,0,0,0,0,16.656288205562774,3eRASS J051236.0-093634,0.13049828,0.0,114.069244,16.656288205562774,0.13049828,114.069244,842.3418425791714,17.924007,0.17055179,1,16.656288205558727,3eRASS J051236.0-093634,0.1304982751607895,241.37454684967005,0.030075148,ARTIFACT-CONFUSION,417.5189208984375,1.856402401592683e-13,7.831634104248086e-14,1,2.370389597984054,1.1939743360119357,0.3395672217558909,ARTIFACT-CONFUSION
1eRASS J050609.3-631039,107915300068,76.53916069674437,-63.177671757058334,2.0488596,45.954063,0.0,0.049596507,0.008263153,4.6179244e-14,1223.8186,58850.65,58862.316,0,0,0,0,0,0,0,41.65225045518722,3eRASS J050607.2-631000,0.42648292,344.79868,708.31036,108.35997578994964,0.027792504,69.10303,41.65225045518722,344.79868,0.42648292,1,108.35997578994773,3eRASS J050607.0-630852,0.0277925040572881,161.22375568487155,0.017967865,ARTIFACT-CONFUSION,3473.008544921875,5.875145883032022e-14,1.8152566580963148e-14,1,3.2365373000165,1.272248173450397,0.3523799565046938,ARTIFACT-CONFUSION
1eRASS J205753.3-524625,131314400014,314.47241883112684,-52.77367597133139,2.514304,45.80952,0.0,0.30041134,0.064294465,2.7971261e-13,92.75461,58962.684,58963.516,0,0,0,0,0,0,0,3.393173110814157,3eRASS J205753.0-524624,0.6426212,40.481647,346.61267,81.24987319087082,0.030417096,7.0047517,3.393173110814157,40.481647,0.6426212,1,,,,202.6000767528547,0.54738194,ARTIFACT-SPLIT/MOVED,289.28814697265625,5.025290621997469e-13,1.388649530651223e-13,1,3.618832910014957,1.796590658532509,0.3206305234786105,ARTIFACT-SPLIT/MOVED
1eRASS J015226.5-273159,102811700058,28.11071040254773,-27.53307706856329,2.820907,45.39408,0.0,0.1443598,0.033329748,1.3441322e-13,155.91872,58842.004,58843.336,0,0,0,0,0,0,0,18.08725560416923,3eRASS J015227.1-273215,0.13638113,0.0,119.18466,18.08725560416923,0.13638113,119.18466,696.3650998597866,3.7116137,0.05256144,1,18.08725560417049,3eRASS J015227.1-273215,0.136381134390831,153.9418790985605,0.02845655,ARTIFACT-CONFUSION,414.6365661621094,1.9429459939806356e-13,7.934805427729091e-14,1,2.4486372245383445,1.4455021566930957,0.3760370713157046,ARTIFACT-CONFUSION
1eRASS J051213.9-625407,107915300753,78.05825323290588,-62.90210484471616,2.101029,45.162582,0.0,0.025404176,0.005025197,2.3653795e-14,1398.235,58857.98,58871.316,0,0,0,0,0,0,0,63.85201598378866,3eRASS J051210.4-625506,0.031154815,0.0,140.52881,63.85201598378866,0.031154815,140.52881,727.9341080605562,252.37744,0.3558734,1,63.85201598378692,3eRASS J051210.4-625506,0.031154815107584,65.948768010727,0.039543565,ARTIFACT-CONFUSION,3776.929443359375,3.4472987344488094e-14,3.373315488703829e-14,0,1.0219319082347105,1.457397738692167,0.3702041621292097,FADE-CANDIDATE
1eRASS J085450.5-664459,113515600089,133.71082991910467,-66.74974581150113,3.3015866,44.82304,0.0,0.06303587,0.013433409,5.8692614e-14,457.3797,58847.805,58852.137,0,0,0,0,0,0,0,30.773286118333367,3eRASS J085447.3-664523,0.38915968,32.41959,217.48386,188.26161120406528,0.027926208,29.994804,30.773286118333367,32.41959,0.38915968,0,,,,71.10109008255591,0.07146693,ARTIFACT-EXTENDED,1260.52392578125,1.0027981049709479e-13,5.353709351383664e-14,1,1.8730902989938647,1.7085592830657497,0.3628488842181431,ARTIFACT-EXTENDED
1eRASS J063353.0-681544,109815900976,98.4709793601384,-68.26234509466403,2.2593806,44.61312,0.0,0.017557422,0.003345685,1.6347694e-14,2355.2693,58851.477,58874.145,0,0,0,0,0,0,0,46.16841666343539,3eRASS J063344.9-681534,0.01043144,0.0,42.397663,46.16841666343539,0.01043144,42.397663,446.39096238372935,6.885297,0.013378879,2,46.16841666343399,3eRASS J063344.9-681534,0.010431439615786,126.12636366425114,0.0071285535,ARTIFACT-CONFUSION,6555.7470703125,1.6853023222297182e-14,1.5860734288984137e-14,0,1.0625626099796797,1.0309113458018715,0.3592678721035112,FADE-CANDIDATE
1eRASS J074822.7-664030,111415600205,117.09469285464355,-66.67512644774528,2.4737022,44.53208,0.0,0.0468908,0.009671325,4.3659964e-14,669.1523,58837.31,58843.473,0,0,0,0,0,0,0,45.16475827357191,3eRASS J074821.2-663946,0.019722259,0.0,30.566364,45.16475827357191,0.019722259,30.566364,945.7489465959808,33.56327,0.15462247,2,,,,122.51935497014296,0.01629237,PLAUSIBLE-FADER,1801.6077880859373,4.203077772976793e-14,3.9728748855169874e-14,1,1.0579436539265317,0.9626846629962392,0.3714195200670842,FADE-CANDIDATE
1eRASS J051825.0-541619,108114400304,79.6045059184695,-54.27209054607607,2.5404897,44.48685,0.0,0.05052872,0.010843241,4.7047225e-14,532.4226,58909.047,58913.883,0,0,0,0,0,0,0,47.25009822123899,3eRASS J051819.8-541608,0.020394024,0.0,33.807346,47.25009822123899,0.020394024,33.807346,705.8567075909862,21.827051,0.115512654,3,,,,179.3474715882779,0.019177467,PLAUSIBLE-FADER,1755.24365234375,4.5150718558893694e-14,4.3216789874381614e-14,1,1.0447494756119886,0.9596893027993402,0.3033325882073775,FADE-CANDIDATE
1eRASS J053429.4-660909,108715601404,83.62259950231504,-66.1526832796108,2.2545822,44.324036,0.0,0.018710425,0.0031721261,1.7421254e-14,3223.0964,58828.98,59011.375,0,0,0,0,0,0,0,6.856931781076304,3eRASS J053428.4-660906,0.04947165,34.4709,60.28387,92.83099261390544,0.0058863414,12.601183,6.856931781076304,34.4709,0.04947165,2,118.20041198021384,3eRASS J053448.8-660857,0.0273227076977491,116.68232325813104,0.03085226,ARTIFACT-SPLIT/MOVED,7567.75390625,1.9590360963214065e-14,4.626825571301839e-15,1,4.234082452713248,1.1245092324131238,0.4258986801008597,ARTIFACT-SPLIT/MOVED
1eRASS J140705.3-510057,121014100010,211.77215260533728,-51.01600903746185,2.5053418,44.177326,0.0,0.2967515,0.053389348,2.7630494e-13,156.22562,58890.184,58895.85,0,0,0,0,0,0,0,48.769814153585855,3eRASS J140709.6-510124,2.8465924,308.60974,813.95557,85.67393539457473,0.07820801,14.077657,48.769814153585855,308.60974,2.8465924,1,,,,55.04192545877076,0.08077606,ARTIFACT-EXTENDED,444.0201110839844,3.084071897602875e-13,9.178160347619174e-14,1,3.360228826687351,1.1161841325033404,0.3518435676677055,ARTIFACT-EXTENDED
1eRASS J045632.2-560845,107714700159,74.13434476093727,-56.146100814303935,2.202628,44.10485,0.0,0.049452946,0.010202904,4.6045575e-14,699.8195,58885.215,58896.047,0,0,0,0,0,0,0,49.26557568712584,3eRASS J045633.3-560934,0.088230446,10.779213,155.06511,124.4125881239957,0.012837397,14.273301,49.26557568712584,10.779213,0.088230446,0,,,,54.70586084949027,0.060468055,ARTIFACT-EXTENDED,1768.6263427734375,5.953828467568367e-14,5.007959650270288e-14,1,1.1888730907101115,1.2930294534422402,0.3956853310816299,FADE-CANDIDATE
1eRASS J071556.4-684551,110615900119,108.98536771695618,-68.76430100061935,2.4712827,43.62764,0.0,0.038138725,0.0072549316,3.5510918e-14,1088.6913,58850.477,58860.81,0,0,0,0,0,0,0,26.89243368505598,3eRASS J071553.3-684530,0.07004371,0.0,370.31824,26.89243368505598,0.07004371,370.31824,334.93759008835514,101.90234,0.15920746,1,26.89243368505881,3eRASS J071553.3-684530,0.0700437128543853,30.65777040681553,0.04369029,ARTIFACT-CONFUSION,3117.828857421875,6.905409675062729e-14,2.2111217411603483e-14,1,3.1230345876111376,1.944587767362908,0.3491825080162469,ARTIFACT-CONFUSION
1eRASS J050746.0-620612,107915300207,76.94185705281826,-62.10359985511424,2.0779452,43.416454,0.0,0.028127337,0.0056536007,2.6189327e-14,1233.1635,58861.316,58873.316,0,0,0,0,0,0,0,41.741948447194176,3eRASS J050744.3-620532,0.08473271,0.0,501.8375,41.741948447194176,0.08473271,501.8375,1054.2376228362098,3.2222996,0.014062287,3,41.74194844719876,3eRASS J050744.3-620532,0.084732711315155,43.281799335484166,0.055333197,ARTIFACT-CONFUSION,3304.883544921875,5.6448399963658295e-14,4.4848026252994686e-14,1,1.258659626294903,2.1553971189736294,0.3731337226374647,FADE-CANDIDATE
1eRASS J062940.4-654602,110015600020,97.41846851783826,-65.76732720000771,2.512138,43.407146,0.0,0.029817434,0.005563225,2.7762975e-14,1514.4138,58994.21,59009.21,0,0,0,0,0,0,0,58.06094764840092,3eRASS J062949.8-654600,0.37292275,0.0,4614.217,58.06094764840092,0.37292275,4614.217,845.170807155148,14.503369,0.031875756,1,58.06094764840082,3eRASS J062949.8-654600,0.3729227483272552,58.69815506343386,0.27601403,ARTIFACT-CONFUSION,4099.3486328125,4.3880341932733483e-14,2.9818022915161994e-14,1,1.4716046753864769,1.5805345764541976,0.3694279105412374,FADE-CANDIDATE
1eRASS J113249.9-203013,117411100032,173.20803307670806,-20.5038422291173,3.3740072,43.33289,0.0,0.11731276,0.027631238,1.0922976e-13,192.2408,58828.95,59011.406,0,0,0,0,0,0,0,73.57010122563955,3eRASS J113244.8-203030,0.090552256,0.0,75.66271,73.57010122563955,0.090552256,75.66271,1898.5193946612933,4.95855,0.09373778,1,73.5701012256395,3eRASS J113244.8-203030,0.0905522555112838,60.48247204501715,0.07958823,ARTIFACT-CONFUSION,409.1567687988281,1.3470902995513234e-13,1.3356621310269684e-13,0,1.0085561821802704,1.23326307734387,0.4698463148107415,FADE-CANDIDATE
1eRASS J081456.4-680627,112115900252,123.73507600162316,-68.10750854192727,2.411867,43.035877,0.0,0.043698672,0.009384468,4.0687776e-14,612.40027,58848.805,58854.473,0,0,0,0,0,0,0,88.08663569706295,3eRASS J081443.9-680532,0.013142985,0.0,14.48487,88.08663569706295,0.013142985,14.48487,382.08244927543416,47.53493,0.13866496,1,,,,143.95059498940628,0.05266101,PLAUSIBLE-FADER,1775.1722412109375,3.64320153092932e-14,3.618755143632024e-14,0,1.006755468752926,0.8954044406185583,0.3449807606174879,FADE-CANDIDATE
1eRASS J050404.9-492942,107613800013,76.02044995017832,-49.49519474897214,2.5963366,42.903164,0.0,0.120420046,0.02348212,1.1212295e-13,331.32553,58907.22,58910.22,0,0,0,0,0,0,0,9.010583924489154,3eRASS J050405.3-492934,0.2965971,55.6139,94.03716,108.31658824128615,0.013817631,7.5864263,9.010583924489154,55.6139,0.2965971,1,,,,45.04934963820745,0.04546889,ARTIFACT-SPLIT/MOVED,1192.945556640625,1.180495452909533e-13,3.3008724876701374e-14,1,3.5763134059830497,1.0528580035662038,0.2777373436328678,ARTIFACT-SPLIT/MOVED
1eRASS J011447.3-282034,101811700021,18.69737023119201,-28.342848900079225,2.5611012,42.810707,0.0,0.18094173,0.041155133,1.6847461e-13,131.64362,58831.504,58832.67,0,0,0,0,0,0,0,86.43744202576048,3eRASS J011440.8-282038,0.83668625,82.37537,202.89893,157.98465956479305,0.022589233,7.9947367,86.43744202576048,82.37537,0.83668625,0,,,,119.50666739007563,0.0720015,ARTIFACT-EXTENDED,364.8221130371094,2.08481439035145e-13,1.8170745940890298e-13,1,1.1473466180933802,1.2374650342573577,0.3608433132084001,FADE-CANDIDATE
1eRASS J054235.4-615420,108515300006,85.64788665737083,-61.90559917255941,1.8348368,42.688507,0.0,0.17701828,0.021615583,1.648215e-13,1428.725,58909.38,58922.88,0,0,0,0,0,0,0,7.166465902504861,3eRASS J054236.4-615421,2.4746685,3809.009,21377.494,127.63225296949656,0.033591174,54.79198,7.166465902504861,3809.009,2.4746685,0,,,,138.62289648463664,0.016360655,ARTIFACT-SPLIT/MOVED,4416.80078125,8.939070187188869e-13,4.5548417468288527e-14,1,19.62542429363738,5.423485520510897,0.3234750831563782,ARTIFACT-SPLIT/MOVED
1eRASS J050724.6-635419,107915300522,76.85266387200491,-63.90530530670583,3.099779,41.951813,0.0,0.030051103,0.0057586953,2.7980544e-14,1278.0093,58844.48,58856.48,0,0,0,0,0,0,0,95.40906962865728,3eRASS J050727.4-635552,0.030171886,0.0,112.172554,95.40906962865728,0.030171886,112.172554,750.5434010873394,5.4027743,0.018159874,1,95.40906962866624,3eRASS J050727.4-635552,0.0301718860864639,96.47670065473272,0.03127593,ARTIFACT-CONFUSION,3326.325927734375,3.4943178721640745e-14,3.478706716132998e-14,0,1.0044876321302618,1.248838432935426,0.3842104856124176,FADE-CANDIDATE
1eRASS J033502.5-005640,105309000048,53.76049154479904,-0.9444817256272252,3.066421,41.72528,0.0,0.16258214,0.039707504,1.5138002e-13,125.64611,58897.574,58900.574,0,0,0,0,0,0,0,59.72055187054925,3eRASS J033459.6-005722,0.1048873,0.0,71.29494,59.72055187054925,0.1048873,71.29494,892.2005729284074,14.5100155,0.18681234,2,59.72055187054909,3eRASS J033459.6-005722,0.1048872992396354,84.8055603220123,0.07925333,ARTIFACT-CONFUSION,371.7641296386719,1.5353110493013244e-13,1.4861717542377642e-13,1,1.0330643446313938,1.0142098338349568,0.337972655194354,FADE-CANDIDATE
1eRASS J045233.7-512035,107214101704,73.14055283321512,-51.34308300401258,1.9284756,41.65176,0.0,0.12276162,0.020216737,1.1430319e-13,507.21735,58897.883,58902.883,0,0,0,0,0,0,0,67.05921148968723,3eRASS J045227.0-512059,0.123617366,0.0,182.11641,67.05921148968723,0.123617366,182.11641,102.73557856528602,136.11253,0.43499133,1,67.05921148968318,3eRASS J045227.0-512059,0.1236173659563064,12.57155802675594,0.12029516,ARTIFACT-CONFUSION,1275.04833984375,1.6481179485397512e-13,1.5195531194011488e-13,1,1.0846069989243086,1.4418827230803897,0.3978024472877292,FADE-CANDIDATE
1eRASS J121424.3-634022,118615300125,183.6015366240932,-63.672927518289406,2.4810174,41.12258,0.0,0.10167308,0.02255413,9.4667675e-14,246.41298,58877.297,58880.023,0,0,0,0,0,0,0,17.137734418713514,3eRASS J121426.4-634012,0.06873723,0.0,58.26794,17.137734418713514,0.06873723,58.26794,525.2185462576082,15.487874,0.10218904,1,17.13773441871452,3eRASS J121426.4-634012,0.0687372311949729,326.7969870173355,0.04667898,ARTIFACT-CONFUSION,689.7031860351562,8.54206503165915e-14,3.551340468986412e-14,1,2.405307265314705,0.9023212022117528,0.3572739476767323,ARTIFACT-CONFUSION
1eRASS J062100.7-033011,109509300029,95.25328954418994,-3.503150830574439,2.7975817,41.118336,0.0,0.21700065,0.054659847,2.0204903e-13,82.75349,58945.24,58945.906,0,0,0,0,0,0,0,17.42260394344531,3eRASS J062101.6-033000,0.20783934,0.0,126.49089,17.42260394344531,0.20783934,126.49089,1983.8604106643425,8.630094,0.14371818,1,17.42260394344539,3eRASS J062101.6-033000,0.2078393399715423,581.9440268379043,0.077626236,ARTIFACT-CONFUSION,266.2240295410156,2.5971203811668564e-13,9.702040061100593e-14,1,2.676880702214129,1.2853911652863943,0.3108415500384072,ARTIFACT-CONFUSION
1eRASS J041109.6-481931,106313800007,62.790316077779,-48.32531091068896,2.1819057,40.833748,0.0,0.11451786,0.009571733,1.06627435e-13,425.14557,58874.49,58878.49,0,0,0,0,0,0,0,63.75024005464943,3eRASS J041115.1-481858,1.1123679,289.4367,830.1641,81.27443487073475,0.09378528,15.885863,63.75024005464943,289.4367,1.1123679,1,81.27443487073486,3eRASS J041116.5-481847,0.0937852784991264,353.00212959974635,0.019400794,ARTIFACT-CONFUSION,1096.0179443359375,1.8005293978863582e-13,1.0608137632206473e-13,1,1.6973096129710106,1.688617378713422,0.3879001910480489,ARTIFACT-CONFUSION
1eRASS J054518.5-295050,108712000025,86.3273058650845,-29.847491682089583,2.7937815,40.80731,0.0,0.13932537,0.032393023,1.2972567e-13,169.38289,58934.56,58936.06,0,0,0,0,0,0,0,35.5806829155441,3eRASS J054517.7-295016,0.25898814,0.0,338.44763,35.5806829155441,0.25898814,338.44763,945.3446897443132,3.1346595,0.038264927,3,35.58068291555955,3eRASS J054517.7-295016,0.2589881420135498,34.9965692566589,0.1369143,ARTIFACT-CONFUSION,550.802490234375,2.035815092893412e-13,1.0968974345363161e-13,1,1.855975799372708,1.5693232441146086,0.307520196446325,ARTIFACT-CONFUSION
1eRASS J165407.5-740323,124916500062,253.531481018819,-74.05657182561835,2.7534506,40.62809,0.0,0.14126272,0.032559365,1.3152954e-13,167.32584,58932.523,58933.855,0,0,0,0,0,0,0,34.50721525215637,3eRASS J165410.9-740252,0.09352124,0.0,73.47691,34.50721525215637,0.09352124,73.47691,670.8641345470373,15.113722,0.17223471,1,34.507215252159426,3eRASS J165410.9-740252,0.093521237373352,212.8966777453197,0.03186998,ARTIFACT-CONFUSION,518.4187622070312,1.272643963953421e-13,9.991393969772597e-14,1,1.273740148575471,0.9675727322952858,0.3227619295406175,CONFUSED-IDENTITY
1eRASS J024517.0-401403,104012900061,41.32123886659931,-40.23442255932834,2.8457081,40.453304,0.0,0.105773665,0.026657928,9.848573e-14,187.85724,58848.33,58850.33,0,0,0,0,0,0,0,20.058239932136097,3eRASS J024518.6-401354,0.05987334,0.0,49.584972,20.058239932136097,0.05987334,49.584972,757.086592566308,6.744988,0.06588075,2,20.05823993213059,3eRASS J024518.6-401354,0.0598733387887477,175.5699197840428,0.084301926,ARTIFACT-CONFUSION,558.947998046875,1.0131216747694475e-13,4.993980557321982e-14,1,2.028685660948454,1.0286989544266438,0.3360907287554964,ARTIFACT-CONFUSION
1eRASS J053624.0-625223,108515300090,84.10006373457199,-62.87320497789656,2.60017,40.413845,0.0,0.0313147,0.0056555085,2.9157076e-14,1709.8688,58889.88,58908.88,0,0,0,0,0,0,0,63.70340986968544,3eRASS J053627.3-625124,0.4239128,399.68884,805.1757,151.9067988741213,0.0053563616,8.277845,63.70340986968544,399.68884,0.4239128,0,,,,67.18663154154464,0.016266104,ARTIFACT-EXTENDED,4910.380859375,4.0049618488116965e-14,1.2789453808612246e-14,1,3.1314565178028237,1.37358144170962,0.3482151077416904,ARTIFACT-EXTENDED
1eRASS J111141.7+242837,116706600038,167.92384262404173,24.477099775055407,2.3631415,40.10165,0.0,0.22276177,0.06650402,2.0741319e-13,82.65584,58992.426,58993.09,0,0,0,0,0,0,0,68.40710409808719,3eRASS J111144.5+242934,0.20826271,0.0,86.31623,68.40710409808719,0.20826271,86.31623,901.7676964026548,3.1491628,0.07883012,1,68.40710409808769,3eRASS J111144.5+242934,0.2082627117633819,478.96619994427607,0.039172135,ARTIFACT-CONFUSION,209.32296752929688,2.4700724863928325e-13,2.415390478772983e-13,1,1.0226389927841515,1.1908946033725398,0.3948722922076454,FADE-CANDIDATE
1eRASS J052728.6-065308,108309600262,81.86917296663553,-6.885765664502103,3.0720024,40.039314,0.0,0.159083,0.0390916,1.4812197e-13,124.7644,58930.734,58931.734,0,0,0,0,0,0,0,16.757704989728058,3eRASS J052728.5-065325,0.112061776,0.0,58.397137,16.757704989728058,0.112061776,58.397137,1783.3021035048337,3.5801482,0.06046447,2,16.75770498973218,3eRASS J052728.5-065325,0.1120617762207984,145.14955048512428,0.11490326,ARTIFACT-CONFUSION,396.1404113769531,2.3770758581995177e-13,6.995718972646267e-14,1,3.397900726850299,1.6048097781845043,0.3149499430424901,ARTIFACT-CONFUSION
1eRASS J075752.1+371330,111805400027,119.46741583852057,37.22512861750372,3.6792138,40.031147,0.0,0.2510225,0.061469372,2.3372672e-13,75.904305,58958.258,58958.926,0,0,0,0,0,0,0,21.22388190465728,3eRASS J075753.0+371349,0.18633693,0.0,100.62961,21.22388190465728,0.18633693,100.62961,1285.6090051482297,4.397955,0.089771666,2,21.22388190466895,3eRASS J075753.0+371349,0.1863369345664978,345.87544910739786,0.048971333,ARTIFACT-CONFUSION,250.4923248291016,2.1916683420365735e-13,9.714768594605573e-14,1,2.2560170329261013,0.937705514387304,0.3030204819719954,ARTIFACT-CONFUSION
1eRASS J052209.4-541115,108114400320,80.53926493191608,-54.1876757762296,3.0069797,39.98446,0.0,0.04981541,0.010940404,4.6383063e-14,569.46387,58911.383,58916.715,0,0,0,0,0,0,0,57.4892075218909,3eRASS J052204.1-541041,0.033888247,0.0,74.50112,57.4892075218909,0.033888247,74.50112,456.3199143587762,5.3140316,0.03021537,2,57.489207521890044,3eRASS J052204.1-541041,0.0338882468640804,77.55807641731428,0.01812495,ARTIFACT-CONFUSION,1793.3763427734375,4.6566229198368245e-14,4.4708475880868646e-14,1,1.0415525978217155,1.0039489888446618,0.3175372934379909,FADE-CANDIDATE
1eRASS J044301.5-534001,107214400249,70.75635642361408,-53.6669716058227,3.0752022,39.77476,0.0,0.05197361,0.011509168,4.8392564e-14,561.23914,58882.715,58888.215,0,0,0,0,0,0,0,60.0009525890408,3eRASS J044307.8-533941,0.04006405,0.0,80.28032,60.0009525890408,0.04006405,80.28032,634.7497832393581,7.3886194,0.045686793,2,60.00095258903662,3eRASS J044307.8-533941,0.040064051747322,85.87244174438547,0.027184155,ARTIFACT-CONFUSION,1489.2550048828125,5.1079745901766455e-14,4.931385838959426e-14,1,1.0358091532449387,1.0555288184723266,0.3768589920194112,FADE-CANDIDATE
1eRASS J063922.2-701247,109815900256,99.8428014568242,-70.21321230276702,2.7264512,39.76721,0.0,0.026174426,0.0048350035,2.4370974e-14,1840.6598,58882.04,58902.707,0,0,0,0,0,0,0,28.09627858414847,3eRASS J063919.7-701312,0.08767269,33.947433,435.8437,100.9081128687784,0.006368975,13.01037,28.09627858414847,33.947433,0.08767269,2,,,,38.45006690966945,0.042433646,ARTIFACT-EXTENDED,4466.93896484375,4.697976423574495e-14,1.6638247854125487e-14,1,2.823600456468511,1.9276933386308213,0.412062894632451,ARTIFACT-EXTENDED
1eRASS J053615.2-574721,108214700399,84.06348865078903,-57.78940326239431,2.4143639,39.704422,0.0,0.037079126,0.007991954,3.4524328e-14,771.42487,58916.38,58923.547,0,0,0,0,0,0,0,63.68705834387669,3eRASS J053623.1-574727,0.043043714,0.0,134.09842,63.68705834387669,0.043043714,134.09842,587.7606220568705,3.8228097,0.01756149,2,63.687058343877005,3eRASS J053623.1-574727,0.0430437140166759,63.19514767569858,0.01156248,ARTIFACT-CONFUSION,2232.319091796875,4.444473692614796e-14,4.306287382347014e-14,1,1.0320894306390829,1.2873454604575638,0.3455710578450736,FADE-CANDIDATE
1eRASS J070413.7-112455,110510200028,106.05743506563412,-11.415464609309725,2.9509883,39.704014,0.0,0.16343388,0.044649247,1.5217307e-13,92.73665,58954.566,58955.402,0,0,0,0,0,0,0,47.71053404297125,3eRASS J070414.6-112409,0.24438432,9.477456,38.87055,69.60227704163431,0.034278292,10.763309,47.71053404297125,9.477456,0.24438432,2,,,,61.06408090807445,0.07888453,ARTIFACT-EXTENDED,282.7113647460937,1.2364846017735853e-13,9.474981021127816e-14,1,1.304999555161542,0.8125515255580933,0.3280259004914352,FADE-CANDIDATE
1eRASS J004611.1-605644,101415000073,11.54627876978078,-60.945688742134216,2.6637762,39.65794,0.0,0.10681204,0.027819008,9.945255e-14,158.6641,58985.86,58987.19,0,0,0,0,0,0,0,74.81510653170777,3eRASS J004601.7-605612,0.0942914,0.0,54.989758,74.81510653170777,0.0942914,54.989758,1803.448140483228,17.364738,0.19709398,1,74.81510653170525,3eRASS J004601.7-605612,0.0942913964390754,396.7161363389095,0.11956743,ARTIFACT-CONFUSION,401.25189208984375,1.4905316022238713e-13,1.4692656542369262e-13,1,1.0144738617727984,1.498736434836383,0.3954226836754049,FADE-CANDIDATE
1eRASS J053157.3-580733,108214700381,82.98908956478063,-58.12583743567608,2.3992524,39.49618,0.0,0.038007673,0.008039816,3.5388894e-14,807.8385,58911.38,58919.047,0,0,0,0,0,0,0,58.14737591806904,3eRASS J053159.2-580829,0.032862116,0.0,100.86959,58.14737591806904,0.032862116,100.86959,195.7044561815924,4.9119406,0.01894621,2,58.14737591806489,3eRASS J053159.2-580829,0.032862115651369,59.48090030557657,0.021206267,ARTIFACT-CONFUSION,2506.631103515625,4.985926968059488e-14,4.8144847890297874e-14,1,1.0356096626206708,1.4088959570365462,0.3222805696725706,FADE-CANDIDATE
1eRASS J015134.3-285942,102912000006,27.89305217867369,-28.99516562945641,2.8648798,39.294052,0.0,0.18578309,0.040439233,1.729824e-13,155.55457,58840.67,58842.17,0,0,0,0,0,0,0,5.146776409422621,3eRASS J015134.5-285946,1.4898367,98.94612,164.2804,68.70629011822854,0.314925,110.03735,5.146776409422621,98.94612,1.4898367,1,68.70629011822972,3eRASS J015139.1-290009,0.3149249851703644,96.6836724897192,0.06765679,ARTIFACT-SPLIT/MOVED,402.3040161132813,2.816399186349877e-13,8.692071178486098e-14,1,3.24019342285277,1.6281420458670228,0.3866592521318474,ARTIFACT-SPLIT/MOVED
1eRASS J045559.2-551611,107614400272,73.99692688882935,-55.269994792523065,2.6454744,39.220234,0.0,0.034798235,0.007829991,3.2400592e-14,730.67847,58887.715,58897.547,0,0,0,0,0,0,0,110.90369750253906,3eRASS J045546.6-551545,0.028223256,0.0,62.96359,110.90369750253906,0.028223256,62.96359,500.3865240096407,3.2681122,0.022685058,1,110.90369750253682,3eRASS J045546.6-551545,0.028223255649209,106.06693020802174,0.02238285,ARTIFACT-CONFUSION,1687.6363525390625,4.712592824112314e-14,4.701786716584423e-14,0,1.002298298110753,1.454477382423233,0.4329596650965051,FADE-CANDIDATE
1eRASS J050506.3-322047,107612300005,76.27645333808822,-32.3466269578606,2.6286268,39.190727,0.0,0.22584999,0.039995886,2.1028863e-13,217.51256,58918.227,58920.227,0,0,0,0,0,0,0,46.567679243037055,3eRASS J050508.5-322010,1.569647,207.4089,808.77295,66.75050394299294,0.13073005,18.219656,46.567679243037055,207.4089,1.569647,2,66.75050394298275,3eRASS J050509.4-321953,0.1307300478219986,124.34049991032536,0.051564418,ARTIFACT-CONFUSION,627.21240234375,2.677903742937665e-13,9.690569202115697e-14,1,2.7634122279968976,1.2734420034681213,0.3467925047196214,ARTIFACT-CONFUSION
