IAUNAME,DETUID,RA,DEC,POS_ERR,sep_arcsec,match_type,direction,DET_LIKE_0,DET_LIKE_0_D1,ML_RATE_1,ML_RATE_ERR_1,ML_RATE_1_D1,ML_RATE_ERR_1_D1,ML_FLUX_1,ML_FLUX_1_D1,ML_EXP_1,ML_EXP_1_D1,R_raw,R,fader_floor,rate23,rate23_err,epoch_ratio,amp_cons,epoch_amp_cons,z_var,rank_amp,containment_violated,subfloor,IAUNAME_D1,MJD_MIN_D1,MJD_MAX_D1,FLAG_SP_SCL
3eRASS J073020.3+372742,sb03_111054_020_ML00012_001_c030,112.58476625099888,37.461799308417284,1.3517669639256742,7.571101707737197,strong,rise,342.82883,8.9989395,0.41479114,0.042772755,0.05836291,0.030293217,3.862115e-13,5.434163e-14,250.01434,76.1302,7.107101864760829,7.256760557894984,0.3109154602153638,0.5834017296616285,0.06417999596577506,9.996104427328223,4.089185959023131,5.573191092866576,6.8702646760448625,5.573191092866576,False,False,1eRASS J073020.9+372742,58954.258,58954.926,0
3eRASS J051843.3+131846,sm03_081078_020_ML00010_001_c030,79.6808326872418,13.31281948589382,1.1657857725988083,2.4271293718247944,strong,rise,378.02774,9.408789,0.34376523,0.033192903,0.0447279,0.025357245,3.2007936e-13,4.164609e-14,346.43036,115.544266,7.685700326671583,7.847542929830772,0.3405514287567972,0.5042764831419454,0.05241204323264057,11.27431631942724,3.911423797332747,5.555340463853815,7.235805131725735,5.555340463853815,False,False,1eRASS J051843.2+131847,58929.91,58930.914,0
3eRASS J175621.7-760127,sm03_270165_020_ML00013_001_c030,269.09042434454835,-76.02437843393491,1.1507191385538047,1.1851298654930422,strong,fade,305.07144,397.2543,0.22034648,0.022588933,0.62673664,0.06272381,2.0516432e-13,5.8355366e-13,483.49493,172.35706,0.3515774668622495,0.3589808536755032,0.36398827304734627,0.002434061810108366,0.04991905210831889,0.0038837075274485875,2.2774532799502794,5.535933250779868,6.01152250159186,5.535933250779868,False,False,1eRASS J175621.7-760126,58938.86,58940.36,0
3eRASS J043959.5-651403,sm03_073156_020_ML00009_001_c030,69.99822021777487,-65.23424134705355,0.5364667961043507,0.6842416777590623,strong,fade,3820.8694,3984.9468,0.52877283,0.016390499,1.1415213,0.037254058,4.9233973e-13,1.0628691e-12,2143.3813,877.2936,0.46321765079066707,0.4729719148455749,0.41792250370054995,0.12303917549803792,0.03832839768166896,0.10778526144319858,1.983556624132512,5.531024935017662,14.730813169084259,5.531024935017662,False,False,1eRASS J043959.6-651403,58828.984,59011.37,0
3eRASS J092837.3-050059,sm03_143096_020_ML00008_001_c030,142.15580243480875,-5.01656264333545,1.061879755191071,1.7741945923008262,strong,rise,426.3339,17.370737,0.5406222,0.05192429,0.09144029,0.0363993,5.033726e-13,8.513994e-14,218.85165,79.892136,5.912297232245202,6.036796176264247,0.3727386694279382,0.8168001275214408,0.0860817061519101,8.932606465072341,3.7837786345371627,5.5269123460315495,7.16164871826235,5.5269123460315495,False,False,1eRASS J092837.4-050101,58982.242,58982.906,0
3eRASS J145343.9-142643,sm03_223105_020_ML00008_001_c030,223.43299846687182,-14.445454873413288,0.9746092707017965,0.8936191072813859,strong,fade,672.59937,802.8667,0.53679276,0.038651668,1.3551936,0.0990132,4.9980706e-13,1.261819e-12,399.14682,152.1101,0.39610041635483156,0.40444135078768195,0.38911292128244646,0.051135166131005404,0.08822130629949403,0.03773273838257082,2.1376846627131796,5.524861563651126,7.572073306391728,5.524861563651126,False,False,1eRASS J145343.8-142642,58885.0,58886.332,0
3eRASS J145415.1-681618,sm03_223159_020_ML00003_001_c030,223.56323590710593,-68.27180052881764,0.6314991858172593,1.8208383007071833,strong,rise,2274.5745,98.5878,1.0568277,0.04407113,0.22045524,0.036357205,9.840109e-13,2.052656e-13,597.1335,194.95847,4.793842252604532,4.8947891899452465,0.33336571035584867,1.4953100475106003,0.0690984585199116,6.782828201926,3.998503766607799,5.51147950527053,14.841964324882397,5.51147950527053,False,False,1eRASS J145415.4-681619,58913.688,58915.355,0
3eRASS J053359.2-714525,sm03_086162_020_ML00003_001_c030,83.49668298399304,-71.75710676978056,0.4309076281589944,2.0635401278720855,strong,rise,23145.734,1264.8513,2.1570392,0.031115396,0.5115204,0.027085291,2.0084164e-12,4.76276e-13,2374.5698,770.9854,4.21691730304567,4.3057155705585926,0.3315213252740808,3.0154467245222047,0.048814605954165195,5.895066567380223,4.025417215476846,5.50121820671983,40.50248118835928,5.50121820671983,False,False,1eRASS J053359.5-714527,58951.87,58959.04,0
3eRASS J075053.9-462058,sm03_118135_020_ML00040_001_c030,117.72478302426882,-46.34961033852295,1.1660153451234225,8.868528081477635,strong,rise,280.18756,8.882869,0.22432013,0.0225404,0.035156287,0.01624704,2.0886419e-13,3.2733974e-14,504.48706,177.38289,6.380654673412457,6.515016113269966,0.3590144633871872,0.33418558341580573,0.036572801421448656,9.505713188988999,3.8169910047888886,5.495471271487224,6.882288939614746,5.495471271487224,False,False,1eRASS J075053.9-462107,58976.555,58978.387,0
3eRASS J152058.9-065903,sm03_230096_020_ML00016_001_c030,230.24557444396436,-6.984344104484266,1.0312659724055746,8.148577675139883,strong,rise,389.2185,21.461826,0.30005917,0.026549794,0.068888724,0.019495096,2.793847e-13,6.41422e-14,473.94876,241.04784,4.355708057288661,4.447428928599075,0.5193045150717156,0.5521740852728715,0.058740119700116784,8.015449472880105,3.116655710877304,5.492599971707091,7.11239468721444,5.492599971707091,False,False,1eRASS J152059.2-065910,58891.83,58896.66,0
3eRASS J210838.3-424456,sb03_318132_020_ML00001_001_c030,317.1596049849393,-42.74902516803399,0.6911749573751524,0.7551154037722333,strong,fade,1840.4078,1861.2915,1.7721156,0.08996109,4.688934,0.25809664,1.6500145e-12,4.36586e-12,231.40701,74.48366,0.37793571953240623,0.3858941485728545,0.32865082990347566,0.44267687938706046,0.18263507016584402,0.09440885574657214,2.331030979665314,5.491050663575747,10.510859660694553,5.491050663575747,False,False,1eRASS J210838.3-424455,58966.844,58967.51,0
3eRASS J042723.8-014141,sm03_068093_020_ML00028_001_c030,66.84922167946512,-1.6948484676194466,1.1623222458365372,5.333157343873737,strong,rise,300.86206,6.2784777,0.24978721,0.025365144,0.03652944,0.018734813,2.3257654e-13,3.4012517e-14,443.43002,142.35321,6.8379698254002195,6.981961236700277,0.32778752794062144,0.3583652750099174,0.03915981912354327,9.810313839033439,3.9543592168407486,5.49094552214869,6.836140469846079,5.49094552214869,False,False,1eRASS J042723.6-014137,58912.574,58913.906,0
3eRASS J052431.6+014815,sm03_083087_020_ML00034_001_c030,81.13188335909331,1.804181429704504,1.1845642106844663,3.803821585818136,strong,rise,328.41995,6.6875563,0.30834875,0.030886922,0.045714453,0.022997668,2.8710313e-13,4.256467e-14,367.49753,118.17743,6.745104136617072,6.887140016972906,0.3283449712944935,0.44240789674447634,0.04774699465796736,9.677637356239023,3.94366628630845,5.477118827252027,6.895047593170356,5.477118827252027,False,False,1eRASS J052431.8+014816,58930.574,58931.574,1
3eRASS J121145.2-651443,sm03_183156_020_ML00070_001_c030,182.93864081848622,-65.24543662329617,1.0557093044892627,3.438000318881338,strong,rise,401.176,14.505458,0.22013028,0.018191883,0.04014019,0.013667793,2.0496303e-13,3.737448e-14,765.9689,279.55722,5.484036918622188,5.599517717118957,0.37265748291610773,0.3308762239380285,0.030287045816874632,8.243016046548536,3.7556938247661016,5.4624550770488085,8.005751978694184,5.4624550770488085,False,False,1eRASS J121144.8-651441,58879.86,58882.36,0
3eRASS J105237.2+240627,sm03_164066_020_ML00016_001_c030,163.15529873774142,24.107627540233924,1.3607122765763886,7.614444218511288,strong,rise,302.21872,10.331213,0.41459528,0.045618255,0.07316786,0.031330455,3.8602913e-13,6.81265e-14,217.85037,89.40457,5.66635778658844,5.7856778297379705,0.4190363256896733,0.667052661350076,0.0819547123426988,9.116744110311389,3.5178310610464707,5.44395344554334,6.237730976549573,5.44395344554334,False,False,1eRASS J105237.5+240634,58989.42,58990.09,0
3eRASS J065629.6-653338,sm03_107156_020_ML00001_001_c030,104.12337347752667,-65.5607128530255,0.44770265394479036,1.9671568792946217,strong,rise,14541.786,1025.2137,1.3554274,0.023982596,0.34461692,0.019954497,1.2620367e-12,3.2087237e-13,2518.3252,964.01245,3.9331422999673538,4.015964939592428,0.3908598725362061,2.0285944315118525,0.04156074342749897,5.886520119060149,3.7244948782431835,5.443428533986637,32.903013268304065,5.443428533986637,False,False,1eRASS J065629.3-653337,59002.38,59011.38,0
3eRASS J103006.7-423343,sm03_156132_020_ML00003_001_c030,157.52809916933626,-42.56210614207929,0.6317741008089478,1.187507658093192,strong,fade,2146.8857,2086.0144,1.238573,0.056731883,3.4123724,0.1719901,1.1532337e-12,3.1772556e-12,420.27393,122.32366,0.36296535894744514,0.37060854773335294,0.2971859543638065,0.38290743644765884,0.10799123628864638,0.11221150481128604,2.447598065689549,5.408750384449271,11.83426612804613,5.408750384449271,False,False,1eRASS J103006.6-423344,59009.395,59010.562,0
3eRASS J065708.8-682352,sm03_106159_020_ML00043_001_c030,104.28686968366698,-68.39779071202022,0.702103915845934,3.0674845186108364,strong,rise,1078.7563,38.232723,0.119120084,0.005910617,0.024823135,0.0051377616,1.1091256e-13,2.311279e-14,4037.5557,1381.7701,4.798752650576255,4.899802989241055,0.349435910702847,0.17199500763542622,0.009556521999019699,6.928818993390563,3.8233315241971426,5.368300995653021,12.21390425507432,5.368300995653021,False,False,1eRASS J065708.6-682354,58847.977,58861.31,0
3eRASS J083519.7+140832,sm03_128075_020_ML00003_001_c030,128.83213688989616,14.142236497325156,0.7562437579729819,0.9715797423805197,strong,fade,1560.5465,1641.6642,1.6532457,0.09035144,4.1815553,0.24180004,1.539335e-12,3.8934407e-12,218.83722,76.28236,0.39536621670209116,0.40369169063323224,0.3559206329855475,0.35376747641236655,0.19182755439906324,0.08460188936237256,2.2142166684661357,5.350284251038353,9.634793368346198,5.350284251038353,False,False,1eRASS J083519.7+140832,58967.914,58968.414,0
3eRASS J121753.8-571811,sm03_183147_020_ML00052_001_c030,184.47426182682057,-57.303107054970496,1.2577835693222141,1.066079781212508,strong,rise,203.21948,6.6754236,0.119646855,0.014371213,0.018636957,0.009754993,1.11403034e-13,1.7352847e-14,661.7237,246.90422,6.419870792872819,6.5550580311077695,0.3809799160344928,0.1837879343467057,0.024117199141341864,9.861477719297518,3.612605088546951,5.3410997456208875,5.875513584542339,5.3410997456208875,False,False,1eRASS J121753.9-571811,58868.293,58870.46,0
3eRASS J121923.0-175432,sm03_186108_020_ML00008_001_c030,184.84591541540925,-17.90913250396745,0.8331258764163378,3.0405997061716348,strong,rise,856.2656,45.5729,0.6820732,0.04710785,0.14249115,0.03545194,6.3507744e-13,1.3267332e-13,336.4437,128.90819,4.786775814780758,4.887573949716506,0.3912175802554628,1.0405122215901488,0.08102612406039864,7.302293820113003,3.608102377084215,5.331915080484418,9.270561971814708,5.331915080484418,False,False,1eRASS J121923.1-175431,58838.777,58839.777,0
3eRASS J060216.4-202555,sm03_091111_020_ML00011_001_c030,90.56873829067162,-20.431956943594464,0.983537753432777,5.435238548933141,strong,rise,679.05255,14.266211,0.5138121,0.039080676,0.080549955,0.03188925,4.784098e-13,7.499996e-14,370.66083,93.15959,6.378800861918419,6.51312326490678,0.25662628587619113,0.6737139431264724,0.054364113830647605,8.363926957478698,4.173560975916823,5.323550079852132,8.693754842271117,5.323550079852132,False,False,1eRASS J060216.8-202551,58940.395,58942.23,0
3eRASS J034907.6-471102,sm03_059138_020_ML00001_001_c030,57.28179497522139,-47.184127030426104,0.4845606199374058,0.841116723919595,strong,fade,8551.244,8052.1147,1.9573321,0.047201566,4.401898,0.11673776,1.8224695e-12,4.0986017e-12,930.292,341.85864,0.4446564130939791,0.454019821547054,0.37521270413550384,0.6022894465743901,0.10200661570648839,0.13682494670797352,2.0953248637250024,5.319413039562022,19.029593731001047,5.319413039562022,False,False,1eRASS J034907.6-471103,58864.824,58868.156,0
3eRASS J165331.4-265719,sm03_255117_020_ML00007_001_c030,253.38093719173924,-26.95543568542215,0.7569680664920122,0.3430496105335008,strong,fade,996.1414,1097.848,0.91426796,0.05322691,2.3623934,0.14445607,8.5127375e-13,2.1996216e-12,356.0474,121.19593,0.3870091938353325,0.3951586887043283,0.34756055293512106,0.19614523478648238,0.11111278641653465,0.08302818510774707,2.2478201012914467,5.313289883967608,9.257879677660474,5.313289883967608,False,False,1eRASS J165331.4-265719,58924.668,58925.668,0
3eRASS J063806.7-560452,sm03_098147_020_ML00002_001_c030,99.52809022463661,-56.081312371131965,0.48114518868907674,1.1017946529601328,strong,rise,7758.372,390.73734,1.4469241,0.035987392,0.33742958,0.03099889,1.3472292e-12,3.1418024e-13,1199.5507,386.01016,4.288077166233096,4.378373891532453,0.3285718839592149,2.0182847165457614,0.05614110637562703,5.981350829311081,3.901256707776522,5.312858949023595,23.712516794876723,5.312858949023595,False,False,1eRASS J063806.6-560452,58959.715,58963.38,0
3eRASS J113104.2+302743,sm03_173060_020_ML00009_001_c030,172.76785410840654,30.4621839711213,1.188402323688974,7.166619443065893,strong,rise,313.42,9.95695,0.42274463,0.046474464,0.07215148,0.032748934,3.93617e-13,6.7180155e-14,215.99141,83.63076,5.85912609737621,5.982505383522273,0.39534824899098575,0.6587900652523682,0.08015284113981287,9.130651873392154,3.5396153051778874,5.309436680085913,6.235102320726448,5.309436680085913,False,False,1eRASS J113104.6+302738,58993.43,58994.094,0
3eRASS J142547.0-035915,sm03_218093_020_ML00007_001_c030,216.4459301752925,-3.987744725438429,0.9847877758907774,7.663497417552779,strong,rise,522.47424,17.02665,0.38017705,0.030525068,0.072908685,0.023732273,3.5398236e-13,6.7885185e-14,446.7272,167.06752,5.214427511011546,5.324230975432136,0.38185622951509157,0.5765260358252787,0.05176667078420762,7.907508397645152,3.611622770748389,5.298152069064567,8.047901381546618,5.298152069064567,False,False,1eRASS J142547.1-035923,58869.766,58871.266,0
3eRASS J130901.9-572001,sm03_199147_020_ML00005_001_c030,197.25827247876674,-57.333653887242384,0.621148929081133,3.640581640517729,strong,rise,2392.309,141.05362,1.0344692,0.04192616,0.24017265,0.034101285,9.63193e-13,2.2362445e-13,634.36005,233.28825,4.307189965028539,4.397889160497073,0.37549771922640374,1.5309355393185373,0.0705550045435528,6.374312442874614,3.67405800760207,5.292644122318093,14.910676732137887,5.292644122318093,False,False,1eRASS J130902.1-572004,58881.188,58883.188,0
3eRASS J050556.7-652327,sm03_080156_020_ML00155_001_c030,76.48625132266532,-65.39099536617026,1.8205878992089184,4.130127602972347,strong,fade,31.575981,167.55605,0.028984305,0.0045832386,0.08109274,0.008766956,2.6987249e-14,7.5505344e-14,3362.6035,1381.0494,0.35742170470401596,0.36494815729209706,0.41935692225110405,-0.006297088747156803,0.010019903556793733,-0.07765293085855304,2.11289729734486,5.2790519030412115,5.182049141283711,5.2790519030412115,False,True,1eRASS J050556.3-652331,58828.98,59011.37,0
3eRASS J055718.2-652926,sm03_087156_020_ML00596_001_c030,89.32612192865479,-65.49072686094262,0.7400742889392736,0.7117510046833148,strong,fade,434.31763,585.39374,0.02015743,0.0012691787,0.055122484,0.0034910075,1.8768558e-14,5.1324474e-14,17838.148,5578.1113,0.3656843638593107,0.3733848084337914,0.31929172079213264,0.004866510636232698,0.0024653679074905567,0.0882854023497855,2.359563500701395,5.274948404101081,9.27569023257486,5.274948404101081,False,False,1eRASS J055718.2-652927,58890.043,58956.543,0
3eRASS J014235.6-404403,sm03_026132_020_ML00011_001_c030,25.648411425553164,-40.73441235083981,0.9430809858556048,5.4572336685361185,strong,rise,536.63794,18.044916,0.36385038,0.029421326,0.06825031,0.022929583,3.3878063e-13,6.354778e-14,459.34003,162.99255,5.331116691167047,5.443377352703603,0.3623128406419794,0.5383077307291602,0.04824112222953062,7.887256539975392,3.663493733373494,5.249066574746227,8.024543877647835,5.249066574746227,False,False,1eRASS J014235.3-404408,58830.164,59011.355,0
3eRASS J120826.8-445514,sm03_184135_020_ML00021_001_c030,182.1117698812812,-44.92063385791692,1.1084339843954678,4.402168471139325,strong,rise,441.71835,13.689229,0.27762297,0.024137313,0.049954936,0.01872953,2.584944e-13,4.6512978e-14,526.4817,181.86765,5.557468204302625,5.674495291351214,0.3527137787358764,0.40670448407531506,0.03892792421991294,8.141427402123805,3.6771890929705915,5.211025177943968,7.543710082814661,5.211025177943968,False,False,1eRASS J120826.4-445515,58852.62,58854.29,0
3eRASS J114607.7-760451,sm03_175165_020_ML00051_001_c030,176.53245109349416,-76.08090592821009,1.3438211633421668,3.648675200626052,strong,rise,377.5573,7.488167,0.1780693,0.015865523,0.027534127,0.013101812,1.6580009e-13,2.563699e-14,807.5959,233.85556,6.46722127694579,6.603405603966081,0.2956676814540954,0.24470526035512635,0.02341953763694156,8.887343995432781,3.9050585964303828,5.203939090790686,7.4051864891184875,5.203939090790686,False,False,1eRASS J114608.7-760452,58904.03,58906.03,0
3eRASS J061859.4-175020,sm03_095108_020_ML00010_001_c030,94.74760314960004,-17.839067238621716,1.1200495256236944,3.0108551350417003,strong,rise,496.5569,13.329105,0.45592678,0.040283605,0.078084126,0.030725818,4.2451283e-13,7.270403e-14,310.04248,98.8676,5.838917570284899,5.9618713128251155,0.32559898330674053,0.6469202854098612,0.06207865553083621,8.284914202130892,3.7763717009607385,5.1920488271328376,7.546457916829536,5.1920488271328376,False,False,1eRASS J061859.2-175023,58945.23,58946.066,0
3eRASS J114705.4-005455,sm03_176090_020_ML00006_001_c030,176.7728551429065,-0.9153482370977696,1.0154547746924243,1.2633668581816122,strong,rise,433.7811,17.378,0.49879164,0.048026215,0.09771824,0.034972884,4.6442423e-13,9.0985325e-14,235.49454,95.68523,5.104386253842776,5.211872510623445,0.4148721717800099,0.7909773570615747,0.08599681410510486,8.094470044973383,3.389476947546138,5.180609610002293,6.833296112351398,5.180609610002293,False,False,1eRASS J114705.4-005456,59006.414,59007.082,0
3eRASS J180907.0-761327,sm03_270165_020_ML00001_001_c030,272.2793783740552,-76.22430733140875,0.5530700579137009,2.2113161660105254,strong,rise,4415.971,254.78178,2.0687382,0.0707628,0.4880426,0.059187103,1.9261994e-12,4.5441583e-13,442.68924,151.04437,4.2388476985088905,4.328107768087887,0.34838210353033033,2.953512666270798,0.11387625152664102,6.051751852438752,3.7160205556877797,5.171376916972476,17.39031245018535,5.171376916972476,False,False,1eRASS J180906.9-761325,58940.023,58942.19,0
