name,RA,DEC,cand_set,tid,2rxs_sep,2rxs_id,2rxs_cts,2rxs_hr1,2rxs_n,xmmsl3_sep,xmmsl3_id,xmmsl3_flux_02_2,xmmsl3_flux_02_12,xmmsl3_rate_02_2,xmmsl3_n,csc21_sep,csc21_id,csc21_flux_b,csc21_flux_s,csc21_flag_e,csc21_flag_var,csc21_n,2sxps_sep,2sxps_id,2sxps_rate0,2sxps_flux_po0,2sxps_det,2sxps_pconst,2sxps_n,catwise_sep,catwise_id,catwise_w1,catwise_w2,catwise_n,gvar_sep,gvar_id,gvar_gmin,gvar_gmax,gvar_ng,gvar_n,gclass_sep,gclass_id,gclass_class,gclass_score,gclass_n,xmmssc_id,xmmssc_sep,xmmssc_flux_02_12,xmmssc_flux_err,xmmssc_flux_05_2,xmmssc_nobs,xmmssc_n,artxc_sep,artxc_name,artxc_flux,artxc_signi,artxc_cname,artxc_newxray,artxc_type,artxc_z,mkm_sep,mkm_iauname,mkm_ferass1,mkm_f2rxs,mkm_dist,mkm_lum
1eRASS J011231.0-361953,18.129218107840604,-36.3315456193771,vanished_full,360,,,,,,,,,,,,,,,,,,,,,,,,,,3.409864,J011230.84-361956.4,16.798,16.538,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J080838.7-751306,122.1612862553625,-75.21838120986234,vanished_full,361,,,,,,,,,,,,,,,,,,,,,,,,,,4.508506,J080839.85-751304.9,13.868,13.747,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J014002.4-274211,25.01028800240677,-27.7030706135494,vanished_full,362,,,,,,,,,,,,,,,,,,,,,,,,,,5.757116,J014002.11-274214.3,13.694,13.403,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J021343.3-484023,33.430723605063775,-48.67328611864982,vanished_full,363,,,,,,,,,,,,,,,,,,,,,,,,,,8.263523,J021343.75-484031.1,17.103,16.447,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J002320.0-722356,5.833458550675414,-72.39898196514676,vanished_full,364,,,,,,,,,,,,,,,,,,,,,,,,,,6.357324,J002318.80-722353.1,17.006,17.969,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J050650.6-031938,76.71116669167563,-3.3272928733436338,vanished_full,365,,,,,,,,,,,,,,,,,,,,,,,,,,4.547841,J050650.80-031934.0,11.992,11.427,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J093007.4-735037,142.53086430384883,-73.84377556251432,vanished_full,366,,,,,,,,,,,,,,,,,,,4.280503,200079.0,0.00788,3.55e-13,0.0,0.713,1.0,2.353898,J093007.24-735039.8,15.277,14.732,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J083503.3-615037,128.7638285427216,-61.84373677071472,vanished_full,367,,,,,,,,,,,,,,,,,,,,,,,,,,2.631287,J083503.39-615040.1,12.098,12.071,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J042306.8-530129,65.77843001508705,-53.02493494132178,vanished_full,368,,,,,,,,,,,,,,,,,,,,,,,,,,2.761217,J042306.54-530130.9,16.374,15.306,3.0,2.518449,4.780883849871913e+18,20.091719,20.503405,39.0,1.0,2.518449,4.780883849871913e+18,AGN,0.69313705,1.0,,,,,,,,,,,,,,,,,,,,,
1eRASS J032014.6-454904,50.06092651589776,-45.81802258465381,vanished_full,369,,,,,,,,,,,,,,,,,,,,,,,,,,5.0856,J032014.26-454901.4,13.993,13.636,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J043151.6-535355,67.96512542147106,-53.898623017566514,vanished_full,370,,,,,,,,,,,,,,,,,,,,,,,,,,2.878363,J043151.85-535353.0,16.703,16.625,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J172337.2-500318,260.9052361613381,-50.05520743953388,vanished_full,371,,,,,,,,,,,,,,,,,,,,,,,,,,2.919205,J172337.55-500318.5,13.437,12.922,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J090835.6-353932,137.14863211172596,-35.65914176103366,vanished_full,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J020156.2-303212,30.48421731719931,-30.53673640845032,vanished_full,373,,,,,,,,,,,,,,,,,,,,,,,,,,0.525918,J020156.20-303212.7,15.774,15.108,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J123616.1+154715,189.0672467630143,15.787614065771884,vanished_full,374,,,,,,,,,,,,,,,,,,,,,,,,,,9.154257,J123615.54+154712.8,16.422,15.806,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J064116.3-665547,100.31792552434592,-66.92997858280826,vanished_full,375,,,,,,,,,,,,,,,,,,,,,,,,,,0.879464,J064116.18-665547.4,17.275,18.558,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J215513.7-512144,328.80732819445785,-51.36249631144461,vanished_full,376,,,,,,,,,,,,,,,,,,,,,,,,,,6.688494,J215513.74-512138.2,17.905,18.232,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J053524.9-064753,83.85405366999035,-6.798103348858206,vanished_full,377,,,,,,5.071933,XMMSL3 J053525.2-064756,1.207069,2.888931,0.840577,1.0,4.14466,2CXO J053525.1-064756,3.05e-05,1.01e-05,False,True,1.0,,,,,,,,3.972243,J053525.11-064756.5,9.459,8.84,1.0,3.983855,3.016548431848966e+18,13.27564,14.330132,45.0,1.0,3.983855,3.016548431848966e+18,YSO,0.42940605,1.0,,,,,,,,,,,,,,,,,,,,,
1eRASS J112318.8+271315,170.8284454173964,27.22101184353233,vanished_full,378,,,,,,,,,,,,,,,,,,,,,,,,,,6.154545,J112318.37+271316.4,18.039,18.361,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1eRASS J072848.9-690659,112.20407921616648,-69.11658974731155,vanished_full,379,,,,,,,,,,,,,,,,,,,,,,,,,,5.356823,J072849.03-690705.0,15.545,14.733,2.0,5.372328,5.267966989877608e+18,20.310167,20.777971,21.0,1.0,5.372328,5.267966989877608e+18,AGN,0.015765637,1.0,,,,,,,,,,,,,,,,,,,,,
1eRASS J052922.3-641954,82.34327047167231,-64.33182870776372,vanished_full,380,,,,,,,,,,,,,,,,,,,,,,,,,,5.441992,J052922.02-641949.6,16.413,16.051,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
